,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
其他非流動資產,724751.0,6.93,741203.0,7.0,801534.0,7.45,787566.0,7.11,473527.0,4.25,316836.0,3.11,231848.0,2.27,254171.0,2.47,223880.0,2.2,226050.0,2.22,233239.0,2.34,241172.0,2.43,242766.0,2.45,168134.0,1.71,167130.0,1.7,194562.0,1.95
國外營運機構財務報表換算之兌換差額,6062.0,0.06,12778.0,0.12,5555.0,0.05,19597.0,0.18,21918.0,0.2,4228.0,0.04,26248.0,0.26,63345.0,0.61,52688.0,0.52,37997.0,0.37,78895.0,0.79,51707.0,0.52,38517.0,0.39,13587.0,0.14,-19665.0,-0.2,-542.0,-0.01
存貨,1264305.0,12.09,1308347.0,12.35,1371479.0,12.75,1454155.0,13.13,1427252.0,12.82,1519229.0,14.89,1534968.0,15.04,1547744.0,15.01,1541182.0,15.12,1576315.0,15.48,1511120.0,15.17,1485334.0,14.98,1358602.0,13.7,1426081.0,14.48,1499779.0,15.3,1604663.0,16.12
庫藏股票,-28054.0,-0.27,-28054.0,-0.26,-28054.0,-0.26,-28054.0,-0.25,-28054.0,-0.25,-28054.0,-0.27,-28054.0,-0.27,-28054.0,-0.27,-28054.0,-0.28,-28054.0,-0.28,-28054.0,-0.28,-28054.0,-0.28,-28054.0,-0.28,-28054.0,-0.28,-28054.0,-0.29,-28054.0,-0.28
待出售非流動資產（淨額）,,,,,,,,,,,,,,,202746.0,1.97,202746.0,1.99,202746.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
待註銷股本股數（單位：股）,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
應付帳款,456683.0,4.37,564823.0,5.33,494852.0,4.6,525555.0,4.75,546904.0,4.91,536683.0,5.26,511682.0,5.01,538031.0,5.22,568434.0,5.58,532284.0,5.23,559347.0,5.61,573830.0,5.79,584861.0,5.9,580139.0,5.89,618228.0,6.31,638345.0,6.41
應付短期票券,100000.0,0.96,80000.0,0.76,50000.0,0.46,112924.0,1.02,320000.0,2.88,168000.0,1.65,268000.0,2.63,222978.0,2.16,122978.0,1.21,259000.0,2.54,118000.0,1.18,73994.0,0.75,73994.0,0.75,62994.0,0.64,84994.0,0.87,115994.0,1.16
應付票據,95213.0,0.91,108995.0,1.03,115578.0,1.07,114077.0,1.03,144730.0,1.3,170358.0,1.67,144604.0,1.42,88610.0,0.86,46741.0,0.46,73505.0,0.72,139271.0,1.4,156857.0,1.58,113137.0,1.14,85792.0,0.87,84306.0,0.86,82352.0,0.83
應收帳款淨額,914257.0,8.74,955073.0,9.02,948610.0,8.82,906855.0,8.19,922889.0,8.29,948929.0,9.3,943400.0,9.24,978370.0,9.49,1020414.0,10.01,979846.0,9.62,1012894.0,10.17,1064551.0,10.74,1097912.0,11.07,1059711.0,10.76,1077533.0,10.99,1122244.0,11.27
應收帳款－關係人淨額,80209.0,0.77,90313.0,0.85,92091.0,0.86,96877.0,0.87,97796.0,0.88,63276.0,0.62,74759.0,0.73,85694.0,0.83,55904.0,0.55,58999.0,0.58,79376.0,0.8,67118.0,0.68,81468.0,0.82,70421.0,0.71,53538.0,0.55,90470.0,0.91
應收票據淨額,411571.0,3.93,379982.0,3.59,334459.0,3.11,329163.0,2.97,349876.0,3.14,337685.0,3.31,339690.0,3.33,341765.0,3.31,373746.0,3.67,384910.0,3.78,386016.0,3.87,338188.0,3.41,392939.0,3.96,376250.0,3.82,338432.0,3.45,391559.0,3.93
應收票據－關係人淨額,213895.0,2.04,204084.0,1.93,226087.0,2.1,238645.0,2.16,217236.0,1.95,198143.0,1.94,168731.0,1.65,160072.0,1.55,185975.0,1.82,176622.0,1.73,149937.0,1.5,167119.0,1.69,183392.0,1.85,196683.0,2.0,190035.0,1.94,163749.0,1.64
投資性不動產淨額,234159.0,2.24,233365.0,2.2,232570.0,2.16,231775.0,2.09,232174.0,2.09,231370.0,2.27,230566.0,2.26,27856.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
持有至到期日金融資產－流動淨額,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
採用權益法之投資淨額,688549.0,6.58,661083.0,6.24,680250.0,6.33,694473.0,6.27,707715.0,6.36,682341.0,6.69,687265.0,6.73,701450.0,6.8,754110.0,7.4,734459.0,7.21,758315.0,7.61,793084.0,8.0,817437.0,8.24,780484.0,7.92,797117.0,8.13,811821.0,8.15
普通股股本,2980811.0,28.5,2980811.0,28.14,2980811.0,27.72,2980811.0,26.92,2980811.0,26.78,2980811.0,29.21,2980811.0,29.21,2980811.0,28.91,2980811.0,29.24,2980811.0,29.27,2980811.0,29.92,2980811.0,30.07,2980811.0,30.05,2980811.0,30.26,2980811.0,30.4,2980811.0,29.94
未分配盈餘（或待彌補虧損）,827793.0,7.91,741388.0,7.0,811776.0,7.55,870681.0,7.86,939516.0,8.44,854906.0,8.38,918809.0,9.0,1042487.0,10.11,1147976.0,11.26,1033696.0,10.15,1152525.0,11.57,1161478.0,11.72,1264780.0,12.75,1160758.0,11.78,1228138.0,12.53,1216639.0,12.22
本期所得稅負債,,,,,,,,,,,,,,,,,64703.0,0.63,47520.0,0.47,15854.0,0.16,17759.0,0.18,19898.0,0.2,31856.0,0.32,22448.0,0.23,27376.0,0.27
本期所得稅資產,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3714.0,0.04,3685.0,0.04,18512.0,0.19,18512.0,0.19,18512.0,0.19
權益總計,,,,,,,,,,,,,,,,,5500360.0,53.95,5417099.0,53.19,5480531.0,55.01,5489457.0,55.38,5583984.0,56.3,5484138.0,55.67,5515173.0,56.25,5498325.0,55.22
權益總額,4826270.0,46.14,4778775.0,45.12,4849199.0,45.09,5088615.0,45.96,5146237.0,46.24,5164866.0,50.62,5253434.0,51.47,5483552.0,53.19,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,4803668.0,45.93,4755762.0,44.9,4825213.0,44.87,5064237.0,45.74,5121524.0,46.02,5139158.0,50.37,5228047.0,51.22,5457537.0,52.94,5453777.0,53.5,5371332.0,52.74,5432478.0,54.52,5440993.0,54.89,5531462.0,55.77,5434662.0,55.17,5466014.0,55.75,5452393.0,54.76
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,,827883.0,
法定盈餘公積,271210.0,2.59,303422.0,2.86,303422.0,2.82,303422.0,2.74,303422.0,2.73,327457.0,3.21,327457.0,3.21,327457.0,3.18,327457.0,3.21,362229.0,3.56,362229.0,3.64,362229.0,3.65,362229.0,3.65,397599.0,4.04,397599.0,4.06,397599.0,3.99
流動負債合計,2309169.0,22.08,2553745.0,24.11,2739565.0,25.47,2894850.0,26.15,2766533.0,24.86,2860114.0,28.03,2610752.0,25.58,2660194.0,25.8,2414337.0,23.68,2865526.0,28.14,2342509.0,23.51,2272282.0,22.92,2491643.0,25.12,2531899.0,25.7,2231960.0,22.76,2428855.0,24.39
流動資產合計,3945729.0,37.72,3970252.0,37.49,4041583.0,37.58,4079240.0,36.84,4115940.0,36.98,4209422.0,41.25,4189997.0,41.05,4397285.0,42.65,4376273.0,42.93,4385566.0,43.06,4222207.0,42.38,4126345.0,41.63,4173394.0,42.08,4194499.0,42.58,4203092.0,42.87,4325687.0,43.44
無形資產,11596.0,0.11,11634.0,0.11,11331.0,0.11,10729.0,0.1,10587.0,0.1,10233.0,0.1,10365.0,0.1,9900.0,0.1,9477.0,0.09,9026.0,0.09,9049.0,0.09,9408.0,0.09,8928.0,0.09,8560.0,0.09,7936.0,0.08,34493.0,0.35
無活絡市場之債務工具投資－流動淨額,,,,,,,,,,,,,,,,,,,,,,,20000.0,0.2,20000.0,0.2,10000.0,0.1,16000.0,0.16,12000.0,0.12
特別盈餘公積,188958.0,1.81,188958.0,1.78,188958.0,1.76,188958.0,1.71,188958.0,1.7,188958.0,1.85,188958.0,1.85,188958.0,1.83,188958.0,1.85,188958.0,1.86,188958.0,1.9,188958.0,1.91,188958.0,1.91,188958.0,1.92,188958.0,1.93,188958.0,1.9
現金及約當現金,767564.0,7.34,760900.0,7.18,788958.0,7.34,818655.0,7.39,783401.0,7.04,655571.0,6.42,802577.0,7.86,795907.0,7.72,682285.0,6.69,692939.0,6.8,722835.0,7.25,701797.0,7.08,736332.0,7.42,709362.0,7.2,684853.0,6.98,628746.0,6.31
當期所得稅負債,20995.0,0.2,35764.0,0.34,25728.0,0.24,23951.0,0.22,28913.0,0.26,34739.0,0.34,29185.0,0.29,47328.0,0.46,,,,,,,,,,,,,,,,
當期所得稅資產,,,,,,,,,,,,,2842.0,0.03,1016.0,0.01,,,,,,,,,,,,,,,,
短期借款,1155866.0,11.05,1149582.0,10.85,1607606.0,14.95,1631333.0,14.73,1306048.0,11.74,1346208.0,13.19,1232290.0,12.07,1269899.0,12.32,1162226.0,11.4,1313744.0,12.9,1159527.0,11.64,1045407.0,10.55,1155421.0,11.65,1105766.0,11.23,1062033.0,10.83,1060620.0,10.65
股本合計,2980811.0,28.5,2980811.0,28.14,2980811.0,27.72,2980811.0,26.92,2980811.0,26.78,2980811.0,29.21,2980811.0,29.21,2980811.0,28.91,2980811.0,29.24,2980811.0,29.27,2980811.0,29.92,2980811.0,30.07,2980811.0,30.05,2980811.0,30.26,2980811.0,30.4,2980811.0,29.94
負債及權益總計,,,,,,,,,,,,,,,,,10194811.0,100.0,10184391.0,100.0,9963489.0,100.0,9912905.0,100.0,9918435.0,100.0,9850534.0,100.0,9804935.0,100.0,9957117.0,100.0
負債準備－流動,98980.0,0.95,98980.0,0.93,98980.0,0.92,98980.0,0.89,98980.0,0.89,98980.0,0.97,98980.0,0.97,98980.0,0.96,98980.0,0.97,98980.0,0.97,49000.0,0.49,53158.0,0.54,59296.0,0.6,62595.0,0.64,63027.0,0.64,68115.0,0.68
負債總計,,,,,,,,,,,,,,,,,4694451.0,46.05,4767292.0,46.81,4482958.0,44.99,4423448.0,44.62,4334451.0,43.7,4366396.0,44.33,4289762.0,43.75,4458792.0,44.78
負債總額,5633315.0,53.86,5812206.0,54.88,5905552.0,54.91,5983254.0,54.04,5982575.0,53.76,5038889.0,49.38,4952760.0,48.53,4826309.0,46.81,,,,,,,,,,,,,,,,
資本公積合計,641690.0,6.13,641690.0,6.06,641690.0,5.97,641987.0,5.8,641987.0,5.77,641987.0,6.29,642284.0,6.29,642284.0,6.23,642284.0,6.3,642284.0,6.31,642640.0,6.45,642640.0,6.48,642640.0,6.48,642640.0,6.52,642640.0,6.55,642996.0,6.46
資本公積－庫藏股票交易,63274.0,0.6,63274.0,0.6,63274.0,0.59,63571.0,0.57,63571.0,0.57,63571.0,0.62,63868.0,0.63,63868.0,0.62,63868.0,0.63,63868.0,0.63,64224.0,0.64,64224.0,0.65,64224.0,0.65,64224.0,0.65,64224.0,0.66,64580.0,0.65
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
資本公積－發行溢價,578416.0,5.53,578416.0,5.46,578416.0,5.38,578416.0,5.22,578416.0,5.2,578416.0,5.67,578416.0,5.67,578416.0,5.61,578416.0,5.67,578416.0,5.68,578416.0,5.81,578416.0,5.83,578416.0,5.83,578416.0,5.87,578416.0,5.9,578416.0,5.81
資產總計,,,,,,,,,,,,,,,,,10194811.0,100.0,10184391.0,100.0,9963489.0,100.0,9912905.0,100.0,9918435.0,100.0,9850534.0,100.0,9804935.0,100.0,9957117.0,100.0
資產總額,10459585.0,100.0,10590981.0,100.0,10754751.0,100.0,11071869.0,100.0,11128812.0,100.0,10203755.0,100.0,10206194.0,100.0,10309861.0,100.0,,,,,,,,,,,,,,,,
遞延所得稅負債,92727.0,0.89,94198.0,0.89,102310.0,0.95,114896.0,1.04,120330.0,1.08,122545.0,1.2,128418.0,1.26,131245.0,1.27,130354.0,1.28,131724.0,1.29,143786.0,1.44,129095.0,1.3,128489.0,1.3,128331.0,1.3,117896.0,1.2,122281.0,1.23
遞延所得稅資產,171991.0,1.64,177925.0,1.68,177526.0,1.65,158809.0,1.43,156433.0,1.41,157730.0,1.55,157182.0,1.54,170585.0,1.65,174109.0,1.71,176464.0,1.73,172894.0,1.74,169460.0,1.71,156388.0,1.58,147704.0,1.5,132917.0,1.36,145637.0,1.46
重估增值,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
長期借款,1787000.0,17.08,1705000.0,16.1,1615000.0,15.02,1555000.0,14.04,1675000.0,15.05,1645000.0,16.12,1805000.0,17.69,1625000.0,15.76,1745000.0,17.12,1365000.0,13.4,1595000.0,16.01,1599000.0,16.13,1485000.0,14.97,1485000.0,15.08,1718000.0,17.52,1640000.0,16.47
非控制權益,22602.0,0.22,23013.0,0.22,23986.0,0.22,24378.0,0.22,24713.0,0.22,25708.0,0.25,25387.0,0.25,26015.0,0.25,46583.0,0.46,45767.0,0.45,48053.0,0.48,48464.0,0.49,52522.0,0.53,49476.0,0.5,49159.0,0.5,45932.0,0.46
非流動負債合計,3324146.0,31.78,3258461.0,30.77,3165987.0,29.44,3088404.0,27.89,3216042.0,28.9,2178775.0,21.35,2342008.0,22.95,2166115.0,21.01,2280114.0,22.37,1901766.0,18.67,2140449.0,21.48,2151166.0,21.7,1842808.0,18.58,1834497.0,18.62,2057802.0,20.99,2029937.0,20.39
非流動資產合計,6513856.0,62.28,6620729.0,62.51,6713168.0,62.42,6992629.0,63.16,7012872.0,63.02,5994333.0,58.75,6016197.0,58.95,5912576.0,57.35,5818538.0,57.07,5798825.0,56.94,5741282.0,57.62,5786560.0,58.37,5745041.0,57.92,5656035.0,57.42,5601843.0,57.13,5631430.0,56.56
預付款項,63800.0,0.61,53453.0,0.5,66593.0,0.62,54748.0,0.49,65726.0,0.59,70352.0,0.69,46098.0,0.45,62012.0,0.6,88239.0,0.87,63927.0,0.63,64870.0,0.65,53995.0,0.54,65994.0,0.67,68325.0,0.69,73065.0,0.75,61452.0,0.62
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
