,金額_x,%_x,金額_y,%_y,金額_x.1,%_x.1,金額_y.1,%_y.1,金額_x.2,%_x.2,金額_y.2,%_y.2,金額_x.3,%_x.3,金額_y.3,%_y.3,金額_x.4,%_x.4,金額_y.4,%_y.4,金額_x.5,%_x.5,金額_y.5,%_y.5,金額_x.6,%_x.6,金額_y.6,%_y.6,金額_x.7,%_x.7,金額_y.7,%_y.7
母公司業主（淨利／損）,293183.0,4.38,256911.0,3.39,281954.0,3.41,872887.0,2.99,256386.0,3.88,175492.0,2.38,-56595.0,-0.73,-244138.0,-0.92,-293436.0,-6.19,-308397.0,-5.61,-581499.0,-9.94,-1913684.0,-9.54,-108469.0,-3.08,-324307.0,-7.24,-16754.0,-0.33,-776709.0,-4.55
母公司業主（綜合損益）,390218.0,5.82,324922.0,4.29,236893.0,2.87,972832.0,3.33,243315.0,3.68,133891.0,1.81,21959.0,0.28,-180185.0,-0.68,-358480.0,-7.56,-347725.0,-6.32,-491113.0,-8.39,-2048681.0,-10.22,-165965.0,-4.72,-392757.0,-8.77,-145577.0,-2.9,-1133316.0,-6.64
營業利益（損失）,376786.0,5.62,347603.0,4.59,399718.0,4.84,1297168.0,4.44,397020.0,6.0,363021.0,4.92,227248.0,2.93,430424.0,1.63,-305420.0,-6.44,-399231.0,-7.26,-149097.0,-2.55,-1395054.0,-6.96,-531354.0,-15.1,-250206.0,-5.59,-103758.0,-2.07,-1387222.0,-8.12
營業外收入及支出合計,-25129.0,-0.38,20004.0,0.26,-39159.0,-0.47,-190556.0,-0.65,-74415.0,-1.13,-66857.0,-0.91,-272772.0,-3.51,-601099.0,-2.27,-57183.0,-1.21,-25579.0,-0.47,-297106.0,-5.08,-503074.0,-2.51,371925.0,10.57,-13746.0,-0.31,29413.0,0.59,245236.0,1.44
營業成本合計,4526429.0,67.55,5166785.0,68.18,5565045.0,67.36,19976484.0,68.41,4551910.0,68.85,5164112.0,69.93,5561508.0,71.6,18931673.0,71.52,3481869.0,73.41,4071811.0,74.03,4138711.0,70.73,14550795.0,72.57,2674670.0,76.03,3130744.0,69.91,3403176.0,67.82,12488557.0,73.14
營業收入合計,6700847.0,100.0,7577631.0,100.0,8261655.0,100.0,29200402.0,100.0,6611781.0,100.0,7384987.0,100.0,7767524.0,100.0,26469174.0,100.0,4742993.0,100.0,5500106.0,100.0,5851037.0,100.0,20051241.0,100.0,3518095.0,100.0,4477982.0,100.0,5017922.0,100.0,17074511.0,100.0
營業毛利（毛損）,2174418.0,32.45,2410846.0,31.82,2696610.0,32.64,9223918.0,31.59,2059871.0,31.15,2220875.0,30.07,2206016.0,28.4,7537501.0,28.48,1261124.0,26.59,1428295.0,25.97,1712326.0,29.27,5500446.0,27.43,843425.0,23.97,1347238.0,30.09,1614746.0,32.18,4585954.0,26.86
營業毛利（毛損）淨額,2174418.0,32.45,2410846.0,31.82,2696610.0,32.64,9223918.0,31.59,2059871.0,31.15,2220875.0,30.07,2206016.0,28.4,7537501.0,28.48,1261124.0,26.59,1428295.0,25.97,1712326.0,29.27,5500446.0,27.43,843425.0,23.97,1347238.0,30.09,1614746.0,32.18,4585954.0,26.86
營業費用合計,1797632.0,26.83,2063243.0,27.23,2296892.0,27.8,7926750.0,27.15,1662851.0,25.15,1857854.0,25.16,1978768.0,25.47,7107077.0,26.85,1566544.0,33.03,1827526.0,33.23,1861423.0,31.81,6895500.0,34.39,1374779.0,39.08,1597444.0,35.67,1718504.0,34.25,5973176.0,34.98
研究發展費用,55303.0,0.83,63817.0,0.84,58222.0,0.7,239724.0,0.82,68050.0,1.03,66943.0,0.91,81009.0,1.04,283160.0,1.07,62092.0,1.31,52475.0,0.95,48364.0,0.83,204652.0,1.02,60529.0,1.72,58155.0,1.3,62655.0,1.25,242836.0,1.42
確定福利計畫之再衡量數,,,,,,,-86539.0,-0.3,,,,,,,-159953.0,-0.6,,,,,,,-48908.0,-0.24,,,,,,,-99589.0,-0.58
稅前淨利（淨損）,351657.0,5.25,367607.0,4.85,360559.0,4.36,1106612.0,3.79,322605.0,4.88,296164.0,4.01,-45524.0,-0.59,-170675.0,-0.64,-362603.0,-7.65,-424810.0,-7.72,-446203.0,-7.63,-1898128.0,-9.47,-159429.0,-4.53,-263952.0,-5.89,-74345.0,-1.48,-1141986.0,-6.69
管理費用,254644.0,3.8,260047.0,3.43,216846.0,2.62,1068657.0,3.66,268813.0,4.07,282518.0,3.83,280602.0,3.61,1100416.0,4.16,268814.0,5.67,322110.0,5.86,263590.0,4.51,1185793.0,5.91,358794.0,10.2,237309.0,5.3,243910.0,4.86,1175408.0,6.88
繼續營業單位本期淨利（淨損）,247114.0,3.69,209671.0,2.77,247111.0,2.99,703950.0,2.41,238221.0,3.6,139438.0,1.89,-89470.0,-1.15,-318361.0,-1.2,-317274.0,-6.69,-381686.0,-6.94,-370188.0,-6.33,-1688992.0,-8.42,-132823.0,-3.78,-285550.0,-6.38,-68020.0,-1.36,-1084302.0,-6.35
與其他綜合損益組成部分相關之所得稅,,,,,373.0,0.0,11757.0,0.04,,,,,0.0,0.0,11243.0,0.04,,,,,,,,,,,,,,,,
財務成本淨額,57898.0,0.86,59800.0,0.79,62377.0,0.76,241190.0,0.83,63683.0,0.96,64286.0,0.87,64344.0,0.83,248982.0,0.94,76193.0,1.61,82476.0,1.5,77448.0,1.32,292395.0,1.46,81302.0,2.31,88221.0,1.97,83967.0,1.67,576100.0,3.37
非控制權益（淨利／損）,-46069.0,-0.69,-47240.0,-0.62,-34843.0,-0.42,-168937.0,-0.58,-18165.0,-0.27,-36054.0,-0.49,-32875.0,-0.42,-133784.0,-0.51,-35816.0,-0.76,31672.0,0.58,-222520.0,-3.8,-279905.0,-1.4,26008.0,0.74,-36060.0,-0.81,49854.0,0.99,-307593.0,-1.8
非控制權益（綜合損益）,-46069.0,-0.69,-32745.0,-0.43,-38256.0,-0.46,-145274.0,-0.5,-19638.0,-0.3,-40107.0,-0.54,-26398.0,-0.34,-116673.0,-0.44,-40848.0,-0.86,28686.0,0.52,-215699.0,-3.69,-279949.0,-1.4,25906.0,0.74,-36229.0,-0.81,49611.0,0.99,-308200.0,-1.81
