,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
營業成本合計,20302.0,46.07,23382.0,45.81,22061.0,40.38,84807.0,42.3,18044.0,47.93,20991.0,46.89,19972.0,48.2,78795.0,49.78,24058.0,39.93,26301.0,42.95,32728.0,40.26,109265.0,41.26,21396.0,46.65,23638.0,48.08,26109.0,42.62,101149.0,44.3
營業收入合計,44072.0,100.0,51041.0,100.0,54639.0,100.0,200509.0,100.0,37647.0,100.0,44771.0,100.0,41436.0,100.0,158281.0,100.0,60257.0,100.0,61233.0,100.0,81290.0,100.0,264842.0,100.0,45863.0,100.0,49164.0,100.0,61256.0,100.0,228304.0,100.0
營業毛利（毛損）,23770.0,53.93,27659.0,54.19,32578.0,59.62,115702.0,57.7,19603.0,52.07,23780.0,53.11,21464.0,51.8,79486.0,50.22,36199.0,60.07,34932.0,57.05,48562.0,59.74,155577.0,58.74,24467.0,53.35,25526.0,51.92,35147.0,57.38,127155.0,55.7
營業毛利（毛損）淨額,23770.0,53.93,27659.0,54.19,32578.0,59.62,115702.0,57.7,19603.0,52.07,23780.0,53.11,21464.0,51.8,79486.0,50.22,36199.0,60.07,34932.0,57.05,48562.0,59.74,155577.0,58.74,24467.0,53.35,25526.0,51.92,35147.0,57.38,127155.0,55.7
營業費用合計,19335.0,43.87,19220.0,37.66,21380.0,39.13,85892.0,42.84,22726.0,60.37,24283.0,54.24,25294.0,61.04,114839.0,72.55,22578.0,37.47,28374.0,46.34,32558.0,40.05,115430.0,43.58,22792.0,49.7,23398.0,47.59,25226.0,41.18,99344.0,43.51
研究發展費用,7411.0,16.82,5911.0,11.58,6120.0,11.2,26413.0,13.17,6916.0,18.37,8914.0,19.91,9559.0,23.07,37244.0,23.53,6211.0,10.31,6681.0,10.91,6525.0,8.03,24860.0,9.39,5510.0,12.01,6712.0,13.65,8375.0,13.67,30497.0,13.36
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,,,,,,,-3105.0,-1.17,0.0,0.0,,,,,-2458.0,-1.08
確定福利計畫精算利益（損失）,,,,,,,-2746.0,-1.37,,,,,,,-3876.0,-2.45,,,,,,,,,,,,,,,,
稀釋每股盈餘,0.18,,0.22,,0.43,,0.93,,0.02,,0.01,,-0.03,,-0.41,,0.26,,0.1,,0.48,,1.04,,-0.01,,0.01,,-0.93,,-0.51,
稅前淨利（淨損）,7207.0,16.35,7258.0,14.22,11153.0,20.41,31364.0,15.64,1112.0,2.95,584.0,1.3,-1363.0,-3.29,-22145.0,-13.99,13759.0,22.83,5261.0,8.59,25148.0,30.94,46772.0,17.66,-528.0,-1.15,629.0,1.28,-47931.0,-78.25,-31129.0,-13.63
管理費用,7052.0,16.0,7859.0,15.4,9713.0,17.78,33658.0,16.79,8872.0,23.57,8711.0,19.46,8988.0,21.69,38731.0,24.47,11313.0,18.77,12659.0,20.67,14145.0,17.4,49408.0,18.66,9731.0,21.22,10477.0,21.31,9706.0,15.84,38848.0,17.02
繼續營業單位本期淨利（淨損）,7207.0,16.35,8994.0,17.62,18434.0,33.74,40352.0,20.12,1112.0,2.95,584.0,1.3,-1363.0,-3.29,-22145.0,-13.99,13759.0,22.83,5261.0,8.59,25148.0,30.94,54840.0,20.71,-528.0,-1.15,662.0,1.35,-47931.0,-78.25,-26263.0,-11.5
與不重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
與其他綜合損益組成部分相關之所得稅,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
與可能重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0
與待出售非流動資產直接相關之權益,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
財務成本淨額,0.0,0.0,1.0,0.0,30.0,0.05,31.0,0.02,,,0.0,0.0,0.0,0.0,17.0,0.01,0.0,0.0,,,68.0,0.08,233.0,0.09,327.0,0.71,1554.0,3.16,1489.0,2.43,5135.0,2.25
重估增值,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
