,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
本期綜合損益總額,-52775.0,-119.59,-25412.0,-54.35,-60084.0,-229.7,-265331.0,-183.0,-37276.0,-135.11,-104195.0,-374.88,-114711.0,-406.89,-351615.0,-387.53,-74371.0,-1557.18,-87608.0,-1679.6,-47431.0,-880.31,-261587.0,-1246.96,-41004.0,-1457.66,-93552.0,-1518.7,-39749.0,-571.85,-228397.0,-912.82
權益工具投資之利益(損失),,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
權益工具投資之利益（損失）,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
母公司業主（淨利／損）,8745.0,19.82,-28980.0,-61.98,-43485.0,-166.24,-182964.0,-126.19,-34828.0,-126.23,-113020.0,-406.63,-77732.0,-275.72,-321702.0,-354.56,-69838.0,-1462.27,-58922.0,-1129.64,-36236.0,-672.53,-203500.0,-970.06,-55346.0,-1967.51,-52271.0,-848.56,-30159.0,-433.88,-194516.0,-777.41
母公司業主（綜合損益）,-50448.0,-114.32,-24837.0,-53.12,-58190.0,-222.46,-256032.0,-176.59,-32896.0,-119.23,-99005.0,-356.21,-106696.0,-378.46,-326033.0,-359.34,-61906.0,-1296.19,-79857.0,-1531.0,-39227.0,-728.04,-222925.0,-1062.66,-31421.0,-1116.99,-84171.0,-1366.41,-32153.0,-462.57,-193823.0,-774.64
營業利益（損失）,-38282.0,-86.75,-34438.0,-73.65,-55705.0,-212.96,-240355.0,-165.78,-42941.0,-155.64,-122852.0,-442.01,-71811.0,-254.72,-345700.0,-381.01,-84970.0,-1779.1,-72410.0,-1388.23,-59367.0,-1101.84,-266450.0,-1270.14,-67058.0,-2383.86,-63881.0,-1037.03,-51095.0,-735.07,-239230.0,-956.12
營業外收入及支出合計,46160.0,104.6,4883.0,10.44,10326.0,39.48,48116.0,33.19,3757.0,13.62,4642.0,16.7,-13936.0,-49.43,-1560.0,-1.72,2656.0,55.61,5737.0,109.99,16927.0,314.16,29277.0,139.56,3379.0,120.12,3479.0,56.48,14590.0,209.9,25317.0,101.18
營業成本合計,40389.0,91.52,47066.0,100.65,28921.0,110.56,146379.0,100.96,26618.0,96.48,27596.0,99.29,27168.0,96.37,88889.0,97.97,4347.0,91.02,4977.0,95.42,4767.0,88.47,18274.0,87.11,2356.0,83.75,2493.0,40.47,2939.0,42.28,12531.0,50.08
營業收入合計,44130.0,100.0,46760.0,100.0,26158.0,100.0,144988.0,100.0,27590.0,100.0,27794.0,100.0,28192.0,100.0,90732.0,100.0,4776.0,100.0,5216.0,100.0,5388.0,100.0,20978.0,100.0,2813.0,100.0,6160.0,100.0,6951.0,100.0,25021.0,100.0
營業毛利（毛損）,3741.0,8.48,-306.0,-0.65,-2763.0,-10.56,-1391.0,-0.96,972.0,3.52,198.0,0.71,1024.0,3.63,1843.0,2.03,429.0,8.98,239.0,4.58,621.0,11.53,2704.0,12.89,457.0,16.25,3667.0,59.53,4012.0,57.72,12490.0,49.92
營業毛利（毛損）淨額,3741.0,8.48,-306.0,-0.65,-2763.0,-10.56,-1391.0,-0.96,972.0,3.52,198.0,0.71,1024.0,3.63,1843.0,2.03,429.0,8.98,239.0,4.58,621.0,11.53,2704.0,12.89,457.0,16.25,3667.0,59.53,4012.0,57.72,12490.0,49.92
營業費用合計,42023.0,95.23,34132.0,72.99,52942.0,202.39,238964.0,164.82,43913.0,159.16,123050.0,442.72,72835.0,258.35,347543.0,383.04,85399.0,1788.09,72649.0,1392.81,59988.0,1113.36,269154.0,1283.03,67515.0,2400.11,67548.0,1096.56,55107.0,792.79,251720.0,1006.03
現金流量避險,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
現金流量避險中屬有效避險部分之避險工具利益(損失),,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
研究發展費用,27541.0,62.41,21133.0,45.19,36419.0,139.23,176526.0,121.75,27071.0,98.12,111795.0,402.23,42716.0,151.52,263380.0,290.28,59954.0,1255.32,46379.0,889.17,42485.0,788.51,175269.0,835.49,47265.0,1680.23,40495.0,657.39,32590.0,468.85,161613.0,645.91
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1553.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,693.0,2.77
確定福利計畫精算利益（損失）,,,0.0,0.0,,,136.0,0.09,,,0.0,0.0,,,-1313.0,-1.45,,,,,,,,,,,,,,,,
稀釋每股盈餘,0.05,,-0.18,,-0.27,,-1.12,,-0.21,,-0.69,,-0.48,,-1.97,,,,,,-0.22,,-1.24,,,,,,,,,
稅前淨利（淨損）,7878.0,17.85,-29555.0,-63.21,-45379.0,-173.48,-192239.0,-132.59,-39184.0,-142.02,-118210.0,-425.31,-85747.0,-304.15,-347260.0,-382.73,-82314.0,-1723.49,-66673.0,-1278.24,-42440.0,-787.68,-237173.0,-1130.58,-63679.0,-2263.74,-60402.0,-980.55,-36505.0,-525.18,-213913.0,-854.93
管理費用,14482.0,32.82,12999.0,27.8,16523.0,63.17,62438.0,43.06,16842.0,61.04,11255.0,40.49,30119.0,106.84,84163.0,92.76,25445.0,532.77,26270.0,503.64,17503.0,324.85,93885.0,447.54,20250.0,719.87,24775.0,402.19,20255.0,291.4,83134.0,332.26
繼續營業單位本期淨利（淨損）,7854.0,17.8,-29555.0,-63.21,-45379.0,-173.48,-192263.0,-132.61,-39208.0,-142.11,-118210.0,-425.31,-85747.0,-304.15,-347284.0,-382.76,-82303.0,-1723.26,-66673.0,-1278.24,-44440.0,-824.8,-242162.0,-1154.36,-64929.0,-2308.18,-61652.0,-1000.84,-37755.0,-543.16,-229090.0,-915.59
繼續營業單位淨利（淨損）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.19,
與不重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
與其他綜合損益組成部分相關之所得稅,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
與可能重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
與待出售非流動資產直接相關之權益,,,0.0,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
財務成本淨額,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
重估價之利益（損失）,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
重估增值,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
金融資產重分類淨損益,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
銷貨成本,,,,,,,,,,,,,,,88889.0,97.97,,,,,,,18274.0,87.11,,,,,,,,
除列按攤銷後成本衡量金融資產淨損益,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
非控制權益（淨利／損）,-891.0,-2.02,-575.0,-1.23,-1894.0,-7.24,-9299.0,-6.41,-4380.0,-15.88,-5190.0,-18.67,-8015.0,-28.43,-25582.0,-28.2,-12465.0,-260.99,-7751.0,-148.6,-8204.0,-152.26,-38662.0,-184.3,-9583.0,-340.67,-9381.0,-152.29,-7596.0,-109.28,-34574.0,-138.18
非控制權益（綜合損益）,-2327.0,-5.27,-575.0,-1.23,-1894.0,-7.24,-9299.0,-6.41,-4380.0,-15.88,-5190.0,-18.67,-8015.0,-28.43,-25582.0,-28.2,-12465.0,-260.99,-7751.0,-148.6,-8204.0,-152.26,-38662.0,-184.3,-9583.0,-340.67,-9381.0,-152.29,-7596.0,-109.28,-34574.0,-138.18
