,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
股本合計,1650853.0,58.72,1650299.0,58.82,1645653.0,60.02,1636164.0,57.94,1636164.0,58.22,1636164.0,60.72,1636164.0,63.46,1636164.0,65.73,1636164.0,64.1,1636164.0,66.98,1636164.0,68.57,1636164.0,69.93,1636164.0,71.68,1636164.0,64.91,1636164.0,66.13,1636164.0,67.47
負債及權益總計,,,,,,,,,,,,,,,,,2552398.0,100.0,2442839.0,100.0,2386165.0,100.0,2339826.0,100.0,2282721.0,100.0,2520855.0,100.0,2474143.0,100.0,2424975.0,100.0
負債準備－非流動,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
負債總計,,,,,,,,,,,,,,,,,63289.0,2.48,41099.0,1.68,38300.0,1.61,43196.0,1.85,26921.0,1.18,112247.0,4.45,105109.0,4.25,109609.0,4.52
負債總額,64329.0,2.29,70919.0,2.53,64672.0,2.36,84587.0,3.0,108386.0,3.86,96687.0,3.59,94487.0,3.66,100753.0,4.05,,,,,,,,,,,,,,,,
資本公積合計,1144872.0,40.73,1037295.0,36.97,1044342.0,38.09,1096419.0,38.83,1096419.0,39.01,911499.0,33.83,911635.0,35.36,911734.0,36.63,958785.0,37.56,637171.0,26.08,634835.0,26.6,634907.0,27.13,634752.0,27.81,444977.0,17.65,445040.0,17.99,444243.0,18.32
資本公積－其他,1035.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,18.0,0.0,25.0,0.0,28.0,0.0,34.0,0.0,518.0,0.02,520.0,0.02,,
資本公積－取得或處分子公司股權價格與帳面價值差額,,,0.0,0.0,,,32310.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,
資本公積－受贈資產,,,0.0,0.0,,,18000.0,0.64,18000.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
資本公積－合併溢額,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
資本公積－員工認股權,24153.0,0.86,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,62.0,0.0,198.0,0.01,292.0,0.01,345.0,0.01,432.0,0.02,526.0,0.02,595.0,0.03,652.0,0.03,692.0,0.03,753.0,0.03,,
資本公積－實際取得或處分子公司股權價格與帳面價值差額,,,,,,,,,32310.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
資本公積－庫藏股票交易,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,,,0.0,0.0,,,10271.0,0.36,10271.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,46986.0,1.84,46986.0,1.92,44549.0,1.87,44549.0,1.9,44331.0,1.94,57050.0,2.26,57050.0,2.31,,
資本公積－發行溢價,1119684.0,39.83,1037295.0,36.97,1044342.0,38.09,1035831.0,36.68,1035831.0,36.86,911437.0,33.82,911437.0,35.35,911437.0,36.62,911437.0,35.71,589735.0,24.14,589735.0,24.71,589735.0,25.2,589735.0,25.83,386717.0,15.34,386717.0,15.63,,
資本公積－處分資產增益,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
資本公積－認股權,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
資產總計,,,,,,,,,,,,,,,,,2552398.0,100.0,2442839.0,100.0,2386165.0,100.0,2339826.0,100.0,2282721.0,100.0,2520855.0,100.0,2474143.0,100.0,2424975.0,100.0
資產總額,2811196.0,100.0,2805731.0,100.0,2741802.0,100.0,2823921.0,100.0,2810444.0,100.0,2694685.0,100.0,2578109.0,100.0,2489184.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－非流動,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,
透過損益按公允價值衡量之金融資產－流動,26568.0,0.95,352649.0,12.57,208981.0,7.62,59674.0,2.11,46584.0,1.66,91737.0,3.4,80193.0,3.11,32047.0,1.29,44003.0,1.72,24030.0,0.98,23002.0,0.96,10000.0,0.43,20000.0,0.88,65005.0,2.58,26002.0,1.05,23002.0,0.95
透過損益按公允價值衡量之金融資產－非流動,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,
遞延所得稅負債,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
遞延所得稅資產,20206.0,0.72,20206.0,0.72,20206.0,0.74,20180.0,0.71,20180.0,0.72,20180.0,0.75,20180.0,0.78,20180.0,0.81,20180.0,0.79,20180.0,0.83,18180.0,0.76,15180.0,0.65,13930.0,0.61,12680.0,0.5,11430.0,0.46,0.0,0.0
避險之衍生金融負債－非流動,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,
長期借款,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,
非控制權益,34991.0,1.24,34416.0,1.23,32522.0,1.19,173286.0,6.14,168906.0,6.01,163796.0,6.08,155980.0,6.05,148126.0,5.95,263659.0,10.33,256059.0,10.48,243747.0,10.22,234375.0,10.02,225121.0,9.86,448857.0,17.81,441373.0,17.84,434580.0,17.92
非流動負債合計,7390.0,0.26,5889.0,0.21,6026.0,0.22,5113.0,0.18,5110.0,0.18,4871.0,0.18,3634.0,0.14,3316.0,0.13,3357.0,0.13,3452.0,0.14,1895.0,0.08,393.0,0.02,426.0,0.02,64701.0,2.57,61411.0,2.48,57906.0,2.39
非流動資產合計,985352.0,35.05,1071066.0,38.17,1076214.0,39.25,1097754.0,38.87,1088876.0,38.74,1093737.0,40.59,1027915.0,39.87,1057042.0,42.47,1052768.0,41.25,1024418.0,41.94,1012110.0,42.42,1000165.0,42.75,1014832.0,44.46,971835.0,38.55,965987.0,39.04,959620.0,39.57
預付款項,27331.0,0.97,45163.0,1.61,39231.0,1.43,39394.0,1.4,49409.0,1.76,49155.0,1.82,47995.0,1.86,50393.0,2.02,43742.0,1.71,42531.0,1.74,43381.0,1.82,42929.0,1.83,43808.0,1.92,43140.0,1.71,45102.0,1.82,42885.0,1.77
預收股本,19241.0,0.68,13357.0,0.48,6011.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,
預收股款（權益項下）之約當發行股數（單位：股）,533000.0,,370000.0,,166500.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
