,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
母公司業主（淨利／損）,53600.0,15.91,46619.0,15.18,22778.0,6.57,159938.0,12.37,63605.0,16.98,93181.0,22.38,60678.0,16.52,264839.0,17.75,92818.0,20.95,124750.0,21.52,95202.0,21.71,373902.0,20.65,156935.0,24.31,131478.0,25.16,94429.0,19.81,416955.0,21.91
母公司業主（綜合損益）,54393.0,16.14,47021.0,15.31,22576.0,6.51,162954.0,12.61,63383.0,16.92,93093.0,22.35,61015.0,16.61,262071.0,17.57,92818.0,20.95,124750.0,21.52,95202.0,21.71,364976.0,20.16,156935.0,24.31,131478.0,25.16,94429.0,19.81,415791.0,21.85
營業利益（損失）,65521.0,19.45,58785.0,19.14,34462.0,9.94,205859.0,15.92,79693.0,21.28,77220.0,18.54,76604.0,20.85,295366.0,19.8,115737.0,26.12,154804.0,26.71,95608.0,21.8,439687.0,24.29,197162.0,30.55,162523.0,31.1,125438.0,26.31,516457.0,27.14
營業外收入及支出合計,-943.0,-0.28,-2061.0,-0.67,-7165.0,-2.07,-12079.0,-0.93,255.0,0.07,35998.0,8.64,-2885.0,-0.79,39728.0,2.66,-2070.0,-0.47,-5449.0,-0.94,19441.0,4.43,11803.0,0.65,-7888.0,-1.22,-305.0,-0.06,-11697.0,-2.45,-10758.0,-0.57
營業成本合計,232475.0,69.0,210415.0,68.52,242345.0,69.87,895753.0,69.29,244022.0,65.15,288694.0,69.32,249424.0,67.89,1012509.0,67.87,273443.0,61.72,360661.0,62.22,292627.0,66.73,1155449.0,63.82,353300.0,54.73,296970.0,56.82,287871.0,60.39,1112574.0,58.46
營業收入合計,336923.0,100.0,307093.0,100.0,346832.0,100.0,1292734.0,100.0,374574.0,100.0,416440.0,100.0,367385.0,100.0,1491862.0,100.0,443065.0,100.0,579644.0,100.0,438507.0,100.0,1810501.0,100.0,645479.0,100.0,522605.0,100.0,476680.0,100.0,1903100.0,100.0
營業毛利（毛損）,104448.0,31.0,96678.0,31.48,104487.0,30.13,396981.0,30.71,130552.0,34.85,127746.0,30.68,117961.0,32.11,479353.0,32.13,169622.0,38.28,218983.0,37.78,145880.0,33.27,655052.0,36.18,292179.0,45.27,225635.0,43.18,188809.0,39.61,790526.0,41.54
營業毛利（毛損）淨額,104448.0,31.0,96678.0,31.48,104487.0,30.13,396981.0,30.71,130552.0,34.85,127746.0,30.68,117961.0,32.11,479353.0,32.13,169622.0,38.28,218983.0,37.78,145880.0,33.27,655052.0,36.18,292179.0,45.27,225635.0,43.18,188809.0,39.61,790526.0,41.54
營業費用合計,38927.0,11.55,37893.0,12.34,70025.0,20.19,191122.0,14.78,50859.0,13.58,50526.0,12.13,41357.0,11.26,183987.0,12.33,53885.0,12.16,64179.0,11.07,50272.0,11.46,215365.0,11.9,95017.0,14.72,63112.0,12.08,63371.0,13.29,274069.0,14.4
研究發展費用,7450.0,2.21,7763.0,2.53,6888.0,1.99,32088.0,2.48,8782.0,2.34,,,9694.0,2.64,36119.0,2.42,9999.0,2.26,9455.0,1.63,8572.0,1.95,35391.0,1.95,10863.0,1.68,8875.0,1.7,8546.0,1.79,35644.0,1.87
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-1444.0,-0.08,,,,,,,-1402.0,-0.07
確定福利計畫精算利益（損失）,,,,,,,2565.0,0.2,,,,,,,-3054.0,-0.2,,,,,,,,,,,,,,,,
稀釋每股盈餘,1.07,,0.93,,0.41,,2.43,,0.87,,1.26,,0.8,,3.43,,1.2,,1.59,,1.21,,4.78,,1.98,,1.65,,1.18,,5.22,
稅前淨利（淨損）,64578.0,19.17,56724.0,18.47,27297.0,7.87,193780.0,14.99,79948.0,21.34,113218.0,27.19,73719.0,20.07,335094.0,22.46,113667.0,25.65,149355.0,25.77,115049.0,26.24,451490.0,24.94,189274.0,29.32,162218.0,31.04,113741.0,23.86,505699.0,26.57
管理費用,18348.0,5.45,15638.0,5.09,46855.0,13.51,100464.0,7.77,23350.0,6.23,,,13917.0,3.79,77338.0,5.18,15397.0,3.48,19132.0,3.3,15597.0,3.56,64182.0,3.54,25349.0,3.93,23632.0,4.52,17723.0,3.72,71845.0,3.78
繼續營業單位本期淨利（淨損）,53600.0,15.91,46619.0,15.18,22778.0,6.57,159938.0,12.37,63605.0,16.98,93181.0,22.38,60678.0,16.52,264839.0,17.75,92818.0,20.95,124750.0,21.52,95202.0,21.71,373902.0,20.65,156935.0,24.31,131478.0,25.16,94429.0,19.81,416955.0,21.91
繼續營業單位淨利（淨損）,,,0.93,,,,2.43,,,,,,0.88,,3.83,,,,,,1.34,,4.78,,,,,,,,5.22,
與不重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-245.0,-0.01,,,,,,,-238.0,-0.01
與其他綜合損益組成部分相關之所得稅,,,,,,,436.0,0.03,,,,,,,-519.0,-0.03,,,,,,,,,,,,,,,,
與待出售非流動資產直接相關之權益,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,
財務成本淨額,,,3.0,0.0,1082.0,0.31,2834.0,0.22,1491.0,0.4,760.0,0.18,2942.0,0.8,8394.0,0.56,3186.0,0.72,3048.0,0.53,1826.0,0.42,9456.0,0.52,1142.0,0.18,868.0,0.17,7.0,0.0,2016.0,0.11
重估增值,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,
銷貨成本,,,,,,,,,,,,,,,,,,,360661.0,62.22,292627.0,66.73,1155449.0,63.82,,,296970.0,56.82,287871.0,60.39,1112574.0,58.46
銷貨收入,,,,,,,,,,,,,,,,,,,,,438507.0,100.0,,,,,,,476680.0,100.0,,
銷貨收入淨額,,,,,,,,,,,,,,,,,,,,,438507.0,100.0,1810501.0,100.0,,,,,476680.0,100.0,1903100.0,100.0
非控制權益（淨利／損）,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,
非控制權益（綜合損益）,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0
