,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
其他非流動資產,92569.0,4.32,165842.0,7.47,47280.0,1.65,36044.0,1.18,48170.0,1.54,85620.0,2.61,52489.0,1.66,43368.0,1.35,68557.0,2.08,88244.0,2.56,53855.0,1.64,55973.0,1.62,99058.0,2.73,72174.0,1.93,73583.0,2.14,81354.0,2.29
存貨,322176.0,15.04,342667.0,15.43,354936.0,12.38,406841.0,13.33,406463.0,13.03,461404.0,14.09,464529.0,14.66,510021.0,15.83,500939.0,15.23,478763.0,13.89,472279.0,14.34,553998.0,16.03,522407.0,14.39,486620.0,13.02,428029.0,12.45,498357.0,14.04
庫藏股票,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待分配股票股利,,,39454.0,1.78,,,,,,,32853.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,
待註銷股本股數（單位：股）,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
應付公司債,,,,,560256.0,19.53,563261.0,18.45,566651.0,18.17,570051.0,17.41,573482.0,18.1,576944.0,17.91,578545.0,17.59,359045.0,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
應付帳款,53241.0,2.49,53318.0,2.4,76679.0,2.67,73488.0,2.41,65352.0,2.1,92646.0,2.83,57714.0,1.82,71504.0,2.22,80352.0,2.44,76902.0,2.23,69545.0,2.11,65275.0,1.89,60044.0,1.65,46039.0,1.23,47507.0,1.38,56987.0,1.61
應付票據,13283.0,0.62,11848.0,0.53,7043.0,0.25,8519.0,0.28,9172.0,0.29,11085.0,0.34,8205.0,0.26,8087.0,0.25,7091.0,0.22,5066.0,0.15,4327.0,0.13,2142.0,0.06,205.0,0.01,84.0,0.0,85.0,0.0,1058.0,0.03
應收帳款淨額,214006.0,9.99,209028.0,9.41,214051.0,7.46,182664.0,5.98,211506.0,6.78,190002.0,5.8,209798.0,6.62,236713.0,7.35,245999.0,7.48,336409.0,9.76,315729.0,9.59,167913.0,4.86,370961.0,10.22,367197.0,9.83,337021.0,9.8,248760.0,7.01
應收帳款－關係人淨額,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應收票據淨額,7388.0,0.34,2409.0,0.11,3878.0,0.14,8138.0,0.27,4967.0,0.16,8465.0,0.26,7728.0,0.24,5004.0,0.16,1009.0,0.03,114.0,0.0,8945.0,0.27,125.0,0.0,2666.0,0.07,3259.0,0.09,7103.0,0.21,3836.0,0.11
採用權益法之投資淨額,40657.0,1.9,37065.0,1.67,33305.0,1.16,29868.0,0.98,25922.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
普通股股本,493173.0,23.03,493423.0,22.21,657001.0,22.91,657061.0,21.52,662061.0,21.22,662061.0,20.22,696905.0,21.99,696525.0,21.63,696846.0,21.19,733431.0,21.28,743007.0,22.56,762177.0,22.05,762896.0,21.02,793115.0,21.23,794853.0,23.11,794853.0,22.39
未分配盈餘（或待彌補虧損）,492578.0,23.0,345355.0,15.55,368133.0,12.84,407203.0,13.34,470808.0,15.09,412523.0,12.6,473201.0,14.93,518042.0,16.08,610859.0,18.57,480243.0,13.93,575445.0,17.47,635378.0,18.38,792314.0,21.83,574253.0,15.37,668682.0,19.45,701630.0,19.76
本期所得稅負債,,,,,,,,,,,,,,,,,45307.0,1.38,48756.0,1.41,49815.0,1.51,73284.0,2.12,104717.0,2.89,58417.0,1.56,32430.0,0.94,44266.0,1.25
本期所得稅資產,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,0.0,0.0,,,,,,
權益總計,,,,,,,,,,,,,,,,,2322845.0,70.62,2442567.0,70.87,2596062.0,78.81,2762069.0,79.9,2924247.0,80.57,2931994.0,78.47,3037377.0,88.33,3070921.0,86.5
權益總額,1301923.0,60.79,1217280.0,54.8,2029293.0,70.76,2067974.0,67.74,2132358.0,68.36,2096519.0,64.02,2178919.0,68.76,2226240.0,69.12,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,1301923.0,60.79,1217280.0,54.8,2029293.0,70.76,2067974.0,67.74,2132358.0,68.36,2096519.0,64.02,2178919.0,68.76,2226240.0,69.12,2322845.0,70.62,2442567.0,70.87,2596062.0,78.81,2762069.0,79.9,2924247.0,80.57,2931994.0,78.47,3037377.0,88.33,3070921.0,86.5
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,128142.0,5.98,147587.0,6.64,147587.0,5.15,147587.0,4.83,147587.0,4.73,163581.0,5.0,163581.0,5.16,163581.0,5.08,163581.0,4.97,190064.0,5.51,190064.0,5.77,190064.0,5.5,190064.0,5.24,227455.0,6.09,227455.0,6.61,227455.0,6.41
流動負債合計,807382.0,37.7,971470.0,43.74,246270.0,8.59,391429.0,12.82,402870.0,12.92,590788.0,18.04,398923.0,12.59,396559.0,12.31,366995.0,11.16,624498.0,18.12,676575.0,20.54,672907.0,19.46,683359.0,18.83,782225.0,20.94,379473.0,11.04,455398.0,12.83
流動資產合計,794490.0,37.1,609394.0,27.44,1231617.0,42.94,1387010.0,45.44,1381250.0,44.28,1427344.0,43.59,1305339.0,41.19,1329888.0,41.29,1383082.0,42.05,1518829.0,44.07,1368894.0,41.56,1536234.0,44.44,1686664.0,46.47,1801106.0,48.21,1510599.0,43.93,1622963.0,45.71
無形資產,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
特別盈餘公積,12879.0,0.6,15652.0,0.7,15652.0,0.55,15652.0,0.51,15652.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7727.0,0.21,7727.0,0.22,7727.0,0.22
現金及約當現金,28353.0,1.32,33416.0,1.5,518024.0,18.06,677204.0,22.18,669839.0,21.47,585578.0,17.88,441878.0,13.95,399044.0,12.39,366474.0,11.14,320334.0,9.29,159748.0,4.85,370208.0,10.71,351325.0,9.68,444511.0,11.9,237635.0,6.91,326777.0,9.2
當期所得稅負債,31637.0,1.48,20949.0,0.94,4660.0,0.16,15819.0,0.52,29922.0,0.96,11232.0,0.34,5621.0,0.18,24597.0,0.76,,,,,,,,,,,,,,,,
當期所得稅資產,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,
短期借款,552151.0,25.78,570973.0,25.71,6901.0,0.24,106000.0,3.47,75000.0,2.4,120000.0,3.66,132000.0,4.17,50000.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20000.0,0.54,,,,
股本合計,493173.0,23.03,532877.0,23.99,657001.0,22.91,657061.0,21.52,662061.0,21.22,694914.0,21.22,696905.0,21.99,696525.0,21.63,696846.0,21.19,733431.0,21.28,743007.0,22.56,762177.0,22.05,762896.0,21.02,793115.0,21.23,794853.0,23.11,794853.0,22.39
負債及權益總計,,,,,,,,,,,,,,,,,3289076.0,100.0,3446767.0,100.0,3293880.0,100.0,3457085.0,100.0,3629672.0,100.0,3736224.0,100.0,3438802.0,100.0,3550347.0,100.0
負債準備－流動,,,4792.0,0.22,4676.0,0.16,5002.0,0.16,4424.0,0.14,4455.0,0.14,4490.0,0.14,4935.0,0.15,4748.0,0.14,4860.0,0.14,5121.0,0.16,5298.0,0.15,5293.0,0.15,5312.0,0.14,5637.0,0.16,6247.0,0.18
負債總計,,,,,,,,,,,,,,,,,966231.0,29.38,1004200.0,29.13,697818.0,21.19,695016.0,20.1,705425.0,19.43,804230.0,21.53,401425.0,11.67,479426.0,13.5
負債總額,839751.0,39.21,1003850.0,45.2,838707.0,29.24,984623.0,32.26,987023.0,31.64,1178150.0,35.98,989798.0,31.24,994636.0,30.88,,,,,,,,,,,,,,,,
資本公積合計,175012.0,8.17,175268.0,7.89,840581.0,29.31,840238.0,27.53,859995.0,27.57,846328.0,25.84,857989.0,27.08,858369.0,26.65,859323.0,26.13,1045354.0,30.33,1092878.0,33.18,1186316.0,34.32,1189844.0,32.78,1339719.0,35.86,1348339.0,39.21,1348339.0,37.98
資產總計,,,,,,,,,,,,,,,,,3289076.0,100.0,3446767.0,100.0,3293880.0,100.0,3457085.0,100.0,3629672.0,100.0,3736224.0,100.0,3438802.0,100.0,3550347.0,100.0
資產總額,2141674.0,100.0,2221130.0,100.0,2868000.0,100.0,3052597.0,100.0,3119381.0,100.0,3274669.0,100.0,3168717.0,100.0,3220876.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,160.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.01,,,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
透過損益按公允價值衡量之金融資產－流動,,,,,120555.0,4.2,75317.0,2.47,75285.0,2.41,168519.0,5.15,168685.0,5.32,168934.0,5.24,259388.0,7.89,367641.0,10.67,401166.0,12.18,431661.0,12.49,432020.0,11.9,490316.0,13.12,490656.0,14.27,537786.0,15.15
遞延所得稅負債,325.0,0.02,268.0,0.01,0.0,0.0,246.0,0.01,267.0,0.01,0.0,0.0,0.0,0.0,602.0,0.02,236.0,0.01,279.0,0.01,949.0,0.03,453.0,0.01,513.0,0.01,564.0,0.02,621.0,0.02,1407.0,0.04
遞延所得稅資產,40666.0,1.9,42173.0,1.9,41952.0,1.46,44735.0,1.47,45061.0,1.44,22477.0,0.69,22367.0,0.71,21670.0,0.67,21193.0,0.64,23640.0,0.69,26127.0,0.79,37075.0,1.07,36253.0,1.0,33314.0,0.89,35102.0,1.02,41626.0,1.17
非控制權益,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
非流動負債合計,32369.0,1.51,32380.0,1.46,592437.0,20.66,593194.0,19.43,584153.0,18.73,587362.0,17.94,590875.0,18.65,598077.0,18.57,599236.0,18.22,379702.0,11.02,21243.0,0.64,22109.0,0.64,22066.0,0.61,22005.0,0.59,21952.0,0.64,24028.0,0.68
非流動資產合計,1347184.0,62.9,1611736.0,72.56,1636383.0,57.06,1665587.0,54.56,1738131.0,55.72,1847325.0,56.41,1863378.0,58.81,1890988.0,58.71,1905994.0,57.95,1927938.0,55.93,1924986.0,58.44,1920851.0,55.56,1943008.0,53.53,1935118.0,51.79,1928203.0,56.07,1927384.0,54.29
預付款項,8868.0,0.41,7165.0,0.32,5769.0,0.2,10154.0,0.33,5591.0,0.18,7518.0,0.23,5965.0,0.19,5751.0,0.18,4007.0,0.12,6735.0,0.2,5169.0,0.16,9125.0,0.26,5586.0,0.15,8783.0,0.24,7046.0,0.2,4738.0,0.13
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
