,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
未分配盈餘（或待彌補虧損）,1581296.0,14.33,830439.0,7.1,1082943.0,9.74,1348058.0,11.74,1513403.0,12.58,497134.0,4.21,618531.0,5.5,621563.0,5.47,734354.0,6.35,396358.0,3.34,591111.0,4.93,791997.0,6.48,963919.0,7.72,563066.0,4.49,728614.0,5.82,869300.0,6.8
本期所得稅負債,,,,,,,,,,,,,,,,,55873.0,0.48,83732.0,0.71,60945.0,0.51,100009.0,0.82,141290.0,1.13,101242.0,0.81,61926.0,0.5,110911.0,0.87
權益總計,,,,,,,,,,,,,,,,,9476532.0,81.9,9450234.0,79.58,9700514.0,80.87,9856993.0,80.65,10027091.0,80.27,9957779.0,79.37,10094535.0,80.7,10227793.0,80.01
權益總額,9461423.0,85.72,9109472.0,77.84,9347952.0,84.06,9643254.0,83.97,9807542.0,81.53,9159609.0,77.66,9325244.0,82.95,9380271.0,82.49,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,9459776.0,85.71,9109472.0,77.84,9347952.0,84.06,9643254.0,83.97,9807542.0,81.53,9159609.0,77.66,9325244.0,82.95,9380271.0,82.49,9476532.0,81.9,9450234.0,79.58,9700514.0,80.87,9856993.0,80.65,10027091.0,80.27,9957779.0,79.37,10094535.0,80.7,10227793.0,80.01
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,103897.0,0.94,220944.0,1.89,220944.0,1.99,220944.0,1.92,220944.0,1.84,348285.0,2.95,348285.0,3.1,348285.0,3.06,348285.0,3.01,396699.0,3.34,396699.0,3.31,396699.0,3.25,396699.0,3.18,460196.0,3.67,460196.0,3.68,460196.0,3.6
流動負債合計,1510069.0,13.68,2527232.0,21.6,1706267.0,15.34,1774787.0,15.45,2155555.0,17.92,2569191.0,21.78,1849036.0,16.45,1918033.0,16.87,2003613.0,17.32,2332723.0,19.64,2198743.0,18.33,2274983.0,18.61,2374152.0,19.01,2248214.0,17.92,1533616.0,12.26,1691693.0,13.23
流動資產合計,6524831.0,59.12,6925278.0,59.18,6114919.0,54.99,6143428.0,53.49,6406509.0,53.26,5997057.0,50.85,5271881.0,46.9,5249555.0,46.16,5443736.0,47.05,5685028.0,47.88,5715866.0,47.65,6032910.0,49.36,6146745.0,49.21,6198468.0,49.41,6261611.0,50.06,6585375.0,51.52
無形資產,22683.0,0.21,25507.0,0.22,23612.0,0.21,28709.0,0.25,26430.0,0.22,24032.0,0.2,22419.0,0.2,23554.0,0.21,20684.0,0.18,17590.0,0.15,20255.0,0.17,22918.0,0.19,21893.0,0.18,20557.0,0.16,23269.0,0.19,24078.0,0.19
特別盈餘公積,22829.0,0.21,22829.0,0.2,22829.0,0.21,22829.0,0.2,22829.0,0.19,22829.0,0.19,22829.0,0.2,22829.0,0.2,22829.0,0.2,22829.0,0.19,22829.0,0.19,22829.0,0.19,22829.0,0.18,22829.0,0.18,22829.0,0.18,22829.0,0.18
現金及約當現金,3411045.0,30.91,3378997.0,28.87,2734079.0,24.59,2289428.0,19.94,2792770.0,23.22,2184375.0,18.52,1303052.0,11.59,1927603.0,16.95,2007522.0,17.35,2409774.0,20.29,1846093.0,15.39,2335697.0,19.11,2559704.0,20.49,2964318.0,23.63,3137413.0,25.08,3707151.0,29.0
當期所得稅負債,253714.0,2.3,174537.0,1.49,110868.0,1.0,147735.0,1.29,192183.0,1.6,102004.0,0.86,112.0,0.0,27738.0,0.24,,,,,,,,,,,,,,,,
短期借款,391668.0,3.55,755037.0,6.45,742832.0,6.68,689785.0,6.01,1070158.0,8.9,1006438.0,8.53,1123188.0,9.99,1277476.0,11.23,1363175.0,11.78,1489744.0,12.55,1679231.0,14.0,1702306.0,13.93,1686251.0,13.5,1460977.0,11.65,955609.0,7.64,982705.0,7.69
股本合計,6499300.0,58.89,6759272.0,57.76,6759272.0,60.78,6759272.0,58.86,6759272.0,56.19,7029643.0,59.6,7029643.0,62.53,7029643.0,61.82,7029643.0,60.75,7310829.0,61.57,7310829.0,60.95,7310829.0,59.82,7310829.0,58.53,7603262.0,60.61,7603262.0,60.78,7603262.0,59.48
負債及權益總計,,,,,,,,,,,,,,,,,11571094.0,100.0,11874422.0,100.0,11994572.0,100.0,12221595.0,100.0,12491045.0,100.0,12545331.0,100.0,12508519.0,100.0,12783000.0,100.0
負債總計,,,,,,,,,,,,,,,,,2094562.0,18.1,2424188.0,20.42,2294058.0,19.13,2364602.0,19.35,2463954.0,19.73,2587552.0,20.63,2413984.0,19.3,2555207.0,19.99
負債總額,1575695.0,14.28,2593000.0,22.16,1772178.0,15.94,1840974.0,16.03,2221702.0,18.47,2635129.0,22.34,1916105.0,17.05,1991549.0,17.51,,,,,,,,,,,,,,,,
資本公積合計,1246977.0,11.3,1247165.0,10.66,1246977.0,11.21,1247796.0,10.87,1250338.0,10.39,1252909.0,10.62,1255507.0,11.17,1257277.0,11.06,1259629.0,10.89,1262008.0,10.63,1264413.0,10.54,1265544.0,10.35,1268177.0,10.15,1270839.0,10.13,1273531.0,10.18,1275660.0,9.98
資本公積－員工認股權,,,,,,,14459.0,0.13,16844.0,0.14,19255.0,0.16,21692.0,0.19,23352.0,0.21,25495.0,0.22,28722.0,0.24,31127.0,0.26,32258.0,0.26,34891.0,0.28,37553.0,0.3,40245.0,0.32,42373.0,0.33
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,,,188.0,0.0,,,51.0,0.0,208.0,0.0,368.0,0.0,529.0,0.0,639.0,0.01,848.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
資本公積－發行溢價,1233286.0,11.17,1233286.0,10.54,1233286.0,11.09,1233286.0,10.74,1233286.0,10.25,1233286.0,10.46,1233286.0,10.97,1233286.0,10.85,1233286.0,10.66,1233286.0,10.39,1233286.0,10.28,1233286.0,10.09,1233286.0,9.87,1233286.0,9.83,1233286.0,9.86,1233287.0,9.65
資本公積－認股權,13691.0,0.12,13691.0,0.12,13691.0,0.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
資產總計,,,,,,,,,,,,,,,,,11571094.0,100.0,11874422.0,100.0,11994572.0,100.0,12221595.0,100.0,12491045.0,100.0,12545331.0,100.0,12508519.0,100.0,12783000.0,100.0
資產總額,11037118.0,100.0,11702472.0,100.0,11120130.0,100.0,11484228.0,100.0,12029244.0,100.0,11794738.0,100.0,11241349.0,100.0,11371820.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,1151.0,0.01,1331.0,0.01,,,1138.0,0.01,1104.0,0.01,0.0,0.0,5449.0,0.05,3669.0,0.03,0.0,0.0,523.0,0.0,1147.0,0.01,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.0,0.02
透過損益按公允價值衡量之金融資產－流動,0.0,0.0,0.0,0.0,1584.0,0.01,0.0,0.0,0.0,0.0,1796.0,0.02,0.0,0.0,,,1846.0,0.02,0.0,0.0,,,,,5314.0,0.04,1988.0,0.02,2193.0,0.02,,
遞延所得稅負債,,,0.0,0.0,,,639.0,0.01,568.0,0.0,305.0,0.0,1365.0,0.01,3156.0,0.03,351.0,0.0,624.0,0.01,3343.0,0.03,3368.0,0.03,903.0,0.01,338.0,0.0,372.0,0.0,877.0,0.01
遞延所得稅資產,182861.0,1.66,218369.0,1.87,270488.0,2.43,305089.0,2.66,329340.0,2.74,365429.0,3.1,399005.0,3.55,364381.0,3.2,372506.0,3.22,318577.0,2.68,374101.0,3.12,372644.0,3.05,391694.0,3.14,423787.0,3.38,430003.0,3.44,414414.0,3.24
長期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,250147.0,1.99,795300.0,6.36,770873.0,6.03
非控制權益,1647.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
非流動負債合計,65626.0,0.59,65768.0,0.56,65911.0,0.59,66187.0,0.58,66147.0,0.55,65938.0,0.56,67069.0,0.6,73516.0,0.65,90949.0,0.79,91465.0,0.77,95315.0,0.79,89619.0,0.73,89802.0,0.72,339338.0,2.7,880368.0,7.04,863514.0,6.76
非流動資產合計,4512287.0,40.88,4777194.0,40.82,5005211.0,45.01,5340800.0,46.51,5622735.0,46.74,5797681.0,49.15,5969468.0,53.1,6122265.0,53.84,6127358.0,52.95,6189394.0,52.12,6278706.0,52.35,6188685.0,50.64,6344300.0,50.79,6346863.0,50.59,6246908.0,49.94,6197625.0,48.48
預付款項,174127.0,1.58,265455.0,2.27,160754.0,1.45,193763.0,1.69,156087.0,1.3,160189.0,1.36,159205.0,1.42,150465.0,1.32,182647.0,1.58,188232.0,1.59,185986.0,1.55,168603.0,1.38,137635.0,1.1,166353.0,1.33,234898.0,1.88,212212.0,1.66
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
