,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
國外營運機構財務報表換算之兌換差額,-27702.0,-0.59,-13925.0,-0.3,-23515.0,-0.52,-11577.0,-0.27,3442.0,0.08,-15919.0,-0.37,835.0,0.02,,,,,6316.0,0.13,54304.0,1.15,27669.0,0.61,20057.0,0.4,2096.0,0.04,-29467.0,-0.59,-37397.0,-0.77
存貨,1510606.0,32.21,1514245.0,32.68,1478259.0,32.62,1347571.0,31.06,1362248.0,31.52,1369144.0,31.6,1364318.0,31.74,1319442.0,27.22,1326357.0,27.82,1248365.0,26.64,1107026.0,23.52,951059.0,21.06,812049.0,16.27,674736.0,13.35,609158.0,12.25,606736.0,12.53
庫藏股票,-94757.0,-2.02,-108383.0,-2.34,-123289.0,-2.72,-123289.0,-2.84,-28532.0,-0.66,-28532.0,-0.66,-28532.0,-0.66,-28532.0,-0.59,-28532.0,-0.6,-28532.0,-0.61,-28532.0,-0.61,-28532.0,-0.63,-28532.0,-0.57,-28532.0,-0.56,0.0,0.0,0.0,0.0
待出售非流動資產（淨額）,,,,,,,,,,,,,,,,,,,3213.0,0.07,3213.0,0.07,249974.0,5.54,267567.0,5.36,304781.0,6.03,252623.0,5.08,248726.0,5.14
待註銷股本股數（單位：股）,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
應付公司債,284824.0,6.07,288194.0,6.22,290806.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
應付帳款,135757.0,2.89,128907.0,2.78,116745.0,2.58,112282.0,2.59,125017.0,2.89,162279.0,3.74,131492.0,3.06,107494.0,2.22,128616.0,2.7,135720.0,2.9,118784.0,2.52,88995.0,1.97,109093.0,2.19,158826.0,3.14,161044.0,3.24,215781.0,4.46
應付短期票券,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
應付票據,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
應收帳款淨額,152151.0,3.24,162428.0,3.51,160761.0,3.55,158413.0,3.65,191712.0,4.44,203688.0,4.7,217070.0,5.05,251067.0,5.18,213678.0,4.48,200253.0,4.27,218973.0,4.65,157393.0,3.49,222375.0,4.46,295489.0,5.84,288545.0,5.8,189282.0,3.91
應收帳款－關係人淨額,,,,,,,,,,,,,,,33607.0,0.69,27217.0,0.57,45618.0,0.97,33944.0,0.72,29992.0,0.66,39821.0,0.8,58748.0,1.16,33964.0,0.68,47981.0,0.99
應收票據淨額,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
投資性不動產淨額,169823.0,3.62,170008.0,3.67,168163.0,3.71,170117.0,3.92,168963.0,3.91,198968.0,4.59,201140.0,4.68,175073.0,3.61,172308.0,3.61,168977.0,3.61,171750.0,3.65,59650.0,1.32,59646.0,1.2,286.0,0.01,282.0,0.01,277.0,0.01
採用權益法之投資淨額,3492.0,0.07,2601.0,0.06,2715.0,0.06,9723.0,0.22,11500.0,0.27,11127.0,0.26,10780.0,0.25,10035.0,0.21,9793.0,0.21,7498.0,0.16,8374.0,0.18,7276.0,0.16,7276.0,0.15,13030.0,0.26,14654.0,0.29,12548.0,0.26
普通股股本,1874142.0,39.96,1874142.0,40.45,1874142.0,41.36,1874142.0,43.2,1854142.0,42.9,1854142.0,42.79,1854142.0,43.13,1854142.0,38.25,1854142.0,38.88,1854142.0,39.57,1854142.0,39.4,1854142.0,41.06,1854142.0,37.16,1854142.0,36.67,1844242.0,37.1,1844242.0,38.1
未分配盈餘（或待彌補虧損）,-686788.0,-14.64,-317785.0,-6.86,-362732.0,-8.0,-479969.0,-11.06,-480767.0,-11.12,35587.0,0.82,35644.0,0.83,,,,,,,,,,,,,,,,,,
本期所得稅負債,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
權益總計,,,,,,,,,,,,,,,,,4117920.0,86.36,3868973.0,82.56,3938383.0,83.68,3872198.0,85.75,3884292.0,77.84,3904598.0,77.23,3888629.0,78.22,3695439.0,76.34
權益總額,3585305.0,76.45,3538225.0,76.36,3443159.0,75.98,3250191.0,74.91,3259696.0,75.42,3258121.0,75.19,3272331.0,76.12,4127660.0,85.15,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,2558870.0,54.56,2522822.0,54.45,2453376.0,54.14,2348077.0,54.12,2364195.0,54.7,2381215.0,54.95,2398036.0,55.79,3049151.0,62.9,3040243.0,63.76,2782870.0,59.39,2836605.0,60.27,2760939.0,61.14,2762980.0,55.37,2764520.0,54.68,2737428.0,55.06,2661780.0,54.98
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,2000000.0,,2470000.0,,2990000.0,,2990000.0,,990000.0,,990000.0,,990000.0,,990000.0,,990000.0,,990000.0,,990000.0,,990000.0,,990000.0,,990000.0,,0.0,,0.0,
法定盈餘公積,38295.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
流動負債合計,257963.0,5.5,275854.0,5.95,322925.0,7.13,669064.0,15.42,693629.0,16.05,750697.0,17.32,739385.0,17.2,420018.0,8.66,397314.0,8.33,609828.0,13.01,604767.0,12.85,540394.0,11.97,1040754.0,20.86,1128883.0,22.33,1061036.0,21.34,1121516.0,23.17
流動資產合計,2543590.0,54.24,2507342.0,54.11,2417645.0,53.35,2244626.0,51.74,2227794.0,51.55,2207103.0,50.93,2213445.0,51.49,2870079.0,59.21,2741951.0,57.5,2739816.0,58.47,2754790.0,58.54,2842297.0,62.95,3352694.0,67.18,3364961.0,66.55,3297243.0,66.33,3272580.0,67.6
無形資產,194057.0,4.14,194262.0,4.19,193760.0,4.28,194034.0,4.47,194811.0,4.51,194104.0,4.48,194752.0,4.53,143630.0,2.96,143222.0,3.0,142708.0,3.05,145055.0,3.08,145002.0,3.21,144133.0,2.89,144509.0,2.86,143441.0,2.89,144480.0,2.98
無活絡市場之債券投資－流動淨額,198368.0,4.23,278169.0,6.0,283772.0,6.26,249314.0,5.75,68398.0,1.58,320309.0,7.39,328450.0,7.64,463229.0,9.56,,,,,,,,,,,,,,,,
無活絡市場之債務工具投資－流動淨額,,,,,,,,,,,,,,,,,349912.0,7.34,362920.0,7.74,380510.0,8.09,166866.0,3.7,450517.0,9.03,867892.0,17.17,4738.0,0.1,2956.0,0.06
特別盈餘公積,81876.0,1.75,81876.0,1.77,81876.0,1.81,81876.0,1.89,81876.0,1.89,81876.0,1.89,81876.0,1.9,,,,,,,,,,,,,,,,,,
現金及約當現金,473703.0,10.1,482287.0,10.41,434013.0,9.58,438991.0,10.12,527047.0,12.19,221558.0,5.11,216202.0,5.03,770239.0,15.89,787751.0,16.52,855464.0,18.26,785220.0,16.68,1263110.0,27.97,1525402.0,30.57,1108941.0,21.93,2073131.0,41.7,2133133.0,44.06
當期所得稅負債,15486.0,0.33,1891.0,0.04,5448.0,0.12,1460.0,0.03,1460.0,0.03,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
短期借款,18499.0,0.39,18495.0,0.4,13764.0,0.3,10483.0,0.24,10483.0,0.24,10483.0,0.24,30000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,30000.0,0.59,30000.0,0.6,247500.0,5.11
股本合計,1874142.0,39.96,1874142.0,40.45,1874142.0,41.36,1874142.0,43.2,1854142.0,42.9,1854142.0,42.79,1854142.0,43.13,1854142.0,38.25,1854142.0,38.88,1854142.0,39.57,1854142.0,39.4,1854142.0,41.06,1854142.0,37.16,1854142.0,36.67,1844242.0,37.1,1844242.0,38.1
負債及權益總計,,,,,,,,,,,,,,,,,4768303.0,100.0,4686148.0,100.0,4706209.0,100.0,4515440.0,100.0,4990273.0,100.0,5055973.0,100.0,4971314.0,100.0,4840935.0,100.0
負債總計,,,,,,,,,,,,,,,,,650383.0,13.64,817175.0,17.44,767826.0,16.32,643242.0,14.25,1105981.0,22.16,1151375.0,22.77,1082685.0,21.78,1145496.0,23.66
負債總額,1104617.0,23.55,1095423.0,23.64,1088568.0,24.02,1088502.0,25.09,1062197.0,24.58,1075290.0,24.81,1026358.0,23.88,719841.0,14.85,,,,,,,,,,,,,,,,
資本公積合計,1373804.0,29.29,1006897.0,21.73,1006894.0,22.22,1006894.0,23.21,934034.0,21.61,454061.0,10.48,454071.0,10.56,1069645.0,22.07,1069645.0,22.43,883930.0,18.86,883930.0,18.78,883930.0,19.58,877154.0,17.58,877154.0,17.35,858522.0,17.27,796421.0,16.45
資產總計,,,,,,,,,,,,,,,,,4768303.0,100.0,4686148.0,100.0,4706209.0,100.0,4515440.0,100.0,4990273.0,100.0,5055973.0,100.0,4971314.0,100.0,4840935.0,100.0
資產總額,4689922.0,100.0,4633648.0,100.0,4531727.0,100.0,4338693.0,100.0,4321893.0,100.0,4333411.0,100.0,4298689.0,100.0,4847501.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
透過損益按公允價值衡量之金融資產－流動,60695.0,1.29,36938.0,0.8,29797.0,0.66,22878.0,0.53,43356.0,1.0,57632.0,1.33,50256.0,1.17,1823.0,0.04,0.0,0.0,0.0,0.0,198191.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
遞延所得稅負債,1917.0,0.04,2143.0,0.05,1520.0,0.03,2188.0,0.05,2040.0,0.05,1576.0,0.04,1424.0,0.03,2795.0,0.06,1635.0,0.03,1714.0,0.04,2714.0,0.06,1595.0,0.04,1135.0,0.02,1335.0,0.03,577.0,0.01,1359.0,0.03
遞延所得稅資產,62765.0,1.34,60527.0,1.31,59369.0,1.31,60854.0,1.4,70089.0,1.62,128885.0,2.97,122846.0,2.86,116292.0,2.4,112599.0,2.36,107928.0,2.3,102421.0,2.18,101757.0,2.25,99472.0,1.99,98694.0,1.95,94599.0,1.9,90683.0,1.87
長期借款,535556.0,11.42,504722.0,10.89,448889.0,9.91,399167.0,9.2,343333.0,7.94,300000.0,6.92,262500.0,6.11,273000.0,5.63,227500.0,4.77,182000.0,3.88,136500.0,2.9,75000.0,1.66,37500.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
非控制權益,1026435.0,21.89,1015403.0,21.91,989783.0,21.84,902114.0,20.79,895501.0,20.72,876906.0,20.24,874295.0,20.34,1078509.0,22.25,1077677.0,22.6,1086103.0,23.18,1101778.0,23.41,1111259.0,24.61,1121312.0,22.47,1140078.0,22.55,1151201.0,23.16,1033659.0,21.35
非流動負債合計,846654.0,18.05,819569.0,17.69,765643.0,16.9,419438.0,9.67,368568.0,8.53,324593.0,7.49,286973.0,6.68,299823.0,6.19,253069.0,5.31,207347.0,4.42,163059.0,3.46,102848.0,2.28,65227.0,1.31,22492.0,0.44,21649.0,0.44,23980.0,0.5
非流動資產合計,2146332.0,45.76,2126306.0,45.89,2114082.0,46.65,2094067.0,48.26,2094099.0,48.45,2126308.0,49.07,2085244.0,48.51,1977422.0,40.79,2026352.0,42.5,1946332.0,41.53,1951419.0,41.46,1673143.0,37.05,1637579.0,32.82,1691012.0,33.45,1674071.0,33.67,1568355.0,32.4
預付款項,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
