,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
營業成本合計,204907.0,78.13,181864.0,78.06,217376.0,95.6,905033.0,97.78,172319.0,75.34,213430.0,78.89,193371.0,68.63,790114.0,73.54,190572.0,70.13,282945.0,74.74,320996.0,79.44,1093079.0,77.65,316469.0,74.53,382835.0,74.11,298217.0,74.73,1249362.0,77.72
營業收入合計,262274.0,100.0,232975.0,100.0,227379.0,100.0,925549.0,100.0,228730.0,100.0,270543.0,100.0,281767.0,100.0,1074462.0,100.0,271758.0,100.0,378563.0,100.0,404063.0,100.0,1407761.0,100.0,424621.0,100.0,516594.0,100.0,399066.0,100.0,1607613.0,100.0
營業毛利（毛損）,57367.0,21.87,51111.0,21.94,10003.0,4.4,20516.0,2.22,56411.0,24.66,57113.0,21.11,88396.0,31.37,284348.0,26.46,81186.0,29.87,95618.0,25.26,83067.0,20.56,314682.0,22.35,108152.0,25.47,133759.0,25.89,100849.0,25.27,358251.0,22.28
營業毛利（毛損）淨額,57367.0,21.87,51111.0,21.94,10003.0,4.4,20516.0,2.22,56411.0,24.66,57113.0,21.11,88396.0,31.37,284348.0,26.46,81186.0,29.87,95618.0,25.26,83067.0,20.56,314682.0,22.35,108152.0,25.47,133759.0,25.89,100849.0,25.27,358251.0,22.28
營業費用合計,345984.0,131.92,96482.0,41.41,79883.0,35.13,632509.0,68.34,80734.0,35.3,92000.0,34.01,103175.0,36.62,381914.0,35.54,76959.0,28.32,109284.0,28.87,99528.0,24.63,400286.0,28.43,81369.0,19.16,82389.0,15.95,83712.0,20.98,437839.0,27.24
現金流量避險,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
現金流量避險中屬有效避險部分之避險工具利益(損失),,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,
研究發展費用,24204.0,9.23,22073.0,9.47,20839.0,9.16,95189.0,10.28,16962.0,7.42,19907.0,7.36,20573.0,7.3,84173.0,7.83,21178.0,7.79,22909.0,6.05,20700.0,5.12,91082.0,6.47,18743.0,4.41,25695.0,4.97,21865.0,5.48,85481.0,5.32
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,0.0,0.0,,,,,-2622.0,-0.19,,,,,0.0,0.0,1639.0,0.1
確定福利計畫精算利益（損失）,,,,,0.0,0.0,1003.0,0.11,,,,,,,-1085.0,-0.1,,,,,,,,,,,,,,,,
租賃收入,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
稀釋每股盈餘,,,,,,,,,0.01,,0.2,,0.0,,0.23,,0.01,,,,,,0.0,,0.09,,,,,,,
稅前淨利（淨損）,-281001.0,-107.14,-42699.0,-18.33,-66374.0,-29.19,-597425.0,-64.55,-14749.0,-6.45,-41099.0,-15.19,3396.0,1.21,-64190.0,-5.97,3475.0,1.28,-7615.0,-2.01,28473.0,7.05,-13241.0,-0.94,35015.0,8.25,57477.0,11.13,21758.0,5.45,-56009.0,-3.48
管理費用,43757.0,16.68,49703.0,21.33,37676.0,16.57,181178.0,19.58,43677.0,19.1,51385.0,18.99,49675.0,17.63,184132.0,17.14,38712.0,14.25,70318.0,18.57,63444.0,15.7,243542.0,17.3,47103.0,11.09,40050.0,7.75,46119.0,11.56,203168.0,12.64
繼續營業單位本期淨利（淨損）,-284581.0,-108.51,-47097.0,-20.22,-70544.0,-31.02,-608184.0,-65.71,-5772.0,-2.52,17818.0,6.59,-2579.0,-0.92,-10497.0,-0.98,785.0,0.29,-12014.0,-3.17,21422.0,5.3,-27369.0,-1.94,28402.0,6.69,38270.0,7.41,15870.0,3.98,-101301.0,-6.3
繼續營業單位淨利（淨損）,-1.48,,-0.2,,-0.24,,-2.56,,0.01,,0.2,,0.0,,,,,,,,,,,,,,,,,,,
與不重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,
與其他綜合損益組成部分相關之所得稅,,,,,0.0,0.0,,,,,,,,,-184.0,-0.02,,,,,,,,,,,,,,,,
與可能重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
與待出售非流動資產直接相關之權益,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,
財務成本淨額,5813.0,2.22,6431.0,2.76,5274.0,2.32,23403.0,2.53,5831.0,2.55,5800.0,2.14,6713.0,2.38,24023.0,2.24,2044.0,0.75,1801.0,0.48,1549.0,0.38,6699.0,0.48,1123.0,0.26,1031.0,0.2,928.0,0.23,4044.0,0.25
重估價之利益（損失）,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
重估增值,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,
金融資產重分類淨損益,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
銷貨成本,204907.0,78.13,181864.0,78.06,217376.0,95.6,905033.0,97.78,172319.0,75.34,213430.0,78.89,193371.0,68.63,,,,,,,,,,,,,,,,,,
銷貨收入,273610.0,104.32,326847.0,140.29,230630.0,101.43,953728.0,103.04,228774.0,100.02,272382.0,100.68,285059.0,101.17,,,,,,,,,,,,,,,,,,
銷貨收入淨額,260484.0,99.32,231330.0,99.29,223911.0,98.47,918425.0,99.23,223877.0,97.88,266659.0,98.56,277240.0,98.39,1074462.0,100.0,,,,,,,1407761.0,100.0,,,,,,,1607613.0,100.0
銷貨退回,13126.0,5.0,95517.0,41.0,6719.0,2.95,35303.0,3.81,4897.0,2.14,5723.0,2.12,7819.0,2.77,,,,,,,,,,,,,,,,,,
除列按攤銷後成本衡量金融資產淨損益,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
非控制權益（淨利／損）,-10192.0,-3.89,-10898.0,-4.68,-25597.0,-11.26,-134868.0,-14.57,-6876.0,-3.01,-18567.0,-6.86,-2636.0,-0.94,-53142.0,-4.95,-832.0,-0.31,8426.0,2.23,15675.0,3.88,33058.0,2.35,11973.0,2.82,18769.0,3.63,11399.0,2.86,-75470.0,-4.69
非控制權益（綜合損益）,-10100.0,-3.85,-11032.0,-4.74,-25620.0,-11.27,-134421.0,-14.52,-6613.0,-2.89,-18595.0,-6.87,-2611.0,-0.93,-52799.0,-4.91,-832.0,-0.31,8426.0,2.23,15675.0,3.88,32750.0,2.33,3277.0,0.77,18766.0,3.63,11123.0,2.79,-84376.0,-5.25
