,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
其他流動負債,544679.0,8.53,596358.0,9.06,204067.0,2.9,92731.0,1.35,148551.0,2.06,115641.0,1.5,133406.0,1.76,178342.0,2.34,222711.0,2.37,214944.0,2.27,257780.0,2.75,100274.0,1.01,95055.0,0.97,78636.0,0.82,240505.0,2.54,1419725.0,14.51
其他流動資產,60789.0,0.95,59556.0,0.91,34812.0,0.5,124343.0,1.81,172700.0,2.39,18299.0,0.24,26673.0,0.35,22053.0,0.29,23888.0,0.25,13873.0,0.15,4156.0,0.04,2902.0,0.03,881.0,0.01,89434.0,0.93,51939.0,0.55,160789.0,1.64
其他非流動負債,47601.0,0.75,32449.0,0.49,29079.0,0.41,25663.0,0.37,22560.0,0.31,21678.0,0.28,18317.0,0.24,15005.0,0.2,39200.0,0.42,35592.0,0.38,41322.0,0.44,41842.0,0.42,24418.0,0.25,317283.0,3.31,318216.0,3.36,317351.0,3.24
其他非流動資產,402991.0,6.31,433613.0,6.59,445811.0,6.34,989268.0,14.39,710228.0,9.84,739810.0,9.62,859169.0,11.35,738698.0,9.71,830131.0,8.82,828182.0,8.76,843276.0,9.01,883558.0,8.92,954714.0,9.78,1080166.0,11.27,1210966.0,12.77,948836.0,9.7
國外營運機構財務報表換算之兌換差額,-635.0,-0.01,1077.0,0.02,-352.0,-0.01,2115.0,0.03,1820.0,0.03,-703.0,-0.01,4816.0,0.06,12487.0,0.16,9517.0,0.1,6242.0,0.07,16471.0,0.18,10925.0,0.11,6637.0,0.07,512.0,0.01,-7332.0,-0.08,-11320.0,-0.12
存貨,310679.0,4.86,548969.0,8.34,308371.0,4.39,374227.0,5.44,319155.0,4.42,460517.0,5.99,514502.0,6.79,401576.0,5.28,575605.0,6.11,494621.0,5.23,437130.0,4.67,327092.0,3.3,296417.0,3.04,309237.0,3.23,368518.0,3.89,215847.0,2.21
待註銷股本股數（單位：股）,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
應付公司債,,,,,933275.0,13.28,939163.0,13.66,945050.0,13.1,950938.0,12.37,956825.0,12.64,962714.0,12.65,968600.0,10.29,974487.0,10.31,0.0,0.0,963173.0,9.72,966367.0,9.9,969572.0,10.12,972788.0,10.26,0.0,0.0
應付帳款,81215.0,1.27,241341.0,3.67,34349.0,0.49,127410.0,1.85,30544.0,0.42,76156.0,0.99,34466.0,0.46,100038.0,1.31,80930.0,0.86,87873.0,0.93,72624.0,0.78,156841.0,1.58,134722.0,1.38,143794.0,1.5,195760.0,2.06,177496.0,1.81
應付帳款－關係人,,,,,,,,,,,,,,,,,4945.0,0.05,12375.0,0.13,12846.0,0.14,15307.0,0.15,9650.0,0.1,6462.0,0.07,6331.0,0.07,3250.0,0.03
應付票據,45061.0,0.71,29077.0,0.44,29021.0,0.41,37870.0,0.55,33951.0,0.47,31492.0,0.41,40895.0,0.54,22966.0,0.3,60965.0,0.65,50221.0,0.53,52776.0,0.56,54520.0,0.55,16190.0,0.17,7571.0,0.08,4556.0,0.05,5638.0,0.06
應付票據－關係人,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
應收帳款淨額,380537.0,5.96,406589.0,6.18,543178.0,7.73,514335.0,7.48,428936.0,5.95,496903.0,6.46,387730.0,5.12,602520.0,7.92,452289.0,4.8,648610.0,6.86,708344.0,7.57,851427.0,8.59,548872.0,5.62,531572.0,5.55,526445.0,5.55,531950.0,5.44
應收帳款－關係人淨額,,,,,,,,,,,,,,,,,26221.0,0.28,35027.0,0.37,52242.0,0.56,41206.0,0.42,45901.0,0.47,46553.0,0.49,48613.0,0.51,65113.0,0.67
應收票據淨額,97851.0,1.53,95332.0,1.45,82130.0,1.17,80337.0,1.17,82843.0,1.15,86256.0,1.12,85753.0,1.13,108026.0,1.42,105515.0,1.12,79707.0,0.84,71690.0,0.77,57592.0,0.58,59316.0,0.61,59129.0,0.62,50371.0,0.53,54869.0,0.56
應收票據－關係人淨額,,,,,,,,,,,,,,,,,120761.0,1.28,146103.0,1.55,117060.0,1.25,157954.0,1.59,155260.0,1.59,156488.0,1.63,155012.0,1.63,140619.0,1.44
投資性不動產淨額,,,,,,,,,,,,,,,,,1168566.0,12.41,1165982.0,12.33,1163400.0,12.43,1160819.0,11.72,1158238.0,11.87,1155656.0,12.06,1165145.0,12.29,1162421.0,11.88
採用權益法之投資淨額,,,,,,,,,,,,,,,,,,,,,,,,,12713.0,0.13,12571.0,0.13,11125.0,0.12,10783.0,0.11
普通股股本,1200000.0,18.79,1200000.0,18.24,1300000.0,18.5,1300000.0,18.91,1300000.0,18.02,1300000.0,16.91,1302643.0,17.2,1303460.0,17.13,1303733.0,13.85,1303833.0,13.79,1304098.0,13.94,1397028.0,14.1,1397238.0,14.32,1397338.0,14.58,1397938.0,14.74,1398478.0,14.29
未分配盈餘（或待彌補虧損）,963802.0,15.09,648789.0,9.86,769586.0,10.95,852749.0,12.4,889075.0,12.32,684772.0,8.9,721624.0,9.53,828829.0,10.89,788579.0,8.38,596863.0,6.31,664411.0,7.1,762559.0,7.7,767081.0,7.86,387999.0,4.05,402192.0,4.24,526742.0,5.38
本期所得稅負債,,,,,,,,,,,,,,,,,44186.0,0.47,42808.0,0.45,24730.0,0.26,50986.0,0.51,59258.0,0.61,18426.0,0.19,16336.0,0.17,31332.0,0.32
本期所得稅資產,,,,,,,,,,,,,,,,,13190.0,0.14,3050.0,0.03,7167.0,0.08,5195.0,0.05,5302.0,0.05,3587.0,0.04,26855.0,0.28,20030.0,0.2
權益總計,,,,,,,,,,,,,,,,,4974835.0,52.84,4818650.0,50.96,4924590.0,52.62,5566189.0,56.18,5548026.0,56.84,4841190.0,50.52,4816374.0,50.78,4969465.0,50.79
權益總額,3833110.0,60.02,3570285.0,54.27,4561098.0,64.9,4663115.0,67.83,4706933.0,65.24,4636694.0,60.3,4636062.0,61.23,4690544.0,61.63,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,3822929.0,59.86,3561559.0,54.13,4554229.0,64.8,4657368.0,67.75,4701609.0,65.17,4632028.0,60.24,4631833.0,61.17,4686770.0,61.58,4582032.0,48.67,4421714.0,46.76,4523686.0,48.34,5161246.0,52.1,5138477.0,52.65,4839526.0,50.5,4814128.0,50.76,4967394.0,50.77
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,107330.0,1.68,150398.0,2.29,150398.0,2.14,150398.0,2.19,150398.0,2.08,180084.0,2.34,180084.0,2.38,180084.0,2.37,180084.0,1.91,206661.0,2.19,206661.0,2.21,206661.0,2.09,206661.0,2.12,229313.0,2.39,229313.0,2.42,229313.0,2.34
流動負債合計,1340803.0,20.99,1749884.0,26.6,979281.0,13.93,1098252.0,15.98,1022619.0,14.17,1295531.0,16.85,1126898.0,14.88,1073205.0,14.1,2276515.0,24.18,2478938.0,26.22,1809724.0,19.34,751499.0,7.59,843668.0,8.64,1081092.0,11.28,870565.0,9.18,2190558.0,22.39
流動資產合計,2012727.0,31.51,2256023.0,34.29,2515684.0,35.8,1955768.0,28.45,1927408.0,26.72,1840503.0,23.93,1711658.0,22.61,1813405.0,23.82,2236994.0,23.76,2271124.0,24.02,2229527.0,23.82,2838473.0,28.65,2581507.0,26.45,2368176.0,24.71,2237812.0,23.6,2507591.0,25.63
無形資產,11129.0,0.17,11129.0,0.17,11129.0,0.16,11129.0,0.16,11129.0,0.15,11129.0,0.14,11129.0,0.15,11129.0,0.15,161746.0,1.72,161746.0,1.71,161746.0,1.73,161746.0,1.63,161746.0,1.66,161746.0,1.69,161746.0,1.71,161746.0,1.65
特別盈餘公積,,,,,,,,,,,,,,,,,,,5519.0,0.06,5519.0,0.06,5519.0,0.06,5519.0,0.06,93146.0,0.97,93146.0,0.98,93146.0,0.95
現金及約當現金,992565.0,15.54,968325.0,14.72,1374950.0,19.56,704620.0,10.25,770105.0,10.67,623324.0,8.11,557917.0,7.37,558333.0,7.34,755270.0,8.02,719628.0,7.61,696393.0,7.44,1257833.0,12.7,1120373.0,11.48,1038749.0,10.84,861631.0,9.09,1163322.0,11.89
當期所得稅負債,54793.0,0.86,24247.0,0.37,21542.0,0.31,46435.0,0.68,60844.0,0.84,27708.0,0.36,9941.0,0.13,32984.0,0.43,,,,,,,,,,,,,,,,
當期所得稅資產,,,,,13052.0,0.19,12842.0,0.19,12635.0,0.18,12104.0,0.16,17043.0,0.23,13172.0,0.17,,,,,,,,,,,,,,,,
短期借款,577488.0,9.04,453249.0,6.89,632099.0,8.99,723917.0,10.53,689691.0,9.56,729978.0,9.49,850464.0,11.23,650563.0,8.55,1782991.0,18.94,1696090.0,17.94,1303007.0,13.92,274988.0,2.78,415369.0,4.26,448326.0,4.68,328185.0,3.46,434167.0,4.44
股本合計,1200000.0,18.79,1200000.0,18.24,1300000.0,18.5,1300000.0,18.91,1300000.0,18.02,1300000.0,16.91,1302643.0,17.2,1303460.0,17.13,1303733.0,13.85,1303833.0,13.79,1304098.0,13.94,1397028.0,14.1,1397238.0,14.32,1397338.0,14.58,1397938.0,14.74,1398478.0,14.29
負債及權益總計,,,,,,,,,,,,,,,,,9414507.0,100.0,9455480.0,100.0,9358200.0,100.0,9907169.0,100.0,9760553.0,100.0,9583018.0,100.0,9483914.0,100.0,9783456.0,100.0
負債準備－流動,9451.0,0.15,9093.0,0.14,10177.0,0.14,12895.0,0.19,12408.0,0.17,13417.0,0.17,12078.0,0.16,14414.0,0.19,13014.0,0.14,20586.0,0.22,22277.0,0.24,21871.0,0.22,20289.0,0.21,13551.0,0.14,16454.0,0.17,15987.0,0.16
負債準備－非流動,11666.0,0.18,10621.0,0.16,10168.0,0.14,9409.0,0.14,8644.0,0.12,7872.0,0.1,7094.0,0.09,13966.0,0.18,12509.0,0.13,16280.0,0.17,13631.0,0.15,10631.0,0.11,7611.0,0.08,5129.0,0.05,3634.0,0.04,2967.0,0.03
負債總計,,,,,,,,,,,,,,,,,4439672.0,47.16,4636830.0,49.04,4433610.0,47.38,4340980.0,43.82,4212527.0,43.16,4741828.0,49.48,4667540.0,49.22,4813991.0,49.21
負債總額,2553477.0,39.98,3008808.0,45.73,2466654.0,35.1,2211129.0,32.17,2507533.0,34.76,3053084.0,39.7,2935948.0,38.77,2920836.0,38.37,,,,,,,,,,,,,,,,
資本公積-認列對子公司所有權權益變動數,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
資本公積合計,1552432.0,24.31,1561295.0,23.73,2334597.0,33.22,2340519.0,34.05,2347694.0,32.54,2354869.0,30.62,2370342.0,31.3,2379917.0,31.27,2384961.0,25.33,2389463.0,25.27,2394440.0,25.59,2882624.0,29.1,2885654.0,29.56,2888357.0,30.14,2892459.0,30.5,2891710.0,29.56
資本公積－其他,,,,,57700.0,0.82,57700.0,0.84,57700.0,0.8,57700.0,0.75,57700.0,0.76,57700.0,0.76,57700.0,0.61,57700.0,0.61,0.0,0.0,27600.0,0.28,27600.0,0.28,27600.0,0.29,27600.0,0.29,27600.0,0.28
資本公積－員工認股權,20809.0,0.33,29672.0,0.45,38535.0,0.55,44457.0,0.65,51632.0,0.72,58807.0,0.76,53236.0,0.7,56301.0,0.74,59175.0,0.63,62881.0,0.67,65108.0,0.7,59770.0,0.6,61127.0,0.63,63033.0,0.66,62443.0,0.66,57416.0,0.59
資本公積－庫藏股票交易,,,,,,,,,,,,,,,,,,,,,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0,173.0,0.0
資本公積－發行溢價,1531623.0,23.98,1531623.0,23.28,2238362.0,31.85,2238362.0,32.56,2238362.0,31.03,2238362.0,29.11,2259406.0,29.84,2265916.0,29.77,2268086.0,24.09,2268882.0,24.0,2329159.0,24.89,2795081.0,28.21,2796754.0,28.65,2797551.0,29.19,2802243.0,29.55,2806521.0,28.69
資產總計,,,,,,,,,,,,,,,,,9414507.0,100.0,9455480.0,100.0,9358200.0,100.0,9907169.0,100.0,9760553.0,100.0,9583018.0,100.0,9483914.0,100.0,9783456.0,100.0
資產總額,6386587.0,100.0,6579093.0,100.0,7027752.0,100.0,6874244.0,100.0,7214466.0,100.0,7689778.0,100.0,7572010.0,100.0,7611380.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,,,,,,,,,,,,,10700.0,0.14,10500.0,0.14,13300.0,0.14,28600.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,0.13
透過損益按公允價值衡量之金融負債－非流動,,,,,4500.0,0.06,9500.0,0.14,8700.0,0.12,4700.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4800.0,0.05,5600.0,0.06,5900.0,0.06,7800.0,0.08,0.0,0.0
遞延所得稅負債,3186.0,0.05,3536.0,0.05,2642.0,0.04,2752.0,0.04,2803.0,0.04,2286.0,0.03,10555.0,0.14,5025.0,0.07,48337.0,0.51,43140.0,0.46,45229.0,0.48,45772.0,0.46,44579.0,0.46,42949.0,0.45,39699.0,0.42,40091.0,0.41
遞延所得稅資產,19548.0,0.31,13281.0,0.2,12580.0,0.18,12383.0,0.18,17136.0,0.24,12983.0,0.17,17783.0,0.23,15379.0,0.2,38387.0,0.41,46073.0,0.49,36527.0,0.39,49139.0,0.5,52436.0,0.54,41281.0,0.43,45320.0,0.48,16146.0,0.17
長期借款,1150221.0,18.01,1212318.0,18.43,507709.0,7.22,126390.0,1.84,497157.0,6.89,770079.0,10.01,816259.0,10.78,850921.0,11.18,1094511.0,11.63,1088393.0,11.51,2523704.0,26.97,2523263.0,25.47,2320284.0,23.77,2319903.0,24.21,2454838.0,25.88,2263024.0,23.13
非控制權益,10181.0,0.16,8726.0,0.13,6869.0,0.1,5747.0,0.08,5324.0,0.07,4666.0,0.06,4229.0,0.06,3774.0,0.05,392803.0,4.17,396936.0,4.2,400904.0,4.28,404943.0,4.09,409549.0,4.2,1664.0,0.02,2246.0,0.02,2071.0,0.02
非流動負債合計,1212674.0,18.99,1258924.0,19.14,1487373.0,21.16,1112877.0,16.19,1484914.0,20.58,1757553.0,22.86,1809050.0,23.89,1847631.0,24.27,2163157.0,22.98,2157892.0,22.82,2623886.0,28.04,3589481.0,36.23,3368859.0,34.52,3660736.0,38.2,3796975.0,40.04,2623433.0,26.81
非流動資產合計,4373860.0,68.49,4323070.0,65.71,4512068.0,64.2,4918476.0,71.55,5287058.0,73.28,5849275.0,76.07,5860352.0,77.39,5797975.0,76.18,7177513.0,76.24,7184356.0,75.98,7128673.0,76.18,7068696.0,71.35,7179046.0,73.55,7214842.0,75.29,7246102.0,76.4,7275865.0,74.37
預付款項,161730.0,2.53,172979.0,2.63,157745.0,2.24,144646.0,2.1,139379.0,1.93,142957.0,1.86,120390.0,1.59,107602.0,1.41,143605.0,1.53,118786.0,1.26,133237.0,1.42,133258.0,1.35,345676.0,3.54,127003.0,1.33,142462.0,1.5,126717.0,1.3
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
