,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
庫藏股票,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66332.0,-1.5,-66332.0,-1.51,-66332.0,-1.52,-66332.0,-1.51,-66332.0,-1.49,-66332.0,-1.59,-66332.0,-1.65
待註銷股本股數（單位：股）,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,
應付帳款,2545.0,0.1,34871.0,1.25,7991.0,0.28,2565.0,0.07,5285.0,0.14,11308.0,0.29,40183.0,0.97,57731.0,1.31,61798.0,1.38,63554.0,1.43,20624.0,0.47,15423.0,0.35,28640.0,0.65,43135.0,0.97,9105.0,0.22,19974.0,0.5
應收帳款淨額,310813.0,11.82,329586.0,11.78,350008.0,12.13,429596.0,11.66,428165.0,11.56,540619.0,14.1,546903.0,13.21,587019.0,13.3,676115.0,15.14,750697.0,16.92,846383.0,19.25,704039.0,16.18,713825.0,16.24,777936.0,17.51,809567.0,19.44,870935.0,21.64
應收票據淨額,12952.0,0.49,26013.0,0.93,43796.0,1.52,34433.0,0.93,50305.0,1.36,61558.0,1.61,72771.0,1.76,65502.0,1.48,69147.0,1.55,70277.0,1.58,57895.0,1.32,48696.0,1.12,93683.0,2.13,61289.0,1.38,65670.0,1.58,65263.0,1.62
採用權益法之投資淨額,106580.0,4.05,141901.0,5.07,137278.0,4.76,137125.0,3.72,139127.0,3.76,133550.0,3.48,148661.0,3.59,153768.0,3.48,149483.0,3.35,157227.0,3.54,162075.0,3.69,154668.0,3.55,151328.0,3.44,147683.0,3.32,143667.0,3.45,152518.0,3.79
普通股股本,700000.0,26.63,700000.0,25.02,700000.0,24.26,778470.0,21.12,778470.0,21.02,778470.0,20.3,778670.0,18.81,780650.0,17.69,780650.0,17.48,780650.0,17.6,780650.0,17.76,780650.0,17.94,781390.0,17.78,781390.0,17.58,781390.0,18.76,781390.0,19.41
未分配盈餘（或待彌補虧損）,520580.0,19.8,378472.0,13.53,482515.0,16.72,494339.0,13.41,628577.0,16.97,438817.0,11.44,516735.0,12.49,595212.0,13.49,710053.0,15.9,467202.0,10.53,533369.0,12.13,557530.0,12.81,633064.0,14.41,544795.0,12.26,91094.0,2.19,145767.0,3.62
本期所得稅負債,,,,,,,,,,,,,,,,,30636.0,0.69,42940.0,0.97,52212.0,1.19,47539.0,1.09,37769.0,0.86,47970.0,1.08,36750.0,0.88,46227.0,1.15
權益總計,,,,,,,,,,,,,,,,,3599340.0,80.61,3272825.0,73.78,3419631.0,77.79,3341455.0,76.78,3343630.0,76.09,3222615.0,72.52,2536148.0,60.89,2584493.0,64.21
權益總額,2355278.0,89.59,2268862.0,81.08,2538403.0,87.99,3268001.0,88.66,3320551.0,89.66,3143407.0,81.96,3268479.0,78.97,3513621.0,79.62,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,2228884.0,84.78,2145015.0,76.66,2337874.0,81.03,3049992.0,82.75,3051443.0,82.39,2888139.0,75.31,2891311.0,69.86,3099803.0,70.24,3168451.0,70.96,2825542.0,63.7,2947868.0,67.06,2870502.0,65.96,2846935.0,64.78,2709475.0,60.97,2221464.0,53.33,2261016.0,56.17
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1000000.0,,1000000.0,,1000000.0,,1000000.0,,1000000.0,,1000000.0,,1000000.0,
法定盈餘公積,31396.0,1.19,61690.0,2.2,61690.0,2.14,61690.0,1.67,61690.0,1.67,97209.0,2.53,97209.0,2.35,97209.0,2.2,97209.0,2.18,138873.0,3.13,138873.0,3.16,138873.0,3.19,138873.0,3.16,167375.0,3.77,167375.0,4.02,167375.0,4.16
流動負債合計,166025.0,6.32,419119.0,14.98,166058.0,5.76,256901.0,6.97,222073.0,6.0,532735.0,13.89,623625.0,15.07,605850.0,13.73,577336.0,12.93,880662.0,19.85,684072.0,15.56,826700.0,19.0,870967.0,19.82,1048975.0,23.6,1464948.0,35.17,1353854.0,33.63
流動資產合計,1551357.0,59.01,1675348.0,59.87,1389636.0,48.17,1882693.0,51.08,1870523.0,50.51,1805331.0,47.07,1646528.0,39.78,1805988.0,40.92,1943034.0,43.52,1972439.0,44.47,1840955.0,41.88,1904053.0,43.75,2060539.0,46.89,2164587.0,48.71,1924284.0,46.2,1841985.0,45.76
無形資產,389027.0,14.8,389716.0,13.93,589992.0,20.45,615390.0,16.7,604425.0,16.32,585915.0,15.28,1091038.0,26.36,1169261.0,26.49,1141029.0,25.55,1109820.0,25.02,1143472.0,26.01,1088294.0,25.01,1069156.0,24.33,1028115.0,23.13,982224.0,23.58,952954.0,23.67
無活絡市場之債券投資－流動淨額,,,,,,,,,,,,,,,25682.0,0.58,,,,,,,,,,,,,,,,
無活絡市場之債務工具投資－流動淨額,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,124450.0,2.86,123900.0,2.82,178272.0,4.01,233724.0,5.61,147042.0,3.65
無活絡市場之債務工具投資－非流動淨額,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,0.11,21200.0,0.51,21000.0,0.52
現金及約當現金,1032914.0,39.29,919583.0,32.86,665470.0,23.07,930104.0,25.23,987507.0,26.66,712256.0,18.57,533722.0,12.9,605723.0,13.73,735496.0,16.47,566305.0,12.77,481545.0,10.95,437796.0,10.06,533885.0,12.15,514108.0,11.57,269169.0,6.46,205696.0,5.11
當期所得稅負債,34670.0,1.32,47906.0,1.71,29670.0,1.03,23027.0,0.62,29823.0,0.81,44165.0,1.15,40577.0,0.98,21399.0,0.48,,,,,,,,,,,,,,,,
短期借款,,,,,,,,,,,,,302821.0,7.32,261393.0,5.92,226809.0,5.08,209768.0,4.73,328370.0,7.47,579071.0,13.31,600329.0,13.66,623328.0,14.03,774807.0,18.6,907087.0,22.53
股本合計,700000.0,26.63,700000.0,25.02,700000.0,24.26,778470.0,21.12,778470.0,21.02,778470.0,20.3,778670.0,18.81,780650.0,17.69,780650.0,17.48,780650.0,17.6,780650.0,17.76,780650.0,17.94,781390.0,17.78,781390.0,17.58,781390.0,18.76,781390.0,19.41
負債及權益總計,,,,,,,,,,,,,,,,,4464996.0,100.0,4435669.0,100.0,4396058.0,100.0,4351813.0,100.0,4394506.0,100.0,4444028.0,100.0,4165334.0,100.0,4025333.0,100.0
負債總計,,,,,,,,,,,,,,,,,865656.0,19.39,1162844.0,26.22,976427.0,22.21,1010358.0,23.22,1050876.0,23.91,1221413.0,27.48,1629186.0,39.11,1440840.0,35.79
負債總額,273644.0,10.41,529387.0,18.92,346618.0,12.01,417891.0,11.34,383072.0,10.34,691701.0,18.04,870250.0,21.03,899613.0,20.38,,,,,,,,,,,,,,,,
資本公積合計,614616.0,23.38,616242.0,22.02,617883.0,21.42,1083825.0,29.4,1095791.0,29.59,1095012.0,28.55,1109787.0,26.81,1115187.0,25.27,1115845.0,24.99,1127621.0,25.42,1128028.0,25.66,1128589.0,25.93,1128988.0,25.69,1129390.0,25.41,1129766.0,27.12,1143404.0,28.41
資產總計,,,,,,,,,,,,,,,,,4464996.0,100.0,4435669.0,100.0,4396058.0,100.0,4351813.0,100.0,4394506.0,100.0,4444028.0,100.0,4165334.0,100.0,4025333.0,100.0
資產總額,2628922.0,100.0,2798249.0,100.0,2885021.0,100.0,3685892.0,100.0,3703623.0,100.0,3835108.0,100.0,4138729.0,100.0,4413234.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
遞延所得稅負債,51092.0,1.94,50477.0,1.8,76553.0,2.65,75932.0,2.06,73497.0,1.98,70181.0,1.83,121949.0,2.95,125244.0,2.84,120138.0,2.69,114818.0,2.59,116057.0,2.64,108348.0,2.49,104326.0,2.37,98201.0,2.21,91766.0,2.2,86986.0,2.16
遞延所得稅資產,18464.0,0.7,33155.0,1.18,28451.0,0.99,25704.0,0.7,26267.0,0.71,24004.0,0.63,25216.0,0.61,9687.0,0.22,10478.0,0.23,13193.0,0.3,19258.0,0.44,10691.0,0.25,11604.0,0.26,8762.0,0.2,9242.0,0.22,5428.0,0.13
非控制權益,126394.0,4.81,123847.0,4.43,200529.0,6.95,218009.0,5.91,269108.0,7.27,255268.0,6.66,377168.0,9.11,413818.0,9.38,430889.0,9.65,447283.0,10.08,471763.0,10.73,470953.0,10.82,496695.0,11.3,513140.0,11.55,314684.0,7.55,323477.0,8.04
非流動負債合計,107619.0,4.09,110268.0,3.94,180560.0,6.26,160990.0,4.37,160999.0,4.35,158966.0,4.15,246625.0,5.96,293763.0,6.66,288320.0,6.46,282182.0,6.36,292355.0,6.65,183658.0,4.22,179909.0,4.09,172438.0,3.88,164238.0,3.94,86986.0,2.16
非流動資產合計,1077565.0,40.99,1122901.0,40.13,1495385.0,51.83,1803199.0,48.92,1833100.0,49.49,2029777.0,52.93,2492201.0,60.22,2607246.0,59.08,2521962.0,56.48,2463230.0,55.53,2555103.0,58.12,2447760.0,56.25,2333967.0,53.11,2279441.0,51.29,2241050.0,53.8,2183348.0,54.24
預付款項,67836.0,2.58,138790.0,4.96,79358.0,2.75,242569.0,6.58,63553.0,1.72,137890.0,3.6,99179.0,2.4,94512.0,2.14,96979.0,2.17,203725.0,4.59,113449.0,2.58,108520.0,2.49,195779.0,4.46,244406.0,5.5,171790.0,4.12,166987.0,4.15
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
