,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
負債及權益總計,,,,,,,,,,,,,,,,,5712692.0,100.0,5826351.0,100.0,5589561.0,100.0,5434537.0,100.0,5253861.0,100.0,5510250.0,100.0,5606632.0,100.0,6784867.0,100.0
負債總計,,,,,,,,,,,,,,,,,1346228.0,23.57,1513482.0,25.98,1580469.0,28.28,1749625.0,32.19,1735585.0,33.03,2100291.0,38.12,2328398.0,41.53,3689971.0,54.39
負債總額,2309084.0,39.17,2356073.0,40.62,2298820.0,40.66,2249418.0,41.0,2394232.0,41.39,2486327.0,42.3,1979563.0,29.53,1389656.0,23.73,,,,,,,,,,,,,,,,
資本公積合計,2291898.0,38.88,1917236.0,33.06,1921054.0,33.98,1978710.0,36.07,2002056.0,34.61,1400940.0,23.84,2437554.0,36.36,2437554.0,41.62,2437554.0,42.67,1825793.0,31.34,1825793.0,32.66,1828265.0,33.64,1828265.0,34.8,1065975.0,19.35,1069726.0,19.08,1085177.0,15.99
資本公積－員工認股權,16799.0,0.28,19927.0,0.34,23682.0,0.42,28714.0,0.52,31375.0,0.54,31660.0,0.54,30158.0,0.45,14097.0,0.24,13250.0,0.23,13250.0,0.23,13250.0,0.24,13250.0,0.24,13250.0,0.25,13250.0,0.24,14529.0,0.26,14890.0,0.22
資本公積－實際取得或處分子公司股權價格與帳面價值差額,,,,,,,,,20580.0,0.36,20580.0,0.35,20580.0,0.31,20580.0,0.35,20580.0,0.36,20580.0,0.35,20580.0,0.37,20580.0,0.38,20580.0,0.39,20580.0,0.37,20580.0,0.37,20580.0,0.3
資本公積－庫藏股票交易,,,,,,,,,,,,,,,,,,,,,,,2472.0,0.05,2472.0,0.05,2472.0,0.04,4944.0,0.09,4944.0,0.07
資本公積－發行溢價,2275099.0,38.59,1897309.0,32.71,1897372.0,33.56,1913972.0,34.89,1914077.0,33.09,1312676.0,22.33,2350792.0,35.06,2402877.0,41.03,2403724.0,42.08,1791963.0,30.76,1791963.0,32.06,1791963.0,32.97,1791963.0,34.11,1029673.0,18.69,1029673.0,18.37,1029673.0,15.18
資本公積－認股權,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15090.0,0.22
資本公積－限制員工權利股票,,,,,,,36024.0,0.66,36024.0,0.62,36024.0,0.61,36024.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
資產總計,,,,,,,,,,,,,,,,,5712692.0,100.0,5826351.0,100.0,5589561.0,100.0,5434537.0,100.0,5253861.0,100.0,5510250.0,100.0,5606632.0,100.0,6784867.0,100.0
資產總額,5895070.0,100.0,5799821.0,100.0,5653169.0,100.0,5486502.0,100.0,5784730.0,100.0,5877565.0,100.0,6704297.0,100.0,5857053.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融資產－流動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,0.06
遞延所得稅負債,0.0,0.0,743.0,0.01,0.0,0.0,868.0,0.02,868.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
遞延所得稅資產,224315.0,3.81,215336.0,3.71,214592.0,3.8,279863.0,5.1,279863.0,4.84,278995.0,4.75,278995.0,4.16,279755.0,4.78,279755.0,4.9,279755.0,4.8,279755.0,5.0,227831.0,4.19,227831.0,4.34,227831.0,4.13,227831.0,4.06,227924.0,3.36
長期借款,1920920.0,32.59,1901623.0,32.79,1862713.0,32.95,1843416.0,33.6,1883090.0,32.55,1781680.0,30.31,1711520.0,25.53,1180270.0,20.15,1141360.0,19.98,1300000.0,22.31,1300000.0,23.26,1300000.0,23.92,1300000.0,24.74,1306000.0,23.7,1306000.0,23.29,1318010.0,19.43
非控制權益,,,,,,,,,273189.0,4.72,226206.0,3.85,271454.0,4.05,269801.0,4.61,259040.0,4.53,257702.0,4.42,252105.0,4.51,248569.0,4.57,245459.0,4.67,224467.0,4.07,221214.0,3.95,216358.0,3.19
非流動負債合計,1930787.0,32.75,1912067.0,32.97,1872313.0,33.12,1852464.0,33.76,1892071.0,32.71,1789726.0,30.45,1719502.0,25.65,1186839.0,20.26,1147781.0,20.09,1306337.0,22.42,1306255.0,23.37,1321219.0,24.31,1322144.0,25.17,1368452.0,24.83,1368344.0,24.41,2871742.0,42.33
非流動資產合計,4502624.0,76.38,4440496.0,76.56,4407179.0,77.96,4425299.0,80.66,4362078.0,75.41,4301713.0,73.19,4220552.0,62.95,4188019.0,71.5,4173028.0,73.05,4154104.0,71.3,4010338.0,71.75,3889362.0,71.57,3801776.0,72.36,3761671.0,68.27,3713817.0,66.24,4057856.0,59.81
預付款項,115578.0,1.96,70001.0,1.21,35907.0,0.64,58180.0,1.06,72143.0,1.25,78286.0,1.33,60630.0,0.9,60469.0,1.03,69607.0,1.22,68409.0,1.17,48385.0,0.87,59768.0,1.1,74189.0,1.41,74978.0,1.36,66121.0,1.18,60399.0,0.89
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
