,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y
本期稅前淨利（淨損）,-177817.0,-309248.0,-417531.0,-664799.0,-152158.0,-215206.0,-427744.0,-659054.0,-154225.0,-248091.0,-445090.0,-731070.0,-151268.0,-277400.0,-409608.0,-627563.0
淨確定福利負債增加(減少),,,,,,,,,-148.0,-232.0,-314.0,-333.0,-105.0,-210.0,-318.0,-424.0
營業活動之付現類別合計,,,,,,,,,,,,,,-392308.0,,
營業活動之淨現金流入（流出）,-135464.0,-354794.0,-351857.0,-568636.0,-185994.0,-267690.0,-264265.0,-417354.0,-14233.0,-240967.0,-431358.0,-373817.0,-171731.0,-405575.0,-735581.0,-773530.0
營運產生之現金流入（流出）,-126496.0,-336648.0,-323771.0,-530694.0,-174545.0,-279026.0,-271427.0,-418630.0,-9741.0,-231226.0,-415527.0,-357871.0,-164833.0,-392308.0,-714625.0,-750896.0
現金增資,,0.0,0.0,0.0,294000.0,294000.0,1804000.0,1510000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
發行公司債,,,,,,,,,,,,,,,,1500000.0
短期借款增加,,50000.0,0.0,0.0,100000.0,200000.0,700000.0,,,,,,,,,
短期借款減少,,,,,,,-900000.0,-200000.0,0.0,100000.0,200000.0,300000.0,0.0,300000.0,550000.0,380000.0
籌資活動之淨現金流入（流出）,-3521.0,46480.0,-3397.0,28904.0,433879.0,513255.0,1584563.0,941122.0,-45864.0,134956.0,200425.0,319087.0,1030.0,347443.0,602719.0,1944730.0
繼續營業單位稅前淨利（淨損）,-177817.0,-309248.0,-417531.0,-664799.0,-152158.0,-215206.0,-427744.0,-659054.0,-154225.0,-248091.0,-445090.0,-731070.0,-151268.0,-277400.0,-409608.0,-627563.0
股份基礎給付酬勞成本,12335.0,15463.0,19218.0,24250.0,8589.0,14802.0,26296.0,26296.0,0.0,0.0,0.0,2472.0,0.0,0.0,3765.0,4126.0
股利收入,,,,,,,,,,,,-5987.0,0.0,0.0,0.0,-5987.0
與營業活動相關之負債之淨變動合計,35231.0,55260.0,42700.0,14650.0,6689.0,38758.0,5524.0,10883.0,-3327.0,-17688.0,-50780.0,2854.0,-14447.0,4393.0,-25898.0,9574.0
與營業活動相關之資產之淨變動合計,-78620.0,-263591.0,-216996.0,-254477.0,-123797.0,-289010.0,-133070.0,-134563.0,68010.0,-135545.0,-168796.0,45598.0,-78570.0,-277676.0,-521720.0,-454125.0
與營業活動相關之資產及負債之淨變動合計,-43389.0,-208331.0,-174296.0,-239827.0,-117108.0,-250252.0,-127546.0,-123680.0,64683.0,-153233.0,-219576.0,48452.0,-93017.0,-273283.0,-547618.0,-444551.0
舉借長期借款,0.0,0.0,0.0,0.0,682890.0,682890.0,625000.0,625000.0,0.0,1300000.0,1300000.0,1300000.0,0.0,6000.0,6000.0,18010.0
處分不動產、廠房及設備,,0.0,0.0,2.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
處分備供出售金融資產,,,,,,,,,,,,,,,,2079.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
調整項目合計,51321.0,-27400.0,93760.0,134105.0,-22387.0,-63820.0,156317.0,240424.0,144484.0,16865.0,29563.0,373199.0,-13565.0,-114908.0,-305017.0,-123333.0
資產負債表帳列之現金及約當現金,956502.0,738398.0,671635.0,507047.0,747308.0,743039.0,1811041.0,1009178.0,956197.0,893169.0,766392.0,942524.0,761206.0,835630.0,818124.0,1670390.0
退還（支付）之所得稅,-193.0,-369.0,-488.0,0.0,-46.0,32863.0,40197.0,40197.0,922.0,922.0,922.0,922.0,0.0,0.0,0.0,0.0
退還（支付）所得稅,,,,,,,,,,,,,,0.0,,
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,,,,,,,,,,,,,,,,-1200.0
預付費用（增加）減少,-23391.0,20226.0,56280.0,33421.0,-13917.0,-20107.0,-2450.0,-17044.0,-9138.0,-12685.0,12085.0,701.0,-5135.0,-15210.0,-6353.0,-632.0
