,金額_x,%_x,金額_y,%_y,金額_x.1,%_x.1,金額_y.1,%_y.1,金額_x.2,%_x.2,金額_y.2,%_y.2,金額_x.3,%_x.3,金額_y.3,%_y.3,金額_x.4,%_x.4,金額_y.4,%_y.4,金額_x.5,%_x.5,金額_y.5,%_y.5,金額_x.6,%_x.6,金額_y.6,%_y.6,金額_x.7,%_x.7,金額_y.7,%_y.7
特別盈餘公積,,,,,,,,,243814.0,4.12,243814.0,3.9,243814.0,4.06,243814.0,3.86,243814.0,3.73,243814.0,3.71,243814.0,3.58,243814.0,3.17,243814.0,3.23,243814.0,3.02,243814.0,3.05,243814.0,3.04
現金及約當現金,609282.0,10.76,527536.0,8.79,563344.0,10.06,618268.0,11.32,686088.0,11.59,627042.0,10.03,618094.0,10.3,875250.0,13.87,837601.0,12.83,854584.0,12.99,799176.0,11.72,833690.0,10.82,871733.0,11.55,1068128.0,13.23,1091618.0,13.68,1032735.0,12.86
當期所得稅負債,26274.0,0.46,851.0,0.01,851.0,0.02,278.0,0.01,278.0,0.0,0.0,0.0,0.0,0.0,6172.0,0.1,,,,,,,,,,,,,,,,
短期借款,391820.0,6.92,772342.0,12.87,360077.0,6.43,144148.0,2.64,537294.0,9.08,662708.0,10.61,365484.0,6.09,465530.0,7.38,687488.0,10.53,777200.0,11.81,1028176.0,15.08,1292850.0,16.79,1042986.0,13.81,794567.0,9.84,859892.0,10.77,886267.0,11.04
股本合計,3070473.0,54.21,3131882.0,52.18,3131882.0,55.94,3131882.0,57.33,3131882.0,52.92,3131882.0,50.12,3131882.0,52.21,3131882.0,49.64,3131882.0,47.97,3188256.0,48.46,3188256.0,46.77,3188256.0,41.39,3188256.0,42.23,3188256.0,39.48,3188256.0,39.94,3188256.0,39.71
負債及權益總計,,,,,,,,,,,,,,,,,6528866.0,100.0,6579655.0,100.0,6817345.0,100.0,7702140.0,100.0,7550624.0,100.0,8076562.0,100.0,7982422.0,100.0,8029070.0,100.0
負債總計,1955092.0,34.52,2337838.0,38.95,1929134.0,34.45,1726564.0,31.61,2139666.0,36.15,2510207.0,40.17,2256922.0,37.63,2365726.0,37.49,2570975.0,39.38,2686332.0,40.83,2906423.0,42.63,3778175.0,49.05,3599713.0,47.67,4187211.0,51.84,4088893.0,51.22,4152210.0,51.71
資本公積合計,59244.0,1.05,59244.0,0.99,59244.0,1.06,59244.0,1.08,59244.0,1.0,39004.0,0.62,39004.0,0.65,36696.0,0.58,36696.0,0.56,36696.0,0.56,36696.0,0.54,36696.0,0.48,36696.0,0.49,36696.0,0.45,36696.0,0.46,32946.0,0.41
資產總計,5664469.0,100.0,6002114.0,100.0,5599132.0,100.0,5462440.0,100.0,5918649.0,100.0,6248784.0,100.0,5998052.0,100.0,6309792.0,100.0,6528866.0,100.0,6579655.0,100.0,6817345.0,100.0,7702140.0,100.0,7550624.0,100.0,8076562.0,100.0,7982422.0,100.0,8029070.0,100.0
遞延所得稅負債,448422.0,7.92,448422.0,7.47,448422.0,8.01,448422.0,8.21,448422.0,7.58,448422.0,7.18,448422.0,7.48,448422.0,7.11,448422.0,6.87,448422.0,6.82,448422.0,6.58,448422.0,5.82,448422.0,5.94,448422.0,5.55,448422.0,5.62,448422.0,5.58
遞延所得稅資產,70365.0,1.24,71249.0,1.19,70849.0,1.27,71666.0,1.31,63909.0,1.08,63041.0,1.01,63141.0,1.05,59132.0,0.94,59304.0,0.91,59092.0,0.9,59541.0,0.87,62862.0,0.82,57191.0,0.76,59079.0,0.73,65108.0,0.82,76588.0,0.95
非控制權益,1874.0,0.03,-788.0,-0.01,-1962.0,-0.04,-894.0,-0.02,-1221.0,-0.02,16633.0,0.27,16118.0,0.27,152923.0,2.42,149271.0,2.29,144526.0,2.2,134446.0,1.97,117409.0,1.52,103486.0,1.37,79301.0,0.98,47934.0,0.6,21965.0,0.27
非流動負債合計,1045779.0,18.46,992702.0,16.54,1135675.0,20.28,1114009.0,20.39,1081586.0,18.27,1351946.0,21.64,1333070.0,22.23,1312006.0,20.79,1283972.0,19.67,1244715.0,18.92,1298677.0,19.05,1828979.0,23.75,1747766.0,23.15,2450286.0,30.34,2363262.0,29.61,2284981.0,28.46
非流動資產合計,2414278.0,42.62,2400622.0,40.0,2428395.0,43.37,2470880.0,45.23,2471217.0,41.75,2454657.0,39.28,2706345.0,45.12,2767769.0,43.86,2929631.0,44.87,3118802.0,47.4,3318430.0,48.68,3719118.0,48.29,3793262.0,50.24,3924643.0,48.59,3971459.0,49.75,4072053.0,50.72
預付款項,60621.0,1.07,26877.0,0.45,18246.0,0.33,45454.0,0.83,21533.0,0.36,22408.0,0.36,27589.0,0.46,32935.0,0.52,38847.0,0.6,34928.0,0.53,47520.0,0.7,48430.0,0.63,31935.0,0.42,28183.0,0.35,26926.0,0.34,125576.0,1.56
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
