,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
研究發展費用,41955.0,8.64,46655.0,7.48,55166.0,7.3,225852.0,8.76,66663.0,9.81,81598.0,10.71,79863.0,15.99,350272.0,13.26,83276.0,17.32,79252.0,14.3,96512.0,19.21,343399.0,15.7,85620.0,17.08,102652.0,20.29,94871.0,17.81,382605.0,17.93
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,,,,,,,-3708.0,-0.17,,,,,,,12055.0,0.57
確定福利計畫精算利益（損失）,,,,,,,7568.0,0.29,,,,,,,-4312.0,-0.16,,,,,,,,,,,,,,,,
稀釋每股盈餘,0.81,,0.39,,0.6,,2.01,,0.41,,,,,,,,,,,,,,,,,,,,,,,
稅前淨利（淨損）,169032.0,34.82,67847.0,10.88,113510.0,15.02,409989.0,15.9,79731.0,11.73,103693.0,13.61,-52830.0,-10.57,207365.0,7.85,-57960.0,-12.05,-28869.0,-5.21,-56682.0,-11.28,-58659.0,-2.68,-39426.0,-7.86,-28382.0,-5.61,-31960.0,-6.0,-34924.0,-1.64
管理費用,55106.0,11.35,54174.0,8.69,59569.0,7.88,240577.0,9.33,61646.0,9.07,66815.0,8.77,75896.0,15.19,276699.0,10.47,65705.0,13.66,72471.0,13.07,67666.0,13.47,258802.0,11.83,60460.0,12.06,60203.0,11.9,55490.0,10.42,229947.0,10.78
繼續營業單位本期淨利（淨損）,156732.0,32.28,54889.0,8.8,94125.0,12.45,324735.0,12.6,53806.0,7.92,61153.0,8.03,-58964.0,-11.8,98959.0,3.75,-61041.0,-12.69,-30208.0,-5.45,-61071.0,-12.16,-83529.0,-3.82,-41845.0,-8.35,-34402.0,-6.8,-35308.0,-6.63,-64173.0,-3.01
繼續營業單位淨利（淨損）,,,,,0.6,,,,,,0.47,,,,,,,,-0.06,,,,,,,,-0.02,,,,,
與可能重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,-2861.0,-0.59,-1801.0,-0.32,5323.0,1.06,-4780.0,-0.22,-29.0,-0.01,-3594.0,-0.71,-4969.0,-0.93,-11031.0,-0.52
財務成本淨額,5267.0,1.08,4032.0,0.65,4274.0,0.57,18561.0,0.72,4905.0,0.72,4911.0,0.64,5256.0,1.05,20268.0,0.77,5117.0,1.06,5193.0,0.94,5303.0,1.06,20674.0,0.95,5293.0,1.06,5262.0,1.04,5700.0,1.07,21799.0,1.02
銷貨成本,315940.0,65.08,395151.0,63.36,458339.0,60.64,,,,,,,,,,,,,,,,,,,,,,,,,,
銷貨收入,485480.0,100.0,,,755871.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
銷貨收入淨額,485480.0,100.0,,,755871.0,100.0,,,,,,,,,,,480935.0,100.0,,,,,,,,,,,,,,
非控制權益（淨利／損）,36384.0,7.49,-3759.0,-0.6,5020.0,0.66,24044.0,0.93,-7106.0,-1.05,-8920.0,-1.17,-37060.0,-7.42,-64434.0,-2.44,-34700.0,-7.22,-20504.0,-3.7,-44307.0,-8.82,-97481.0,-4.46,-25410.0,-5.07,-31919.0,-6.31,-29114.0,-5.47,-80718.0,-3.78
非控制權益（綜合損益）,40637.0,8.37,-2893.0,-0.46,1050.0,0.14,28103.0,1.09,16750.0,2.46,-20560.0,-2.7,-48992.0,-9.81,-60893.0,-2.3,78901.0,16.41,-76777.0,-13.85,-63407.0,-12.62,-32794.0,-1.5,-47292.0,-9.43,-50306.0,-9.94,-16057.0,-3.01,-131946.0,-6.18
