,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
投資性不動產淨額,262566.0,6.41,288600.0,6.73,287349.0,7.2,305609.0,6.6,314127.0,6.46,258740.0,5.1,272972.0,5.94,185985.0,3.46,185985.0,2.42,185985.0,2.45,185985.0,2.36,185985.0,2.16,185985.0,2.07,185985.0,2.01,185985.0,2.12,185985.0,1.95
普通股股本,1302350.0,31.77,1302350.0,30.36,1302350.0,32.65,1302350.0,28.14,1302350.0,26.78,1302350.0,25.67,1302350.0,28.32,1302350.0,24.26,1302350.0,16.95,1302350.0,17.14,1302350.0,16.52,1303001.0,15.13,1303324.0,14.49,1303946.0,14.09,1339502.0,15.24,1352142.0,14.16
未分配盈餘（或待彌補虧損）,1002544.0,24.46,659735.0,15.38,865645.0,21.7,1129937.0,24.41,1324549.0,27.24,800447.0,15.78,1046279.0,22.75,1337522.0,24.91,1575312.0,20.51,1035145.0,13.62,1296777.0,16.45,1600204.0,18.58,1883373.0,20.94,1343959.0,14.52,1676600.0,19.07,2062646.0,21.6
本期所得稅負債,,,,,,,,,,,,,,,,,255978.0,3.33,166920.0,2.2,100008.0,1.27,192612.0,2.24,274808.0,3.06,231630.0,2.5,164150.0,1.87,288031.0,3.02
權益總計,,,,,,,,,,,,,,,,,4061046.0,52.86,3324081.0,43.74,3773727.0,47.86,4219556.0,48.99,4635843.0,51.55,3981245.0,43.02,5031249.0,57.22,5782949.0,60.56
權益總額,2952069.0,72.02,2537810.0,59.16,2842737.0,71.27,3220811.0,69.58,3509850.0,72.17,2922769.0,57.61,3281719.0,71.36,3716708.0,69.23,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,2584396.0,63.05,2302322.0,53.67,2508910.0,62.9,2771894.0,59.88,2966841.0,61.01,2528101.0,49.83,2771344.0,60.26,3070952.0,57.2,3306046.0,43.04,2856096.0,37.58,3174606.0,40.26,3478209.0,40.39,3765279.0,41.87,3333632.0,36.02,4224753.0,48.05,4808012.0,50.35
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,200656.0,4.9,262547.0,6.12,262547.0,6.58,262546.0,5.67,262546.0,5.4,346123.0,6.82,346123.0,7.53,346123.0,6.45,346123.0,4.51,440371.0,5.79,440371.0,5.58,440371.0,5.11,440371.0,4.9,545536.0,5.89,545536.0,6.2,545536.0,5.71
流動負債合計,971369.0,23.7,1577116.0,36.77,974248.0,24.43,1218433.0,26.32,1155072.0,23.75,1941953.0,38.27,1103541.0,24.0,1463042.0,27.25,3437216.0,44.74,2305696.0,30.34,1394261.0,17.68,1788317.0,20.76,1971612.0,21.92,2986724.0,32.27,2245474.0,25.54,2473150.0,25.9
流動資產合計,1933124.0,47.16,2068325.0,48.22,1442666.0,36.17,1829990.0,39.53,1952422.0,40.15,1965395.0,38.74,1435491.0,31.22,1965711.0,36.61,2203431.0,28.68,1869049.0,24.59,2020892.0,25.63,2650568.0,30.78,2861631.0,31.82,3050157.0,32.96,2262652.0,25.74,2970564.0,31.11
無形資產,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8462.0,0.18,11211.0,0.21,12339.0,0.16,12412.0,0.16,12590.0,0.16,13195.0,0.15,12748.0,0.14,28284.0,0.31,27169.0,0.31,26635.0,0.28
無活絡市場之債務工具投資－流動淨額,,,,,,,,,,,,,,,,,,,,,5176.0,0.07,4995.0,0.06,25272.0,0.28,29990.0,0.32,43765.0,0.5,43385.0,0.45
無活絡市場之債務工具投資－非流動淨額,,,,,,,,,,,,,,,,,,,,,,,,,,,4460.0,0.05,4460.0,0.05,,
特別盈餘公積,74671.0,1.82,74671.0,1.74,74671.0,1.87,74671.0,1.61,74671.0,1.54,74671.0,1.47,74671.0,1.62,74671.0,1.39,74671.0,0.97,74671.0,0.98,74671.0,0.95,74671.0,0.87,74671.0,0.83,74671.0,0.81,74671.0,0.85,74671.0,0.78
現金及約當現金,1096714.0,26.76,923397.0,21.53,675242.0,16.93,1068695.0,23.09,1073270.0,22.07,660810.0,13.02,765957.0,16.66,1373835.0,25.59,1550427.0,20.18,1270749.0,16.72,710544.0,9.01,1432560.0,16.63,1462042.0,16.26,1383314.0,14.95,1047715.0,11.92,1899302.0,19.89
當期所得稅負債,163012.0,3.98,117234.0,2.73,91427.0,2.29,168435.0,3.64,230288.0,4.74,150324.0,2.96,98748.0,2.15,183735.0,3.42,,,,,,,,,,,,,,,,
短期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,35000.0,0.39,,,30000.0,0.34,50000.0,0.52
股本合計,1302350.0,31.77,1302350.0,30.36,1302350.0,32.65,1302350.0,28.14,1302350.0,26.78,1302350.0,25.67,1302350.0,28.32,1302350.0,24.26,1302350.0,16.95,1302350.0,17.14,1302350.0,16.52,1303001.0,15.13,1303324.0,14.49,1303946.0,14.09,1339502.0,15.24,1352142.0,14.16
負債及權益總計,,,,,,,,,,,,,,,,,7682209.0,100.0,7600310.0,100.0,7885327.0,100.0,8612365.0,100.0,8993469.0,100.0,9254945.0,100.0,8792086.0,100.0,9549756.0,100.0
負債準備－流動,3551.0,0.09,2844.0,0.07,1212.0,0.03,501.0,0.01,3860.0,0.08,1200.0,0.02,1621.0,0.04,1419.0,0.03,,,0.0,0.0,,,,,,,,,,,,
負債總計,,,,,,,,,,,,,,,,,3621163.0,47.14,4276229.0,56.26,4111600.0,52.14,4392809.0,51.01,4357626.0,48.45,5273700.0,56.98,3760837.0,42.78,3766807.0,39.44
負債總額,1146963.0,27.98,1751740.0,40.84,1145912.0,28.73,1408040.0,30.42,1353204.0,27.83,2150926.0,42.39,1316894.0,28.64,1652111.0,30.77,,,,,,,,,,,,,,,,
資本公積合計,4363.0,0.11,4363.0,0.1,4363.0,0.11,4363.0,0.09,4363.0,0.09,4363.0,0.09,4363.0,0.09,4363.0,0.08,4363.0,0.06,4363.0,0.06,49636.0,0.63,59567.0,0.69,64518.0,0.72,74074.0,0.8,608360.0,6.92,799221.0,8.37
資本公積－庫藏股票交易,4363.0,0.11,4363.0,0.1,4363.0,0.11,4363.0,0.09,4363.0,0.09,4363.0,0.09,4363.0,0.09,4363.0,0.08,4363.0,0.06,4363.0,0.06,49636.0,0.63,59567.0,0.69,64518.0,0.72,74074.0,0.8,608360.0,6.92,799221.0,8.37
資產總計,,,,,,,,,,,,,,,,,7682209.0,100.0,7600310.0,100.0,7885327.0,100.0,8612365.0,100.0,8993469.0,100.0,9254945.0,100.0,8792086.0,100.0,9549756.0,100.0
資產總額,4099032.0,100.0,4289550.0,100.0,3988649.0,100.0,4628851.0,100.0,4863054.0,100.0,5073695.0,100.0,4598613.0,100.0,5368819.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融資產－流動,462355.0,11.28,773182.0,18.02,408260.0,10.24,423805.0,9.16,524402.0,10.78,964907.0,19.02,313805.0,6.82,205971.0,3.84,246254.0,3.21,144687.0,1.9,794939.0,10.08,721594.0,8.38,822251.0,9.14,1002162.0,10.83,476166.0,5.42,346062.0,3.62
透過損益按公允價值衡量之金融資產－非流動,,,,,,,,,,,,,,,,,,,,,1100.0,0.01,2373.0,0.03,1868.0,0.02,2432.0,0.03,662.0,0.01,87.0,0.0
遞延所得稅負債,68463.0,1.67,68463.0,1.6,68463.0,1.72,70069.0,1.51,70069.0,1.44,70069.0,1.38,70069.0,1.52,70054.0,1.3,70054.0,0.91,70054.0,0.92,70054.0,0.89,69155.0,0.8,69155.0,0.77,69155.0,0.75,69155.0,0.79,69272.0,0.73
遞延所得稅資產,15210.0,0.37,15825.0,0.37,14988.0,0.38,15112.0,0.33,16186.0,0.33,15382.0,0.3,15270.0,0.33,8342.0,0.16,8365.0,0.11,7701.0,0.1,6555.0,0.08,5973.0,0.07,5676.0,0.06,6453.0,0.07,5952.0,0.07,22381.0,0.23
長期借款,,,,,,,,,,,,,,,,,,,1784441.0,23.48,1575896.0,19.99,1466867.0,17.03,1257740.0,13.99,1152281.0,12.45,957698.0,10.89,943523.0,9.88
非控制權益,367673.0,8.97,235488.0,5.49,333827.0,8.37,448917.0,9.7,543009.0,11.17,394668.0,7.78,510375.0,11.1,645756.0,12.03,755000.0,9.83,467985.0,6.16,599121.0,7.6,741347.0,8.61,870564.0,9.68,647613.0,7.0,806496.0,9.17,974937.0,10.21
非流動負債合計,175594.0,4.28,174624.0,4.07,171664.0,4.3,189607.0,4.1,198132.0,4.07,208973.0,4.12,213353.0,4.64,189069.0,3.52,183947.0,2.39,1970533.0,25.93,2717339.0,34.46,2604492.0,30.24,2386014.0,26.53,2286976.0,24.71,1515363.0,17.24,1293657.0,13.55
非流動資產合計,2165908.0,52.84,2221225.0,51.78,2545983.0,63.83,2798861.0,60.47,2910632.0,59.85,3108300.0,61.26,3163122.0,68.78,3403108.0,63.39,5478778.0,71.32,5731261.0,75.41,5864435.0,74.37,5961797.0,69.22,6131838.0,68.18,6204788.0,67.04,6529434.0,74.26,6579192.0,68.89
預付款項,14739.0,0.36,15383.0,0.36,18669.0,0.47,14733.0,0.32,19437.0,0.4,23822.0,0.47,19562.0,0.43,16299.0,0.3,17277.0,0.22,22979.0,0.3,24649.0,0.31,23253.0,0.27,25784.0,0.29,33892.0,0.37,50684.0,0.58,32645.0,0.34
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
