,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
未實現銷貨（損）益,13587.0,1.04,14778.0,1.03,17783.0,1.23,61762.0,1.08,10493.0,0.76,11878.0,0.81,12350.0,0.84,51324.0,0.88,9773.0,0.66,14779.0,0.94,16444.0,1.03,58920.0,0.95,13835.0,0.93,17056.0,1.09,18361.0,1.19,67146.0,1.08
本期淨利（淨損）,64503.0,4.93,133177.0,9.25,96456.0,6.67,326405.0,5.69,97480.0,7.06,100550.0,6.83,96703.0,6.61,368045.0,6.34,101875.0,6.92,129710.0,8.26,112293.0,7.06,467746.0,7.54,151730.0,10.18,112835.0,7.22,112031.0,7.24,477302.0,7.69
本期綜合損益總額,306694.0,23.44,143764.0,9.99,53138.0,3.68,564376.0,9.83,82963.0,6.01,328356.0,22.29,-16356.0,-1.12,462162.0,7.96,-104562.0,-7.1,-6603.0,-0.42,145723.0,9.16,213212.0,3.44,142822.0,9.58,38765.0,2.48,11523.0,0.74,229400.0,3.7
母公司業主（淨利／損）,53688.0,4.1,120986.0,8.4,86202.0,5.96,299942.0,5.22,79591.0,5.77,74342.0,5.05,79019.0,5.4,285681.0,4.92,86217.0,5.86,100678.0,6.41,89566.0,5.63,379000.0,6.11,130159.0,8.74,85160.0,5.45,94629.0,6.11,389557.0,6.28
母公司業主（綜合損益）,284858.0,21.77,121991.0,8.47,40393.0,2.79,493798.0,8.6,79955.0,5.79,260923.0,17.71,-31729.0,-2.17,351119.0,6.05,-104016.0,-7.07,-10374.0,-0.66,119703.0,7.52,151894.0,2.45,117513.0,7.89,30448.0,1.95,5316.0,0.34,182459.0,2.94
營業利益（損失）,72754.0,5.56,54599.0,3.79,73485.0,5.08,308653.0,5.38,74561.0,5.4,112164.0,7.61,82283.0,5.62,343498.0,5.92,60901.0,4.14,107516.0,6.85,71344.0,4.48,348173.0,5.61,95328.0,6.4,95154.0,6.09,98530.0,6.37,379496.0,6.12
營業外收入及支出合計,7040.0,0.54,114937.0,7.98,38869.0,2.69,106048.0,1.85,53280.0,3.86,16817.0,1.14,40028.0,2.74,126916.0,2.19,60424.0,4.11,46769.0,2.98,52499.0,3.3,198844.0,3.21,79435.0,5.33,48471.0,3.1,38244.0,2.47,199118.0,3.21
營業成本合計,1017790.0,77.8,1157073.0,80.37,1164755.0,80.58,4586187.0,79.89,1111632.0,80.54,1158844.0,78.66,1174333.0,80.24,4625724.0,79.66,1191487.0,80.96,1243360.0,79.19,1288148.0,80.96,4971863.0,80.15,1203296.0,80.75,1249257.0,79.9,1250828.0,80.83,5008037.0,80.7
營業收入合計,1308211.0,100.0,1439761.0,100.0,1445473.0,100.0,5740961.0,100.0,1380191.0,100.0,1473202.0,100.0,1463520.0,100.0,5806677.0,100.0,1471752.0,100.0,1570126.0,100.0,1591185.0,100.0,6202884.0,100.0,1490072.0,100.0,1563434.0,100.0,1547520.0,100.0,6205758.0,100.0
營業毛利（毛損）,290421.0,22.2,282688.0,19.63,280718.0,19.42,1154774.0,20.11,268559.0,19.46,314358.0,21.34,289187.0,19.76,1180953.0,20.34,280265.0,19.04,326766.0,20.81,303037.0,19.04,1231021.0,19.85,286776.0,19.25,314177.0,20.1,296692.0,19.17,1197721.0,19.3
營業毛利（毛損）淨額,291017.0,22.25,283142.0,19.67,280593.0,19.41,1155650.0,20.13,268112.0,19.43,314540.0,21.35,288650.0,19.72,1179167.0,20.31,280605.0,19.07,326942.0,20.82,303490.0,19.07,1231879.0,19.86,287032.0,19.26,313646.0,20.06,296657.0,19.17,1196720.0,19.28
營業費用合計,218263.0,16.68,228543.0,15.87,207108.0,14.33,846997.0,14.75,193551.0,14.02,202376.0,13.74,206367.0,14.1,835669.0,14.39,219704.0,14.93,219426.0,13.98,232146.0,14.59,883706.0,14.25,191704.0,12.87,218492.0,13.98,198127.0,12.8,817224.0,13.17
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,,,162.0,0.01,0.0,0.0,-14972.0,-0.24,,,0.0,0.0,0.0,0.0,-2245.0,-0.04
確定福利計畫精算利益（損失）,,,,,,,7211.0,0.13,,,,,,,6582.0,0.11,,,,,,,,,,,,,,,,
稀釋每股盈餘,0.47,,1.04,,0.75,,2.61,,0.7,,0.66,,0.7,,2.52,,0.76,,0.89,,0.76,,3.2,,1.02,,0.66,,0.74,,3.04,
稅前淨利（淨損）,79794.0,6.1,169536.0,11.78,112354.0,7.77,414701.0,7.22,127841.0,9.26,128981.0,8.76,122311.0,8.36,470414.0,8.1,121325.0,8.24,154285.0,9.83,123843.0,7.78,547017.0,8.82,174763.0,11.73,143625.0,9.19,136774.0,8.84,578614.0,9.32
管理費用,87758.0,6.71,68466.0,4.76,75223.0,5.2,349455.0,6.09,75909.0,5.5,81405.0,5.53,87267.0,5.96,356330.0,6.14,102515.0,6.97,89742.0,5.72,102724.0,6.46,383061.0,6.18,85626.0,5.75,86159.0,5.51,85611.0,5.53,345132.0,5.56
維修成本,28769.0,2.2,32740.0,2.27,36344.0,2.51,130562.0,2.27,29203.0,2.12,33843.0,2.3,34096.0,2.33,131214.0,2.26,31102.0,2.11,28384.0,1.81,30493.0,1.92,121429.0,1.96,26706.0,1.79,29856.0,1.91,26582.0,1.72,110593.0,1.78
維修收入淨額,54383.0,4.16,55746.0,3.87,56154.0,3.88,222633.0,3.88,54094.0,3.92,58090.0,3.94,58549.0,4.0,228295.0,3.93,56770.0,3.86,52216.0,3.33,53401.0,3.36,221578.0,3.57,46967.0,3.15,53932.0,3.45,49756.0,3.22,200514.0,3.23
繼續營業單位本期淨利（淨損）,64503.0,4.93,133177.0,9.25,96456.0,6.67,326405.0,5.69,97480.0,7.06,100550.0,6.83,96703.0,6.61,368045.0,6.34,101875.0,6.92,129710.0,8.26,112293.0,7.06,467746.0,7.54,151730.0,10.18,112835.0,7.22,112031.0,7.24,477302.0,7.69
繼續營業單位淨利（淨損）,,,,,0.75,,2.61,,,,0.66,,0.7,,2.52,,0.76,,0.89,,0.76,,3.2,,1.02,,,,0.74,,3.04,
與不重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,,,28.0,0.0,0.0,0.0,-1773.0,-0.03,1293.0,0.09,0.0,0.0,0.0,0.0,-955.0,-0.02
與其他綜合損益組成部分相關之所得稅,37288.0,2.85,,,,,6087.0,0.11,16699.0,1.21,-6428.0,-0.44,,,2454.0,0.04,,,,,,,,,,,,,,,,
與可能重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,-21912.0,-1.49,15.0,0.0,15672.0,0.98,8760.0,0.14,116.0,0.01,-7489.0,-0.48,-20094.0,-1.3,-34200.0,-0.55
與待出售非流動資產直接相關之權益,,,,,,,3492.0,0.06,-3492.0,-0.25,0.0,0.0,0.0,0.0,-3492.0,-0.06,0.0,0.0,0.0,0.0,6295.0,0.4,0.0,0.0,,,,,0.0,0.0,,
財務成本淨額,9219.0,0.7,10202.0,0.71,10641.0,0.74,41438.0,0.72,8621.0,0.62,7866.0,0.53,7143.0,0.49,31838.0,0.55,8429.0,0.57,8640.0,0.55,9257.0,0.58,35417.0,0.57,8481.0,0.57,11293.0,0.72,9512.0,0.61,39135.0,0.63
銷貨成本,916798.0,70.08,1052588.0,73.11,1053246.0,72.87,4145479.0,72.21,1001920.0,72.59,1042719.0,70.78,1051853.0,71.87,4165111.0,71.73,1077362.0,73.2,1125331.0,71.67,1164177.0,73.16,4527198.0,72.99,1081781.0,72.6,1124698.0,71.94,1129219.0,72.97,4530045.0,73.0
銷貨收入淨額,1130099.0,86.39,1255983.0,87.24,1266128.0,87.59,5004368.0,87.17,1203932.0,87.23,1288072.0,87.43,1286779.0,87.92,5090742.0,87.67,1288434.0,87.54,1376176.0,87.65,1391054.0,87.42,5399721.0,87.05,1301524.0,87.35,1343318.0,85.92,1342620.0,86.76,5367235.0,86.49
非控制權益（淨利／損）,10815.0,0.83,12191.0,0.85,10254.0,0.71,26463.0,0.46,17889.0,1.3,26208.0,1.78,17684.0,1.21,82364.0,1.42,15658.0,1.06,29032.0,1.85,22727.0,1.43,88746.0,1.43,21571.0,1.45,27675.0,1.77,17402.0,1.12,87745.0,1.41
非控制權益（綜合損益）,21836.0,1.67,21773.0,1.51,12745.0,0.88,70578.0,1.23,3008.0,0.22,67433.0,4.58,15373.0,1.05,111043.0,1.91,-546.0,-0.04,3771.0,0.24,26020.0,1.64,61318.0,0.99,25309.0,1.7,8317.0,0.53,6207.0,0.4,46941.0,0.76
