,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
其他應收款淨額,3623428.0,26.45,3690780.0,26.31,3559078.0,25.71,3828682.0,26.98,3735521.0,26.47,3784069.0,26.04,3843750.0,27.8,3576585.0,24.03,3900997.0,26.77,4005957.0,26.25,4237507.0,27.7,3883788.0,24.87,4267641.0,26.26,4572588.0,27.99,4600164.0,28.4,4769726.0,28.35
其他應收款－關係人淨額,7057.0,0.05,4393.0,0.03,5879.0,0.04,8784.0,0.06,9086.0,0.06,5389.0,0.04,9535.0,0.07,16922.0,0.11,24916.0,0.17,24748.0,0.16,12693.0,0.08,15176.0,0.1,5658.0,0.03,9456.0,0.06,14237.0,0.09,14074.0,0.08
其他權益合計,478698.0,3.49,479703.0,3.42,433894.0,3.13,458342.0,3.23,458706.0,3.25,645287.0,4.44,530670.0,3.84,304822.0,2.05,114589.0,0.79,3403.0,0.02,32033.0,0.21,80720.0,0.52,68585.0,0.42,13873.0,0.08,-75440.0,-0.47,-115078.0,-0.68
其他流動負債,565663.0,4.13,623535.0,4.44,918386.0,6.63,492128.0,3.47,561705.0,3.98,547520.0,3.77,185493.0,1.34,272698.0,1.83,292925.0,2.01,268694.0,1.76,205069.0,1.34,379380.0,2.43,321082.0,1.98,304354.0,1.86,306929.0,1.89,624392.0,3.71
其他流動資產,309498.0,2.26,381245.0,2.72,428519.0,3.1,443133.0,3.12,343131.0,2.43,486149.0,3.35,280353.0,2.03,592252.0,3.98,347999.0,2.39,592369.0,3.88,369712.0,2.42,400428.0,2.56,576237.0,3.55,611497.0,3.74,601737.0,3.71,612389.0,3.64
其他非流動負債,64278.0,0.47,64122.0,0.46,63808.0,0.46,56580.0,0.4,55795.0,0.4,46324.0,0.32,36682.0,0.27,253734.0,1.7,249863.0,1.71,259060.0,1.7,260198.0,1.7,382611.0,2.45,643606.0,3.96,639010.0,3.91,631837.0,3.9,429045.0,2.55
其他非流動資產,166122.0,1.21,228035.0,1.63,227998.0,1.65,305815.0,2.15,227934.0,1.62,571367.0,3.93,577444.0,4.18,590320.0,3.97,557971.0,3.83,561575.0,3.68,591354.0,3.87,615309.0,3.94,613762.0,3.78,602877.0,3.69,597529.0,3.69,595988.0,3.54
存貨,1266467.0,9.24,1262392.0,9.0,1344022.0,9.71,1283712.0,9.05,1178225.0,8.35,1107115.0,7.62,1248520.0,9.03,1228115.0,8.25,1136299.0,7.8,1069888.0,7.01,1192622.0,7.8,1115299.0,7.14,1129747.0,6.95,1106463.0,6.77,1144513.0,7.07,1025183.0,6.09
庫藏股票,-18359.0,-0.13,-18359.0,-0.13,-18359.0,-0.13,-18359.0,-0.13,-18359.0,-0.13,-18359.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
待出售非流動資產（淨額）,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,82095.0,0.54,127397.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待分配股票股利,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待註銷股本股數（單位：股）,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,
應付公司債,309619.0,2.26,311488.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,285789.0,1.96,287013.0,1.88,574242.0,3.75,526699.0,3.37,385794.0,2.37,325373.0,1.99,313112.0,1.93,312905.0,1.86
應付帳款,1075894.0,7.85,933692.0,6.65,998456.0,7.21,1040026.0,7.33,831303.0,5.89,878028.0,6.04,948584.0,6.86,1060787.0,7.13,889728.0,6.1,966949.0,6.34,1200795.0,7.85,1099195.0,7.04,1094088.0,6.73,985343.0,6.03,962571.0,5.94,1221619.0,7.26
應付帳款－關係人,25971.0,0.19,20678.0,0.15,17902.0,0.13,20924.0,0.15,11861.0,0.08,7568.0,0.05,13401.0,0.1,20273.0,0.14,9575.0,0.07,8953.0,0.06,8475.0,0.06,12018.0,0.08,9057.0,0.06,6369.0,0.04,9174.0,0.06,8988.0,0.05
應付短期票券,0.0,0.0,49961.0,0.36,0.0,0.0,49874.0,0.35,79821.0,0.57,79798.0,0.55,79862.0,0.58,99913.0,0.67,194863.0,1.34,199860.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
應付票據,78034.0,0.57,89732.0,0.64,87678.0,0.63,96411.0,0.68,86192.0,0.61,35909.0,0.25,81921.0,0.59,7941.0,0.05,7350.0,0.05,5958.0,0.04,3579.0,0.02,470.0,0.0,3541.0,0.02,2563.0,0.02,5078.0,0.03,352.0,0.0
應收帳款淨額,817000.0,5.96,829723.0,5.91,818258.0,5.91,789638.0,5.56,843265.0,5.98,811051.0,5.58,796694.0,5.76,783591.0,5.27,792424.0,5.44,763934.0,5.01,698630.0,4.57,670665.0,4.29,670014.0,4.12,659494.0,4.04,677009.0,4.18,671595.0,3.99
應收帳款－關係人淨額,313681.0,2.29,432554.0,3.08,404710.0,2.92,360305.0,2.54,338845.0,2.4,353820.0,2.43,381027.0,2.76,371613.0,2.5,377751.0,2.59,396113.0,2.6,430075.0,2.81,433487.0,2.78,420919.0,2.59,434333.0,2.66,484514.0,2.99,623884.0,3.71
應收票據淨額,978869.0,7.15,1022241.0,7.29,854369.0,6.17,880182.0,6.2,886420.0,6.28,906195.0,6.24,818659.0,5.92,803578.0,5.4,758654.0,5.21,785261.0,5.15,837055.0,5.47,774842.0,4.96,716066.0,4.41,781953.0,4.79,789598.0,4.87,858938.0,5.1
應收票據－關係人淨額,65482.0,0.48,5634.0,0.04,10254.0,0.07,10792.0,0.08,17056.0,0.12,20021.0,0.14,17330.0,0.13,12093.0,0.08,12222.0,0.08,9534.0,0.06,6160.0,0.04,4267.0,0.03,9545.0,0.06,4901.0,0.03,2116.0,0.01,8891.0,0.05
投資性不動產淨額,222506.0,1.62,222092.0,1.58,190791.0,1.38,190470.0,1.34,190150.0,1.35,189829.0,1.31,189508.0,1.37,345288.0,2.32,344707.0,2.37,347160.0,2.28,350839.0,2.29,222656.0,1.43,221865.0,1.36,221074.0,1.35,220283.0,1.36,219492.0,1.3
採用權益法之投資淨額,2278194.0,16.63,2846295.0,20.29,2843244.0,20.54,2739801.0,19.31,2763985.0,19.59,2738401.0,18.84,2813925.0,20.35,2319124.0,15.58,2338682.0,16.05,2390138.0,15.66,2466291.0,16.12,2584846.0,16.55,2544192.0,15.65,2460288.0,15.06,2443197.0,15.08,2482068.0,14.75
普通股股本,1132524.0,8.27,1132524.0,8.07,1132524.0,8.18,1132524.0,7.98,1132524.0,8.03,1132524.0,7.79,1129524.0,8.17,1129524.0,7.59,1129524.0,7.75,1129524.0,7.4,1204524.0,7.87,1204524.0,7.71,1217806.0,7.49,1255694.0,7.69,1272055.0,7.85,1275815.0,7.58
未分配盈餘（或待彌補虧損）,1826960.0,13.34,1694462.0,12.08,1780664.0,12.86,1802773.0,12.7,1882364.0,13.34,1700807.0,11.7,1769751.0,12.8,1825210.0,12.26,1911427.0,13.12,1699862.0,11.14,1789428.0,11.7,1887322.0,12.09,2016970.0,12.41,1758920.0,10.77,1853549.0,11.44,1922369.0,11.42
本期所得稅負債,,,,,,,,,,,,,,,,,70098.0,0.48,50233.0,0.33,30827.0,0.2,34523.0,0.22,55171.0,0.34,48123.0,0.29,43774.0,0.27,66004.0,0.39
權益總計,,,,,,,,,,,,,,,,,7907736.0,54.26,7513205.0,49.24,7971810.0,52.12,8178017.0,52.37,8417440.0,51.79,8131474.0,49.77,8156595.0,50.36,8308560.0,49.38
權益總額,6848155.0,49.99,6676264.0,47.58,6764060.0,48.86,7481888.0,52.72,7564851.0,53.61,7591311.0,52.24,7657387.0,55.39,7853987.0,52.77,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,5939544.0,43.36,5835629.0,41.59,5886713.0,42.52,6122743.0,43.14,6202698.0,43.96,6238221.0,42.93,6266988.0,45.33,6177464.0,41.51,6078916.0,41.71,5784733.0,37.91,6216723.0,40.64,6413158.0,41.07,6675863.0,41.07,6462686.0,39.56,6481600.0,40.02,6512521.0,38.7
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,300000.0,,300000.0,,300000.0,,300000.0,,300000.0,,300000.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,478982.0,3.5,506560.0,3.61,506560.0,3.66,506560.0,3.57,506560.0,3.59,536554.0,3.69,536554.0,3.88,536554.0,3.61,536554.0,3.68,565122.0,3.7,565122.0,3.69,565122.0,3.62,565122.0,3.48,603022.0,3.69,603022.0,3.72,603022.0,3.58
流動負債合計,6344295.0,46.31,6859463.0,48.89,6914026.0,49.94,6559457.0,46.22,6386504.0,45.26,6793360.0,46.75,6030316.0,43.62,6675326.0,44.85,6040072.0,41.44,7098025.0,46.52,6382096.0,41.72,6409697.0,41.05,6688014.0,41.15,7125296.0,43.61,7002089.0,43.23,7680897.0,45.65
流動資產合計,9155809.0,66.83,8853768.0,63.1,8821972.0,63.72,9224268.0,65.0,9224535.0,65.37,9109525.0,62.69,8501920.0,61.5,9964443.0,66.95,9898594.0,67.92,10644321.0,69.76,10669907.0,69.76,10925382.0,69.97,11586428.0,71.28,11849836.0,72.53,11743673.0,72.5,12437971.0,73.92
無形資產,118052.0,0.86,116363.0,0.83,114518.0,0.83,70261.0,0.5,69713.0,0.49,48612.0,0.33,46969.0,0.34,76121.0,0.51,75276.0,0.52,73602.0,0.48,74767.0,0.49,66529.0,0.43,65524.0,0.4,64819.0,0.4,63959.0,0.39,43761.0,0.26
無活絡市場之債券投資－流動淨額,190000.0,1.39,100000.0,0.71,120000.0,0.87,110200.0,0.78,270200.0,1.91,210200.0,1.45,0.0,0.0,605980.0,4.07,,,,,,,,,,,,,,,,
無活絡市場之債務工具投資－流動淨額,,,,,,,,,,,,,,,,,638619.0,4.38,674853.0,4.42,597101.0,3.9,596421.0,3.82,706543.0,4.35,936142.0,5.73,917162.0,5.66,924099.0,5.49
現金及約當現金,1583800.0,11.56,1124144.0,8.01,1276736.0,9.22,1508840.0,10.63,1602223.0,11.35,1425516.0,9.81,1106052.0,8.0,1973714.0,13.26,1908713.0,13.1,2321525.0,15.21,2204208.0,14.41,2902808.0,18.59,3084058.0,18.97,2687443.0,16.45,2465705.0,15.22,2876766.0,17.1
當期所得稅負債,70941.0,0.52,54963.0,0.39,36769.0,0.27,56773.0,0.4,81552.0,0.58,56038.0,0.39,40003.0,0.29,56327.0,0.38,,,,,,,,,,,,,,,,
短期借款,713529.0,5.21,1114000.0,7.94,1249968.0,9.03,1070000.0,7.54,1100000.0,7.8,1033000.0,7.11,1072000.0,7.75,1564000.0,10.51,1024000.0,7.03,1270000.0,8.32,960000.0,6.28,893000.0,5.72,1080000.0,6.64,1230000.0,7.53,1050000.0,6.48,905000.0,5.38
股本合計,1132524.0,8.27,1132524.0,8.07,1132524.0,8.18,1132524.0,7.98,1132524.0,8.03,1132524.0,7.79,1129524.0,8.17,1129524.0,7.59,1129524.0,7.75,1129524.0,7.4,1204524.0,7.87,1217806.0,7.8,1255694.0,7.73,1272055.0,7.79,1275815.0,7.88,1276242.0,7.58
與待出售非流動資產直接相關之負債,,,,,,,,,,,,,,,,,,,,,8773.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
負債及權益總計,,,,,,,,,,,,,,,,,14574171.0,100.0,15258545.0,100.0,15295941.0,100.0,15615162.0,100.0,16254395.0,100.0,16337114.0,100.0,16197772.0,100.0,16826054.0,100.0
負債準備－流動,37490.0,0.27,36861.0,0.26,30949.0,0.22,35483.0,0.25,48209.0,0.34,72657.0,0.5,122281.0,0.88,111006.0,0.75,122797.0,0.84,160521.0,1.05,147961.0,0.97,142888.0,0.92,113565.0,0.7,171719.0,1.05,178448.0,1.1,92024.0,0.55
負債準備－非流動,11398.0,0.08,10729.0,0.08,10249.0,0.07,12820.0,0.09,5418.0,0.04,6743.0,0.05,5558.0,0.04,5786.0,0.04,5304.0,0.04,4834.0,0.03,4370.0,0.03,4015.0,0.03,3436.0,0.02,4132.0,0.03,3798.0,0.02,3588.0,0.02
負債總計,,,,,,,,,,,,,,,,,6666435.0,45.74,7745340.0,50.76,7324131.0,47.88,7437145.0,47.63,7836955.0,48.21,8205640.0,50.23,8041177.0,49.64,8517494.0,50.62
負債總額,6851327.0,50.01,7354378.0,52.42,7079879.0,51.14,6709935.0,47.28,6546269.0,46.39,6940044.0,47.76,6167672.0,44.61,7028755.0,47.23,,,,,,,,,,,,,,,,
資本公積合計,2040739.0,14.9,2040739.0,14.54,2051430.0,14.82,2240903.0,15.79,2240903.0,15.88,2241408.0,15.42,2300489.0,16.64,2381354.0,16.0,2386822.0,16.38,2386822.0,15.64,2625616.0,17.17,2662188.0,17.05,2769492.0,17.04,2814816.0,17.23,2824654.0,17.44,2825966.0,16.8
資產總計,,,,,,,,,,,,,,,,,14574171.0,100.0,15258545.0,100.0,15295941.0,100.0,15615162.0,100.0,16254395.0,100.0,16337114.0,100.0,16197772.0,100.0,16826054.0,100.0
資產總額,13699482.0,100.0,14030642.0,100.0,13843939.0,100.0,14191823.0,100.0,14111120.0,100.0,14531355.0,100.0,13825059.0,100.0,14882742.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,124.0,0.0,0.0,0.0,1177.0,0.01,0.0,0.0,0.0,0.0,256.0,0.0,64.0,0.0,109.0,0.0,1082.0,0.01,28.0,0.0,0.0,0.0,0.0,0.0,4322.0,0.03,737.0,0.0,692.0,0.0,,
透過損益按公允價值衡量之金融資產－流動,527.0,0.0,662.0,0.0,147.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,139.0,0.0,2049.0,0.01,804.0,0.01,0.0,0.0,551.0,0.0,1874.0,0.01,7350.0,0.04
遞延所得稅負債,95111.0,0.69,87227.0,0.62,75817.0,0.55,64757.0,0.46,88192.0,0.62,85759.0,0.59,74287.0,0.54,76377.0,0.51,58054.0,0.4,71913.0,0.47,92280.0,0.6,104196.0,0.67,106922.0,0.66,103394.0,0.63,82658.0,0.51,84128.0,0.5
遞延所得稅資產,94262.0,0.69,94416.0,0.67,90056.0,0.65,98833.0,0.7,100378.0,0.71,104818.0,0.72,105076.0,0.76,102579.0,0.69,101730.0,0.7,110174.0,0.72,119531.0,0.78,123157.0,0.79,122448.0,0.75,120561.0,0.74,127616.0,0.79,139784.0,0.83
長期借款,26626.0,0.19,21349.0,0.15,15979.0,0.12,16321.0,0.12,10360.0,0.07,7858.0,0.05,20829.0,0.15,17532.0,0.12,27353.0,0.19,24495.0,0.16,10945.0,0.07,9927.0,0.06,9183.0,0.06,8435.0,0.05,7683.0,0.05,6931.0,0.04
非控制權益,908611.0,6.63,840635.0,5.99,877347.0,6.34,1359145.0,9.58,1362153.0,9.65,1353090.0,9.31,1390399.0,10.06,1676523.0,11.26,1828820.0,12.55,1728472.0,11.33,1755087.0,11.47,1764859.0,11.3,1741577.0,10.71,1668788.0,10.21,1674995.0,10.34,1796039.0,10.67
非流動負債合計,507032.0,3.7,494915.0,3.53,165853.0,1.2,150478.0,1.06,159765.0,1.13,146684.0,1.01,137356.0,0.99,353429.0,2.37,626363.0,4.3,647315.0,4.24,942035.0,6.16,1027448.0,6.58,1148941.0,7.07,1080344.0,6.61,1039088.0,6.42,836597.0,4.97
非流動資產合計,4543673.0,33.17,5176874.0,36.9,5021967.0,36.28,4967555.0,35.0,4886585.0,34.63,5421830.0,37.31,5323139.0,38.5,4918299.0,33.05,4675577.0,32.08,4614224.0,30.24,4626034.0,30.24,4689780.0,30.03,4667967.0,28.72,4487278.0,27.47,4454099.0,27.5,4388083.0,26.08
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
