,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
推銷費用,9207.0,1.76,9920.0,2.0,9074.0,2.0,41863.0,2.29,8981.0,2.12,12498.0,2.83,12728.0,2.97,58436.0,3.27,18059.0,3.81,14338.0,3.39,12952.0,2.75,72860.0,3.94,15203.0,3.15,22213.0,4.36,17601.0,4.36,76949.0,4.36
未實現銷貨（損）益,,,,,1646.0,0.36,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,
本期淨利（淨損）,125925.0,24.03,163005.0,32.83,51591.0,11.36,370843.0,20.27,62129.0,14.68,62496.0,14.13,60904.0,14.23,268997.0,15.04,36704.0,7.74,40815.0,9.65,108829.0,23.12,261538.0,14.16,67272.0,13.96,64908.0,12.75,1245.0,0.31,2956.0,0.17
本期綜合損益總額,126398.0,24.12,162213.0,32.67,50229.0,11.06,374141.0,20.45,62646.0,14.8,62607.0,14.16,61356.0,14.33,271010.0,15.15,36296.0,7.65,40671.0,9.62,109078.0,23.17,257023.0,13.91,69164.0,14.35,64731.0,12.72,1028.0,0.25,6437.0,0.37
母公司業主（淨利／損）,126021.0,24.05,163129.0,32.85,51641.0,11.37,371221.0,20.29,62265.0,14.71,64386.0,14.56,62489.0,14.6,273377.0,15.28,36798.0,7.76,40881.0,9.67,108889.0,23.13,261853.0,14.17,67341.0,13.97,64973.0,12.76,1255.0,0.31,3181.0,0.18
母公司業主（綜合損益）,126460.0,24.13,162323.0,32.69,50286.0,11.07,374464.0,20.47,62784.0,14.83,64475.0,14.58,62991.0,14.71,275547.0,15.4,36519.0,7.7,40737.0,9.63,109109.0,23.18,257443.0,13.94,69224.0,14.36,64814.0,12.73,1163.0,0.29,6684.0,0.38
營業利益（損失）,119201.0,22.75,113121.0,22.78,67922.0,14.95,348991.0,19.08,59897.0,14.15,85498.0,19.33,68411.0,15.98,289487.0,16.18,63073.0,13.3,53791.0,12.72,82555.0,17.54,300795.0,16.28,98481.0,20.43,78728.0,15.47,35642.0,8.84,245889.0,13.94
營業外收入及支出合計,25800.0,4.92,63611.0,12.81,-8211.0,-1.81,77388.0,4.23,12345.0,2.92,-11980.0,-2.71,6053.0,1.41,29455.0,1.65,-19875.0,-4.19,-5762.0,-1.36,45505.0,9.67,10498.0,0.57,-16325.0,-3.39,1175.0,0.23,-34016.0,-8.44,-193803.0,-10.99
營業成本合計,352162.0,67.21,327385.0,65.93,333348.0,73.38,1260778.0,68.92,309225.0,73.06,303512.0,68.62,301995.0,70.55,1264256.0,70.67,353442.0,74.52,309518.0,73.2,329377.0,69.98,1300319.0,70.38,329896.0,68.44,364608.0,71.63,312220.0,77.43,1286441.0,72.96
營業收入合計,523974.0,100.0,496560.0,100.0,454277.0,100.0,1829221.0,100.0,423222.0,100.0,442277.0,100.0,428083.0,100.0,1788929.0,100.0,474282.0,100.0,422810.0,100.0,470705.0,100.0,1847454.0,100.0,482049.0,100.0,509022.0,100.0,403241.0,100.0,1763284.0,100.0
營業毛利（毛損）,171812.0,32.79,169175.0,34.07,120929.0,26.62,568443.0,31.08,113997.0,26.94,138765.0,31.38,126088.0,29.45,524673.0,29.33,120840.0,25.48,113292.0,26.8,141328.0,30.02,547135.0,29.62,152153.0,31.56,144414.0,28.37,91021.0,22.57,476843.0,27.04
營業毛利（毛損）淨額,171812.0,32.79,169175.0,34.07,119283.0,26.26,568443.0,31.08,113997.0,26.94,138765.0,31.38,126088.0,29.45,524673.0,29.33,120840.0,25.48,113292.0,26.8,141328.0,30.02,547135.0,29.62,152153.0,31.56,144414.0,28.37,91021.0,22.57,476843.0,27.04
營業費用合計,52611.0,10.04,56054.0,11.29,51361.0,11.31,219452.0,12.0,54100.0,12.78,53267.0,12.04,57677.0,13.47,235186.0,13.15,57767.0,12.18,59501.0,14.07,58773.0,12.49,246340.0,13.33,53672.0,11.13,65686.0,12.9,55379.0,13.73,230954.0,13.1
研究發展費用,26711.0,5.1,29325.0,5.91,25426.0,5.6,109148.0,5.97,26932.0,6.36,23590.0,5.33,27850.0,6.51,105029.0,5.87,23988.0,5.06,26470.0,6.26,26245.0,5.58,102181.0,5.53,22834.0,4.74,24850.0,4.88,22475.0,5.57,93040.0,5.28
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,,,,,,,-3606.0,-0.2,,,,,,,1980.0,0.11
確定福利計畫精算利益（損失）,,,,,,,1885.0,0.1,,,,,,,265.0,0.01,,,,,,,,,,,,,,,,
稀釋每股盈餘,1.22,,1.57,,0.51,,3.6,,0.61,,0.63,,0.61,,2.67,,0.36,,0.4,,1.02,,2.52,,0.64,,0.62,,,,0.03,
稅前淨利（淨損）,145001.0,27.67,176732.0,35.59,59711.0,13.14,426379.0,23.31,72242.0,17.07,73518.0,16.62,74464.0,17.39,318942.0,17.83,43198.0,9.11,48029.0,11.36,128060.0,27.21,311293.0,16.85,82156.0,17.04,79903.0,15.7,1626.0,0.4,52086.0,2.95
管理費用,16693.0,3.19,16809.0,3.39,16861.0,3.71,68441.0,3.74,18187.0,4.3,17179.0,3.88,17099.0,3.99,71721.0,4.01,15720.0,3.31,18693.0,4.42,19576.0,4.16,71299.0,3.86,15635.0,3.24,18623.0,3.66,15303.0,3.8,60965.0,3.46
繼續營業單位本期淨利（淨損）,125925.0,24.03,163005.0,32.83,51591.0,11.36,370843.0,20.27,62129.0,14.68,62496.0,14.13,60904.0,14.23,268997.0,15.04,36704.0,7.74,40815.0,9.65,108829.0,23.12,261538.0,14.16,67272.0,13.96,64908.0,12.75,1245.0,0.31,2956.0,0.17
繼續營業單位淨利（淨損）,1.22,,1.57,,0.51,,3.6,,0.61,,0.63,,0.61,,2.67,,0.36,,0.4,,1.02,,2.52,,,,,,,,,
財務成本淨額,1752.0,0.33,1758.0,0.35,1763.0,0.39,6043.0,0.33,1526.0,0.36,1785.0,0.4,2306.0,0.54,7688.0,0.43,1550.0,0.33,1555.0,0.37,5297.0,1.13,10347.0,0.56,1837.0,0.38,1847.0,0.36,2264.0,0.56,8150.0,0.46
銷貨成本,,,,,,,,,,,,,,,,,,,309518.0,73.2,,,,,329896.0,68.44,364608.0,71.63,,,,
銷貨收入淨額,,,,,,,,,,,,,,,,,,,422810.0,100.0,,,,,482049.0,100.0,509022.0,100.0,,,,
非控制權益（淨利／損）,-96.0,-0.02,-124.0,-0.02,-50.0,-0.01,-378.0,-0.02,-136.0,-0.03,-1890.0,-0.43,-1585.0,-0.37,-4380.0,-0.24,-94.0,-0.02,-66.0,-0.02,-60.0,-0.01,-315.0,-0.02,-69.0,-0.01,-65.0,-0.01,-10.0,0.0,-225.0,-0.01
非控制權益（綜合損益）,-62.0,-0.01,-110.0,-0.02,-57.0,-0.01,-323.0,-0.02,-138.0,-0.03,-1868.0,-0.42,-1635.0,-0.38,-4537.0,-0.25,-223.0,-0.05,-66.0,-0.02,-31.0,-0.01,-420.0,-0.02,-60.0,-0.01,-83.0,-0.02,-135.0,-0.03,-247.0,-0.01
