,金額_x,%_x,金額_y,%_y,金額_x.1,%_x.1,金額_y.1,%_y.1,金額_x.2,%_x.2,金額_y.2,%_y.2,金額_x.3,%_x.3,金額_y.3,%_y.3,金額_x.4,%_x.4,金額_y.4,%_y.4,金額_x.5,%_x.5,金額_y.5,%_y.5,金額_x.6,%_x.6,金額_y.6,%_y.6,金額_x.7,%_x.7,金額_y.7,%_y.7
歸屬於母公司業主之權益合計,643170.0,81.42,637997.0,78.08,658998.0,75.02,650749.0,80.65,654532.0,81.04,654263.0,81.29,670082.0,76.15,662269.0,82.22,673335.0,79.79,673579.0,80.54,691834.0,76.97,678780.0,80.48,683773.0,80.72,690945.0,80.91,697985.0,76.5,694041.0,81.53
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,11787.0,1.49,12931.0,1.58,12931.0,1.47,12931.0,1.6,12931.0,1.6,14574.0,1.81,14574.0,1.66,14574.0,1.81,14574.0,1.73,15725.0,1.88,15725.0,1.75,15725.0,1.86,15725.0,1.86,17376.0,2.03,17376.0,1.9,17376.0,2.04
流動負債合計,109422.0,13.85,142086.0,17.39,182292.0,20.75,118460.0,14.68,115623.0,14.32,113060.0,14.05,172102.0,19.56,105356.0,13.08,132679.0,15.72,124828.0,14.93,169361.0,18.84,127397.0,15.11,126238.0,14.9,126036.0,14.76,177581.0,19.46,125998.0,14.8
流動資產合計,350936.0,44.42,381029.0,46.63,442542.0,50.38,353774.0,43.85,374432.0,46.36,376391.0,46.77,452104.0,51.38,379143.0,47.07,421838.0,49.99,430007.0,51.42,493550.0,54.91,443339.0,52.57,434641.0,51.31,434419.0,50.87,470956.0,51.62,404937.0,47.57
特別盈餘公積,37612.0,4.76,38015.0,4.65,38015.0,4.33,38015.0,4.71,38015.0,4.71,36369.0,4.52,36369.0,4.13,36369.0,4.52,36369.0,4.31,36358.0,4.35,36358.0,4.04,36358.0,4.31,36358.0,4.29,36358.0,4.26,36358.0,3.98,36358.0,4.27
現金及約當現金,151550.0,19.18,192351.0,23.54,160341.0,18.25,183474.0,22.74,173718.0,21.51,190197.0,23.63,173203.0,19.68,212693.0,26.41,203439.0,24.11,239638.0,28.66,204762.0,22.78,261704.0,31.03,244471.0,28.86,237067.0,27.76,212944.0,23.34,221936.0,26.07
當期所得稅負債,1947.0,0.25,830.0,0.1,4386.0,0.5,3213.0,0.4,5605.0,0.69,2050.0,0.25,3108.0,0.35,1789.0,0.22,,,,,,,,,,,,,,,,
短期借款,10000.0,1.27,0.0,0.0,10000.0,1.14,0.0,0.0,10000.0,1.24,0.0,0.0,10000.0,1.14,,,0.0,0.0,,,0.0,0.0,,,15000.0,1.77,5000.0,0.59,30000.0,3.29,,
股本合計,514751.0,65.16,514751.0,62.99,514751.0,58.6,514751.0,63.8,514751.0,63.73,514751.0,63.96,514751.0,58.5,514751.0,63.91,514751.0,61.0,514751.0,61.55,514751.0,57.27,514751.0,61.03,514751.0,60.76,566226.0,66.31,566226.0,62.06,566226.0,66.52
負債及權益總計,,,,,,,,,,,,,,,,,843915.0,100.0,836277.0,100.0,898846.0,100.0,843408.0,100.0,847140.0,100.0,853939.0,100.0,912427.0,100.0,851231.0,100.0
負債總計,146785.0,18.58,179143.0,21.92,219399.0,24.98,156094.0,19.35,153128.0,18.96,150571.0,18.71,209864.0,23.85,143200.0,17.78,170580.0,20.21,162698.0,19.46,207012.0,23.03,164628.0,19.52,163367.0,19.28,162994.0,19.09,214442.0,23.5,157190.0,18.47
資本公積合計,21938.0,2.78,21938.0,2.68,21938.0,2.5,21938.0,2.72,21938.0,2.72,21938.0,2.73,21938.0,2.49,21938.0,2.72,21938.0,2.6,21938.0,2.62,21938.0,2.44,21938.0,2.6,21938.0,2.59,21938.0,2.57,21938.0,2.4,21938.0,2.58
資產總計,789955.0,100.0,817140.0,100.0,878397.0,100.0,806843.0,100.0,807660.0,100.0,804834.0,100.0,879946.0,100.0,805469.0,100.0,843915.0,100.0,836277.0,100.0,898846.0,100.0,843408.0,100.0,847140.0,100.0,853939.0,100.0,912427.0,100.0,851231.0,100.0
遞延所得稅負債,30839.0,3.9,30839.0,3.77,30839.0,3.51,31032.0,3.85,31000.0,3.84,30872.0,3.84,31047.0,3.53,31253.0,3.88,31177.0,3.69,31078.0,3.72,31368.0,3.49,31118.0,3.69,31075.0,3.67,30907.0,3.62,30839.0,3.38,30839.0,3.62
遞延所得稅資產,4482.0,0.57,4096.0,0.5,3974.0,0.45,4055.0,0.5,3627.0,0.45,3152.0,0.39,2783.0,0.32,3148.0,0.39,3070.0,0.36,2910.0,0.35,2673.0,0.3,3080.0,0.37,2678.0,0.32,2303.0,0.27,2211.0,0.24,2434.0,0.29
非流動負債合計,37363.0,4.73,37057.0,4.53,37107.0,4.22,37634.0,4.66,37505.0,4.64,37511.0,4.66,37762.0,4.29,37844.0,4.7,37901.0,4.49,37870.0,4.53,37651.0,4.19,37231.0,4.41,37129.0,4.38,36958.0,4.33,36861.0,4.04,31192.0,3.66
非流動資產合計,439019.0,55.58,436111.0,53.37,435855.0,49.62,453069.0,56.15,433228.0,53.64,428443.0,53.23,427842.0,48.62,426326.0,52.93,422077.0,50.01,406270.0,48.58,405296.0,45.09,400069.0,47.43,412499.0,48.69,419520.0,49.13,441471.0,48.38,446294.0,52.43
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
