,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
營業利益（損失）,41773.0,14.01,45181.0,16.61,11392.0,5.57,98734.0,9.46,10585.0,4.25,27580.0,11.38,-35753.0,-21.98,23350.0,2.47,-29207.0,-11.8,17236.0,5.89,21565.0,8.12,99515.0,8.56,23931.0,8.98,19187.0,6.47,22136.0,6.63,98130.0,8.19
營業外收入及支出合計,8927.0,3.0,5674.0,2.09,-1914.0,-0.94,14948.0,1.43,3602.0,1.45,-766.0,-0.32,8377.0,5.15,14557.0,1.54,222699.0,89.97,-1476.0,-0.5,16606.0,6.26,236591.0,20.36,-2782.0,-1.04,1336.0,0.45,-5361.0,-1.61,-5041.0,-0.42
營業成本合計,186236.0,62.48,158069.0,58.1,124529.0,60.86,668486.0,64.06,168744.0,67.71,148799.0,61.38,129250.0,79.47,649948.0,68.65,202959.0,81.99,200873.0,68.66,167866.0,63.25,755738.0,65.03,160584.0,60.26,201563.0,67.94,234360.0,70.22,784208.0,65.42
營業收入合計,298063.0,100.0,272054.0,100.0,204626.0,100.0,1043480.0,100.0,249223.0,100.0,242409.0,100.0,162650.0,100.0,946704.0,100.0,247534.0,100.0,292561.0,100.0,265421.0,100.0,1162211.0,100.0,266485.0,100.0,296670.0,100.0,333748.0,100.0,1198670.0,100.0
營業毛利（毛損）,111827.0,37.52,113985.0,41.9,80097.0,39.14,374994.0,35.94,80479.0,32.29,93610.0,38.62,33400.0,20.53,296756.0,31.35,44575.0,18.01,91688.0,31.34,97555.0,36.75,406473.0,34.97,105901.0,39.74,95107.0,32.06,99388.0,29.78,414462.0,34.58
營業毛利（毛損）淨額,111827.0,37.52,113985.0,41.9,80097.0,39.14,374994.0,35.94,80479.0,32.29,93610.0,38.62,33400.0,20.53,296756.0,31.35,44575.0,18.01,91688.0,31.34,97555.0,36.75,406473.0,34.97,105901.0,39.74,95107.0,32.06,99388.0,29.78,414462.0,34.58
營業費用合計,70054.0,23.5,68804.0,25.29,68705.0,33.58,276260.0,26.47,69894.0,28.04,66030.0,27.24,69153.0,42.52,273406.0,28.88,73782.0,29.81,74452.0,25.45,75990.0,28.63,306958.0,26.41,81970.0,30.76,75920.0,25.59,77252.0,23.15,316332.0,26.39
研究發展費用,29952.0,10.05,30401.0,11.17,34228.0,16.73,126477.0,12.12,32458.0,13.02,32060.0,13.23,34177.0,21.01,130022.0,13.73,31900.0,12.89,32349.0,11.06,32612.0,12.29,131871.0,11.35,39466.0,14.81,35402.0,11.93,34080.0,10.21,146403.0,12.21
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,,,,,,,-2901.0,-0.25,,,,,,,-914.0,-0.08
確定福利計畫精算利益（損失）,,,,,,,352.0,0.03,,,,,,,-2872.0,-0.3,,,,,,,,,,,,,,,,
稀釋每股盈餘,0.54,,0.58,,0.09,,1.24,,0.15,,0.31,,-0.28,,0.19,,2.58,,0.17,,0.41,,3.96,,0.22,,0.0,,0.18,,0.77,
稅前淨利（淨損）,50700.0,17.01,50855.0,18.69,9478.0,4.63,113682.0,10.89,14187.0,5.69,26814.0,11.06,-27376.0,-16.83,37907.0,4.0,193492.0,78.17,15760.0,5.39,38171.0,14.38,336106.0,28.92,21149.0,7.94,20523.0,6.92,16775.0,5.03,93089.0,7.77
管理費用,16045.0,5.38,16970.0,6.24,17105.0,8.36,61875.0,5.93,15097.0,6.06,16061.0,6.63,17020.0,10.46,63262.0,6.68,18937.0,7.65,19459.0,6.65,18769.0,7.07,77628.0,6.68,19847.0,7.45,21226.0,7.15,21802.0,6.53,83791.0,6.99
繼續營業單位本期淨利（淨損）,41769.0,14.01,45404.0,16.69,6868.0,3.36,96918.0,9.29,11820.0,4.74,24208.0,9.99,-21738.0,-13.36,14911.0,1.58,200561.0,81.02,13204.0,4.51,32066.0,12.08,308311.0,26.53,17502.0,6.57,125.0,0.04,13858.0,4.15,60183.0,5.02
繼續營業單位淨利（淨損）,0.54,,0.58,,0.09,,1.24,,0.15,,0.31,,-0.28,,0.19,,2.58,,0.17,,0.41,,3.96,,0.22,,0.0,,0.18,,0.77,
與不重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,,,,,,,-493.0,-0.04,,,,,,,-155.0,-0.01
與其他綜合損益組成部分相關之所得稅,,,,,,,60.0,0.01,,,,,,,-488.0,-0.05,,,,,,,,,,,,,,,,
財務成本淨額,3058.0,1.03,2859.0,1.05,3146.0,1.54,12319.0,1.18,3212.0,1.29,3275.0,1.35,3579.0,2.2,14022.0,1.48,3136.0,1.27,1631.0,0.56,1671.0,0.63,8373.0,0.72,1688.0,0.63,1489.0,0.5,1691.0,0.51,6564.0,0.55
非控制權益（淨利／損）,0.0,0.0,42.0,0.02,35.0,0.02,93.0,0.01,8.0,0.0,124.0,0.05,-42.0,-0.03,319.0,0.03,-104.0,-0.04,25.0,0.01,48.0,0.02,-45.0,0.0,-13.0,0.0,7.0,0.0,-83.0,-0.02,-100.0,-0.01
非控制權益（綜合損益）,7.0,0.0,42.0,0.02,31.0,0.02,97.0,0.01,25.0,0.01,108.0,0.04,-38.0,-0.02,334.0,0.04,-106.0,-0.04,20.0,0.01,70.0,0.03,-31.0,0.0,-18.0,-0.01,8.0,0.0,-92.0,-0.03,-104.0,-0.01
