,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
國外營運機構財務報表換算之兌換差額,-20737.0,-0.88,-10854.0,-0.45,-1026.0,-0.04,18654.0,0.77,34389.0,1.3,27042.0,1.02,20531.0,0.8,30829.0,1.22,-8465.0,-0.34,7865.0,0.3,,,12328.0,0.49,-26732.0,-1.02,-75213.0,-2.95,,,-148402.0,-5.73
存貨,221825.0,9.37,240285.0,9.91,247591.0,10.48,250165.0,10.3,306239.0,11.55,313550.0,11.84,321384.0,12.52,270504.0,10.74,288431.0,11.49,266026.0,10.09,317400.0,12.32,315712.0,12.62,292501.0,11.16,310734.0,12.17,349363.0,14.4,313836.0,12.11
庫藏股票,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
待註銷股本股數（單位：股）,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,0.0,
應付公司債,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285397.0,11.01
應付帳款,181315.0,7.66,187118.0,7.72,133373.0,5.64,130955.0,5.39,184469.0,6.96,163540.0,6.17,150565.0,5.86,125952.0,5.0,158789.0,6.32,139206.0,5.28,149384.0,5.8,108914.0,4.36,138441.0,5.28,88164.0,3.45,137967.0,5.69,184242.0,7.11
應付票據,9300.0,0.39,11655.0,0.48,5836.0,0.25,5690.0,0.23,4376.0,0.17,7592.0,0.29,2113.0,0.08,1427.0,0.06,2217.0,0.09,2533.0,0.1,2257.0,0.09,1283.0,0.05,1836.0,0.07,3793.0,0.15,2023.0,0.08,4354.0,0.17
應收帳款淨額,234715.0,9.91,260531.0,10.75,246664.0,10.44,240430.0,9.9,301880.0,11.38,293065.0,11.06,271446.0,10.57,260198.0,10.33,287016.0,11.43,275705.0,10.45,235001.0,9.12,209134.0,8.36,302051.0,11.52,199521.0,7.81,181662.0,7.49,249376.0,9.62
應收帳款－關係人淨額,,,,,,,,,,,,,,,,,,,,,,,,,2452.0,0.09,1832.0,0.07,1370.0,0.06,4676.0,0.18
應收票據淨額,19586.0,0.83,20933.0,0.86,20163.0,0.85,18103.0,0.75,39712.0,1.5,20603.0,0.78,20737.0,0.81,17834.0,0.71,22086.0,0.88,22972.0,0.87,25826.0,1.0,22312.0,0.89,24443.0,0.93,22681.0,0.89,23027.0,0.95,23224.0,0.9
採用權益法之投資淨額,,,,,,,,,,,,,,,,,,,,,,,,,194474.0,7.42,201604.0,7.9,192014.0,7.91,223093.0,8.61
普通股股本,833855.0,35.21,833855.0,34.4,833855.0,35.28,833855.0,34.32,833855.0,31.44,833855.0,31.47,833855.0,32.48,833855.0,33.11,833855.0,33.21,833855.0,31.61,833855.0,32.36,833855.0,33.34,833855.0,31.82,833855.0,32.66,833855.0,34.36,833855.0,32.18
未分配盈餘（或待彌補虧損）,411420.0,17.37,387213.0,15.98,376879.0,15.95,424441.0,17.47,481175.0,18.14,476956.0,18.0,524598.0,20.43,543918.0,21.6,601388.0,23.95,548925.0,20.81,428902.0,16.64,478038.0,19.12,525136.0,20.04,458099.0,17.94,484454.0,19.96,496446.0,19.16
本期所得稅負債,,,,,,,,,,,,,,,,,45184.0,1.8,51222.0,1.94,30943.0,1.2,36163.0,1.45,42512.0,1.62,49865.0,1.95,34710.0,1.43,34979.0,1.35
權益總計,,,,,,,,,,,,,,,,,1976005.0,78.7,1969414.0,74.67,1604110.0,62.25,1670752.0,66.81,1679311.0,64.07,1580938.0,61.91,1552298.0,63.96,1558043.0,60.13
權益總額,1787347.0,75.46,1798651.0,74.21,1751649.0,74.11,1829805.0,75.32,1912302.0,72.11,1890665.0,71.36,1929473.0,75.16,1966555.0,78.08,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,1533899.0,64.76,1539197.0,63.51,1538691.0,65.1,1605933.0,66.11,1678402.0,63.29,1665503.0,62.87,1706634.0,66.48,1736252.0,68.94,1754428.0,69.88,1736136.0,65.82,1603070.0,62.21,1669712.0,66.77,1677750.0,64.01,1578834.0,61.83,1550298.0,63.88,1554515.0,60.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,162508.0,6.86,182130.0,7.51,182130.0,7.71,182130.0,7.5,182130.0,6.87,195477.0,7.38,195477.0,7.61,195477.0,7.76,195477.0,7.79,213318.0,8.09,213318.0,8.28,213318.0,8.53,213318.0,8.14,230193.0,9.02,230193.0,9.49,230193.0,8.88
流動負債合計,575018.0,24.28,619159.0,25.55,606240.0,25.65,599379.0,24.67,739553.0,27.89,758656.0,28.64,637837.0,24.84,549757.0,21.83,532425.0,21.21,666130.0,25.26,970826.0,37.68,826220.0,33.04,936015.0,35.71,967005.0,37.87,869126.0,35.81,738224.0,28.49
流動資產合計,1033265.0,43.63,1095523.0,45.2,1029489.0,43.56,1078245.0,44.38,1301613.0,49.08,1316636.0,49.7,1253735.0,48.83,1211663.0,48.11,1256276.0,50.04,1384325.0,52.48,1319701.0,51.22,1275623.0,51.01,1228009.0,46.85,1192820.0,46.71,1108550.0,45.68,1268131.0,48.94
無形資產,568064.0,23.98,564063.0,23.27,572223.0,24.21,577954.0,23.79,580933.0,21.91,575281.0,21.71,558078.0,21.74,550590.0,21.86,519986.0,20.71,528189.0,20.03,530132.0,20.57,514677.0,20.58,491597.0,18.76,467711.0,18.32,445656.0,18.36,432513.0,16.69
無活絡市場之債券投資－流動淨額,169033.0,7.14,199164.0,8.22,185239.0,7.84,207998.0,8.56,230774.0,8.7,232521.0,8.78,203298.0,7.92,219428.0,8.71,,,,,,,,,,,,,,,,
無活絡市場之債務工具投資－流動淨額,,,,,,,,,,,,,,,,,244114.0,9.72,233738.0,8.86,184593.0,7.16,190514.0,7.62,190440.0,7.27,144064.0,5.64,136840.0,5.64,130529.0,5.04
特別盈餘公積,23805.0,1.01,23805.0,0.98,23805.0,1.01,23805.0,0.98,23805.0,0.9,8852.0,0.33,8852.0,0.34,8852.0,0.35,8852.0,0.35,8852.0,0.34,8852.0,0.34,8852.0,0.35,8852.0,0.34,8852.0,0.35,8852.0,0.36,8852.0,0.34
現金及約當現金,348924.0,14.73,328369.0,13.55,291014.0,12.31,324055.0,13.34,352990.0,13.31,398022.0,15.02,367489.0,14.31,354558.0,14.08,363874.0,14.49,464347.0,17.61,466033.0,18.09,479279.0,19.16,360513.0,13.76,438596.0,17.18,356549.0,14.69,435789.0,16.82
當期所得稅負債,46480.0,1.96,58360.0,2.41,45890.0,1.94,35114.0,1.45,50970.0,1.92,60148.0,2.27,53999.0,2.1,45047.0,1.79,,,,,,,,,,,,,,,,
短期借款,178256.0,7.53,150000.0,6.19,257000.0,10.87,269038.0,11.07,271915.0,10.25,239000.0,9.02,234533.0,9.14,187533.0,7.45,154082.0,6.14,210002.0,7.96,509929.0,19.79,499781.0,19.98,599123.0,22.86,570577.0,22.35,542477.0,22.35,322677.0,12.45
股本合計,833855.0,35.21,833855.0,34.4,833855.0,35.28,833855.0,34.32,833855.0,31.44,833855.0,31.47,833855.0,32.48,833855.0,33.11,833855.0,33.21,833855.0,31.61,833855.0,32.36,833855.0,33.34,833855.0,31.82,833855.0,32.66,833855.0,34.36,833855.0,32.18
負債及權益總計,,,,,,,,,,,,,,,,,2510689.0,100.0,2637583.0,100.0,2576782.0,100.0,2500804.0,100.0,2620921.0,100.0,2553422.0,100.0,2426851.0,100.0,2591049.0,100.0
負債總計,,,,,,,,,,,,,,,,,534684.0,21.3,668169.0,25.33,972672.0,37.75,830052.0,33.19,941610.0,35.93,972484.0,38.09,874553.0,36.04,1033006.0,39.87
負債總額,581100.0,24.54,625046.0,25.79,611942.0,25.89,599522.0,24.68,739553.0,27.89,758656.0,28.64,637837.0,24.84,552103.0,21.92,,,,,,,,,,,,,,,,
資本公積合計,123048.0,5.2,123048.0,5.08,123048.0,5.21,123048.0,5.07,123048.0,4.64,123321.0,4.65,123321.0,4.8,123321.0,4.9,123321.0,4.91,123321.0,4.68,123321.0,4.79,123321.0,4.93,123321.0,4.71,123048.0,4.82,123048.0,5.07,133571.0,5.16
資產總計,,,,,,,,,,,,,,,,,2510689.0,100.0,2637583.0,100.0,2576782.0,100.0,2500804.0,100.0,2620921.0,100.0,2553422.0,100.0,2426851.0,100.0,2591049.0,100.0
資產總額,2368447.0,100.0,2423697.0,100.0,2363591.0,100.0,2429327.0,100.0,2651855.0,100.0,2649321.0,100.0,2567310.0,100.0,2518658.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,0.0,0.0,756.0,0.03,1549.0,0.07,2758.0,0.11,2137.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
透過損益按公允價值衡量之金融資產－流動,10164.0,0.43,10025.0,0.41,0.0,0.0,10008.0,0.41,10018.0,0.38,10783.0,0.41,2017.0,0.08,40013.0,1.59,0.0,0.0,80062.0,3.04,21608.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50063.0,1.93
遞延所得稅負債,,,,,,,,,,,,,,,2.0,0.0,4.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,1999.0,0.08,1882.0,0.07,1760.0,0.07,1821.0,0.07
遞延所得稅資產,11869.0,0.5,11113.0,0.46,11290.0,0.48,15125.0,0.62,14601.0,0.55,16591.0,0.63,16119.0,0.63,21372.0,0.85,17121.0,0.68,15700.0,0.6,17214.0,0.67,17471.0,0.7,22846.0,0.87,22467.0,0.88,23540.0,0.97,20723.0,0.8
非控制權益,253448.0,10.7,259454.0,10.7,212958.0,9.01,223872.0,9.22,233900.0,8.82,225162.0,8.5,222839.0,8.68,230303.0,9.14,221577.0,8.83,233278.0,8.84,1040.0,0.04,1040.0,0.04,1561.0,0.06,2104.0,0.08,2000.0,0.08,3528.0,0.14
非流動負債合計,6082.0,0.26,5887.0,0.24,5702.0,0.24,143.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2346.0,0.09,2259.0,0.09,2039.0,0.08,1846.0,0.07,3832.0,0.15,5595.0,0.21,5479.0,0.21,5427.0,0.22,294782.0,11.38
非流動資產合計,1335182.0,56.37,1328174.0,54.8,1334102.0,56.44,1351082.0,55.62,1350242.0,50.92,1332685.0,50.3,1313575.0,51.17,1306995.0,51.89,1254413.0,49.96,1253258.0,47.52,1257081.0,48.78,1225181.0,48.99,1392912.0,53.15,1360602.0,53.29,1318301.0,54.32,1322918.0,51.06
預付款項,,,,,,,,,,,,,,,30460.0,1.21,26659.0,1.06,16046.0,0.61,21995.0,0.85,23913.0,0.96,18048.0,0.69,22200.0,0.87,25413.0,1.05,32925.0,1.27
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
