,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
本期所得稅資產,,,,,,,,,,,,,,,,,262.0,0.02,36.0,0.0,37.0,0.0,56.0,0.0,57.0,0.0,117.0,0.01,117.0,0.01,128.0,0.01
權益總計,,,,,,,,,,,,,,,,,1572075.0,92.44,1533448.0,92.51,1550793.0,91.54,1500385.0,91.83,1494266.0,92.6,1495799.0,92.71,1488838.0,91.96,1279655.0,91.16
權益總額,882898.0,54.03,863864.0,62.0,864364.0,63.09,837281.0,60.95,834272.0,34.4,809591.0,37.39,764154.0,36.03,1597321.0,91.69,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,882898.0,54.03,863864.0,62.0,864364.0,63.09,837281.0,60.95,834272.0,34.4,809591.0,37.39,764154.0,36.03,1597321.0,91.69,1572075.0,92.44,1533448.0,92.51,1550793.0,91.54,1500385.0,91.83,1494266.0,92.6,1495799.0,92.71,1488838.0,91.96,1279655.0,91.16
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,37267.0,2.28,40156.0,2.88,40156.0,2.93,40156.0,2.92,40156.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,
流動負債合計,750558.0,45.93,528711.0,37.95,504956.0,36.86,535706.0,39.0,1129016.0,46.55,906819.0,41.88,923504.0,43.55,132580.0,7.61,116550.0,6.85,112156.0,6.77,130978.0,7.73,121098.0,7.41,107013.0,6.63,105691.0,6.55,118176.0,7.3,112250.0,8.0
流動資產合計,1424556.0,87.17,1200471.0,86.16,1194298.0,87.17,1199566.0,87.32,604559.0,24.93,566790.0,26.18,549825.0,25.93,412151.0,23.66,386935.0,22.75,374500.0,22.59,427449.0,25.23,434529.0,26.6,435148.0,26.97,440922.0,27.33,453699.0,28.02,454272.0,32.36
無形資產,13507.0,0.83,13458.0,0.97,13385.0,0.98,9389.0,0.68,658190.0,27.14,437214.0,20.19,426347.0,20.1,341594.0,19.61,330882.0,19.46,324432.0,19.57,313345.0,18.5,260920.0,15.97,249773.0,15.48,238463.0,14.78,228076.0,14.09,14202.0,1.01
特別盈餘公積,816.0,0.05,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01,129.0,0.01
現金及約當現金,721895.0,44.18,87189.0,6.26,109494.0,7.99,542531.0,39.49,384455.0,15.85,351187.0,16.22,418478.0,19.73,315335.0,18.1,203160.0,11.95,127769.0,7.71,150472.0,8.88,95732.0,5.86,80665.0,5.0,104615.0,6.48,97930.0,6.05,176546.0,12.58
當期所得稅負債,6003.0,0.37,4523.0,0.32,6583.0,0.48,7550.0,0.55,7550.0,0.31,1018.0,0.05,1369.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,
當期所得稅資產,,,,,,,,,,,,,,,262.0,0.02,,,,,,,,,,,,,,,,
短期借款,,,,,0.0,0.0,,,42600.0,1.76,22600.0,1.04,22600.0,1.07,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
股本合計,609119.0,37.27,609119.0,43.72,609119.0,44.46,609119.0,44.34,609119.0,25.12,609119.0,28.13,617132.0,29.1,889119.0,51.04,889119.0,52.28,889119.0,53.64,889119.0,52.48,889119.0,54.42,889119.0,55.1,889119.0,55.11,889119.0,54.92,889119.0,63.34
負債及權益總計,,,,,,,,,,,,,,,,,1700556.0,100.0,1657637.0,100.0,1694155.0,100.0,1633815.0,100.0,1613624.0,100.0,1613393.0,100.0,1618931.0,100.0,1403798.0,100.0
負債總計,,,,,,,,,,,,,,,,,128481.0,7.56,124189.0,7.49,143362.0,8.46,133430.0,8.17,119358.0,7.4,117594.0,7.29,130093.0,8.04,124143.0,8.84
負債總額,751248.0,45.97,529398.0,38.0,505707.0,36.91,536487.0,39.05,1591023.0,65.6,1355699.0,62.61,1356618.0,63.97,144756.0,8.31,,,,,,,,,,,,,,,,
資本公積合計,300546.0,18.39,300546.0,21.57,300546.0,21.94,300546.0,21.88,300546.0,12.39,253013.0,11.68,253013.0,11.93,1100012.0,63.14,1100012.0,64.69,726675.0,43.84,726675.0,42.89,727169.0,44.51,727663.0,45.09,630391.0,39.07,630885.0,38.97,631233.0,44.97
資本公積－員工認股權,,,,,,,,,,,,,,,,,,,,,,,494.0,0.03,988.0,0.06,1483.0,0.09,1977.0,0.12,2325.0,0.17
資本公積－發行溢價,285319.0,17.46,285319.0,20.48,285319.0,20.83,285319.0,20.77,285319.0,11.76,253013.0,11.68,253013.0,11.93,1090212.0,62.58,1090212.0,64.11,716875.0,43.25,716875.0,42.31,716875.0,43.88,716875.0,44.43,619108.0,38.37,619108.0,38.24,619108.0,44.1
資本公積－認股權,15227.0,0.93,15227.0,1.09,15227.0,1.11,15227.0,1.11,15227.0,0.63,0.0,0.0,0.0,0.0,9800.0,0.56,9800.0,0.58,9800.0,0.59,9800.0,0.58,9800.0,0.6,9800.0,0.61,9800.0,0.61,9800.0,0.61,9800.0,0.7
資產總計,,,,,,,,,,,,,,,,,1700556.0,100.0,1657637.0,100.0,1694155.0,100.0,1633815.0,100.0,1613624.0,100.0,1613393.0,100.0,1618931.0,100.0,1403798.0,100.0
資產總額,1634146.0,100.0,1393262.0,100.0,1370071.0,100.0,1373768.0,100.0,2425295.0,100.0,2165290.0,100.0,2120772.0,100.0,1742077.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
遞延所得稅負債,690.0,0.04,687.0,0.05,701.0,0.05,731.0,0.05,9250.0,0.38,9281.0,0.43,9279.0,0.44,11663.0,0.67,11418.0,0.67,11520.0,0.69,11871.0,0.7,11819.0,0.72,11832.0,0.73,11845.0,0.73,11858.0,0.73,11835.0,0.84
遞延所得稅資產,16603.0,1.02,17341.0,1.24,16479.0,1.2,15508.0,1.13,13090.0,0.54,13892.0,0.64,9837.0,0.46,11316.0,0.65,9318.0,0.55,7189.0,0.43,6932.0,0.41,8085.0,0.49,8404.0,0.52,8441.0,0.52,10011.0,0.62,8434.0,0.6
長期借款,,,,,,,,,449272.0,18.52,437081.0,20.19,421234.0,19.86,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
非控制權益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
非流動負債合計,690.0,0.04,687.0,0.05,751.0,0.05,781.0,0.06,462007.0,19.05,448880.0,20.73,433114.0,20.42,12176.0,0.7,11931.0,0.7,12033.0,0.73,12384.0,0.73,12332.0,0.75,12345.0,0.77,11903.0,0.74,11917.0,0.74,11893.0,0.85
非流動資產合計,209590.0,12.83,192791.0,13.84,175773.0,12.83,174202.0,12.68,1820736.0,75.07,1598500.0,73.82,1570947.0,74.07,1329926.0,76.34,1313621.0,77.25,1283137.0,77.41,1266706.0,74.77,1199286.0,73.4,1178476.0,73.03,1172471.0,72.67,1165232.0,71.98,949526.0,67.64
預付款項,2464.0,0.15,3109.0,0.22,4826.0,0.35,4738.0,0.34,13401.0,0.55,6715.0,0.31,7909.0,0.37,10692.0,0.61,13236.0,0.78,7030.0,0.42,5798.0,0.34,5650.0,0.35,6361.0,0.39,4317.0,0.27,4590.0,0.28,5605.0,0.4
預收股本,,,,,,,,,,,,,8013.0,0.38,,,,,,,0.0,0.0,,,,,,,,,,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,200325.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
