,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y,金額_x,金額_y
取得不動產、廠房及設備,-128023.0,-131803.0,-143881.0,-152903.0,-4165.0,-10570.0,-13128.0,-19957.0,-596.0,-2661.0,-3755.0,-7342.0,-1169.0,-5886.0,-9288.0,-12376.0
取得以成本衡量之金融資產,,,,,,,-6375.0,-6375.0,,,0.0,0.0,-23000.0,-23000.0,-23000.0,-23000.0
取得備供出售金融資產,0.0,0.0,0.0,0.0,,-19593.0,-19593.0,-19593.0,,0.0,0.0,0.0,,,,
取得採用權益法之投資,,,,-19411.0,,,,0.0,,-20637.0,-162858.0,-228090.0,,-44714.0,-44714.0,-44714.0
取得無形資產,-114.0,-1212.0,-1491.0,-2857.0,-500.0,-520.0,-1499.0,-2490.0,-1545.0,-1869.0,-1869.0,-2827.0,-740.0,-857.0,-874.0,-1086.0
呆帳費用提列（轉列收入）數,-820.0,85.0,682.0,-177.0,30.0,76.0,258.0,402.0,0.0,57.0,57.0,57.0,,0.0,94.0,94.0
員工執行認股權,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,
存出保證金增加,0.0,0.0,,-2431.0,-1624.0,,,-740.0,-196.0,,,-1331.0,-4210.0,,,593.0
存出保證金減少,478.0,344.0,59.0,,,1007.0,238.0,,,60.0,109.0,,,2130.0,571.0,
存貨（增加）減少,19327.0,12372.0,-13993.0,-22544.0,-9447.0,-3021.0,1875.0,802.0,-16316.0,-15842.0,-55047.0,-62094.0,8895.0,11275.0,9359.0,-22523.0
應付帳款增加（減少）,-41060.0,-10039.0,81618.0,30524.0,60979.0,-16749.0,-6343.0,-94.0,39030.0,32565.0,37601.0,93394.0,-68183.0,-70669.0,-59077.0,-30921.0
應付帳款－關係人增加（減少）,-4966.0,-5221.0,-1421.0,-9688.0,-473.0,-314.0,-432.0,1330.0,-1097.0,,,3000.0,-2031.0,-1953.0,-1071.0,1146.0
應付票據增加（減少）,432.0,353.0,-1258.0,-1526.0,482.0,-51.0,881.0,-298.0,871.0,353.0,798.0,461.0,238.0,-1835.0,266.0,-716.0
應收帳款（增加）減少,-42422.0,-72337.0,-68435.0,-58924.0,-7853.0,8010.0,-14891.0,6362.0,-47810.0,-42784.0,-41937.0,-30582.0,-20467.0,-9957.0,-44332.0,-53225.0
應收票據（增加）減少,-346.0,969.0,29204.0,18091.0,1296.0,-1191.0,1878.0,8197.0,576.0,-7802.0,4100.0,3821.0,-7775.0,-4595.0,3389.0,-11212.0
應計退休金負債增加（減少）,-19800.0,-21687.0,-23465.0,-30125.0,0.0,0.0,0.0,0.0,,,,,,,,
投資活動之淨現金流入（流出）,-124362.0,-121066.0,-126731.0,-145580.0,1151.0,-16075.0,77208.0,69410.0,13064.0,-5796.0,-145758.0,-217164.0,-28613.0,-72872.0,-56714.0,-54528.0
折舊費用,5178.0,10378.0,15385.0,22024.0,6590.0,13483.0,20525.0,27655.0,7257.0,14498.0,21804.0,29047.0,7220.0,14416.0,21688.0,29120.0
持有供交易之金融資產（增加）減少,30028.0,3045.0,-81850.0,-9507.0,-97929.0,-96105.0,-99289.0,87913.0,-16987.0,-1860.0,28201.0,6228.0,-12968.0,-2932.0,17093.0,-10891.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-134.0,4108.0,10823.0,27747.0,5909.0,21054.0,32208.0,45600.0,10428.0,18924.0,25669.0,34997.0,11216.0,22095.0,28798.0,40393.0
攤銷費用,1902.0,3824.0,5822.0,7817.0,2052.0,4002.0,5783.0,7565.0,1840.0,3037.0,4180.0,5386.0,673.0,1317.0,1887.0,2390.0
支付之利息,,,,-5100.0,,,,-5100.0,,,-3215.0,-4279.0,,,-2859.0,-4280.0
收取之利息,892.0,1520.0,2185.0,2900.0,820.0,1466.0,2036.0,2846.0,1498.0,2987.0,4204.0,4911.0,568.0,1077.0,1491.0,1943.0
收取之股利,,,192.0,192.0,,,374.0,374.0,,147.0,2582.0,2582.0,,10.0,1640.0,1640.0
收益費損項目合計,,,,,,,,,15977.0,29745.0,44399.0,62546.0,19539.0,37946.0,40142.0,58250.0
期初現金及約當現金餘額,250439.0,250439.0,250439.0,250439.0,186793.0,186793.0,186793.0,186793.0,315775.0,315775.0,315775.0,315775.0,170915.0,170915.0,170915.0,170915.0
期末現金及約當現金餘額,133604.0,166849.0,134664.0,186793.0,196890.0,218607.0,159055.0,315775.0,277812.0,201737.0,235993.0,170915.0,151672.0,115407.0,95049.0,115952.0
本期現金及約當現金增加（減少）數,-116835.0,-83590.0,-115775.0,-63646.0,10097.0,31814.0,-27738.0,128982.0,-37963.0,-114038.0,-79782.0,-144860.0,-19243.0,-55508.0,-75866.0,-54963.0
本期稅前淨利（淨損）,21498.0,28337.0,45689.0,69881.0,22807.0,36781.0,76598.0,95754.0,36546.0,50649.0,67571.0,94761.0,18361.0,34917.0,73775.0,107465.0
營業活動之淨現金流入（流出）,4088.0,35870.0,53156.0,122416.0,9273.0,49481.0,47914.0,203800.0,-49311.0,-104457.0,142864.0,155604.0,10306.0,21192.0,47448.0,67022.0
營運產生之現金流入（流出）,4171.0,37209.0,57040.0,132244.0,9755.0,52995.0,54738.0,215385.0,-49217.0,-93357.0,163759.0,177612.0,10464.0,30062.0,70120.0,91115.0
發放現金股利,,,-46520.0,-46520.0,,,-53166.0,-53166.0,,,-79749.0,-79749.0,,,-66458.0,-66458.0
發行公司債,,,,,,,200000.0,200000.0,,,0.0,0.0,,,,
籌資活動之淨現金流入（流出）,0.0,0.0,-46520.0,-46520.0,,,-153166.0,-153166.0,,,-79749.0,-79749.0,,,-66458.0,-66458.0
繼續營業單位稅前淨利（淨損）,21498.0,28337.0,45689.0,69881.0,22807.0,36781.0,76598.0,95754.0,36546.0,50649.0,67571.0,94761.0,18361.0,34917.0,73775.0,107465.0
股利收入,,,-192.0,-192.0,,,-374.0,-374.0,,-2209.0,-2582.0,-2582.0,,-10.0,-1640.0,-1640.0
與營業活動相關之負債之淨變動合計,-81733.0,-8170.0,69248.0,2455.0,36624.0,-43595.0,-10559.0,7367.0,25038.0,34505.0,50107.0,105996.0,-96286.0,-86566.0,-67338.0,-23266.0
與營業活動相關之資產之淨變動合計,59477.0,-450.0,-85406.0,14137.0,-61011.0,39066.0,-12935.0,88218.0,-126778.0,-208256.0,1682.0,-85691.0,68850.0,43765.0,23541.0,-51334.0
與營業活動相關之資產及負債之淨變動合計,-22256.0,-8620.0,-16158.0,16592.0,-24387.0,-4529.0,-23494.0,95585.0,-101740.0,-173751.0,51789.0,20305.0,-27436.0,-42801.0,-43797.0,-74600.0
處分不動產、廠房及設備,400.0,400.0,400.0,517.0,0.0,0.0,0.0,0.0,176.0,176.0,177.0,177.0,0.0,0.0,0.0,0.0
處分以成本衡量之金融資產,0.0,4500.0,4611.0,4611.0,,1995.0,5414.0,5414.0,14928.0,17510.0,17641.0,18297.0,0.0,0.0,91.0,91.0
處分備供出售金融資產,0.0,0.0,0.0,0.0,,,21784.0,21784.0,,,0.0,0.0,,,,
處分及報廢不動產、廠房及設備損失（利益）,474.0,465.0,455.0,445.0,-10.0,-20.0,-29.0,-39.0,-11.0,-20.0,-28.0,-38.0,-10.0,-20.0,-28.0,39.0
處分投資損失（利益）,-2515.0,-5325.0,-10308.0,-19048.0,-3925.0,-19405.0,-77969.0,-78165.0,-3090.0,-3795.0,-3856.0,-3946.0,-30.0,-902.0,-12399.0,-14490.0
處分採用權益法之投資,3540.0,7890.0,15786.0,29765.0,6356.0,9876.0,89935.0,89935.0,0.0,0.0,0.0,0.0,,694.0,20284.0,24532.0
調整項目合計,-17327.0,8872.0,11351.0,62363.0,-13052.0,16214.0,-21860.0,119631.0,-85763.0,-144006.0,96188.0,82851.0,-7897.0,-4855.0,-3655.0,-16350.0
資產負債表帳列之現金及約當現金,133604.0,166849.0,134664.0,186793.0,196890.0,218607.0,159055.0,315775.0,277812.0,201737.0,235993.0,170915.0,151672.0,115407.0,95049.0,115952.0
退還（支付）之所得稅,-83.0,-1339.0,-3884.0,-4728.0,-482.0,-3514.0,-6824.0,-6485.0,-94.0,-11100.0,-17680.0,-17729.0,-158.0,-8870.0,-19813.0,-19813.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-18.0,-82.0,-140.0,5.0,-118.0,-252.0,-108.0,-26.0,-78.0,-8.0,-1.0,-2.0,-6.0,-1.0,0.0,-3.0
金融資產減損損失,0.0,0.0,0.0,0.0,,,18701.0,18701.0,,,0.0,0.0,,,,
非金融資產減損損失,101.0,94.0,156.0,,,,,,,,,,,,,
預付款項（增加）減少,,,,,-54311.0,-46662.0,-43456.0,-51934.0,21895.0,9429.0,6123.0,-75754.0,44947.0,49140.0,47316.0,42075.0
預付費用（增加）減少,,,,,-1054.0,-7201.0,-10069.0,-12002.0,-363.0,-457.0,-429.0,-830.0,22.0,22.0,22.0,22.0
