,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
其他流動資產,300260.0,12.19,299649.0,11.76,309303.0,11.93,268505.0,10.48,150695.0,5.75,73121.0,2.86,109704.0,4.44,211945.0,8.41,279319.0,10.76,359634.0,13.78,152866.0,5.87,137194.0,5.22,86388.0,3.38,139589.0,5.47,150907.0,5.98,134554.0,5.18
其他非流動負債,19911.0,0.81,18015.0,0.71,16227.0,0.63,7707.0,0.3,7697.0,0.29,7687.0,0.3,7678.0,0.31,7668.0,0.3,7658.0,0.29,7649.0,0.29,7639.0,0.29,7629.0,0.29,7619.0,0.3,7609.0,0.3,7601.0,0.3,7591.0,0.29
其他非流動資產,13158.0,0.53,13951.0,0.55,15605.0,0.6,26528.0,1.04,28460.0,1.09,31580.0,1.24,37036.0,1.5,43551.0,1.73,38905.0,1.5,38369.0,1.47,38179.0,1.47,37088.0,1.41,40837.0,1.6,36263.0,1.42,38010.0,1.51,38057.0,1.46
存貨,186946.0,7.59,191934.0,7.53,217900.0,8.4,225158.0,8.79,234605.0,8.95,228179.0,8.94,223283.0,9.04,224280.0,8.9,241256.0,9.29,241747.0,9.26,277541.0,10.65,287704.0,10.94,279321.0,10.94,279704.0,10.96,272104.0,10.79,303100.0,11.67
庫藏股票,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待註銷股本股數（單位：股）,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,
應付公司債,300000.0,12.18,300000.0,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,8.1,200000.0,7.94,200000.0,7.7,200000.0,7.66,200000.0,7.68,200000.0,7.6,200000.0,7.83,200000.0,7.83,200000.0,7.93,200000.0,7.7
應付帳款,360400.0,14.63,391607.0,15.37,483061.0,18.63,431968.0,16.86,492947.0,18.82,415219.0,16.27,425625.0,17.23,437115.0,17.35,476187.0,18.34,471757.0,18.08,476353.0,18.29,530615.0,20.17,462412.0,18.11,462262.0,18.11,470928.0,18.67,498868.0,19.2
應付帳款－關係人,5269.0,0.21,5014.0,0.2,8814.0,0.34,547.0,0.02,74.0,0.0,233.0,0.01,115.0,0.0,1877.0,0.07,780.0,0.03,,,,,4877.0,0.19,2846.0,0.11,2924.0,0.11,3806.0,0.15,6023.0,0.23
應付票據,4976.0,0.2,4897.0,0.19,3286.0,0.13,3018.0,0.12,3500.0,0.13,2967.0,0.12,3899.0,0.16,2720.0,0.11,3591.0,0.14,3073.0,0.12,3518.0,0.14,3181.0,0.12,3419.0,0.13,1346.0,0.05,3447.0,0.14,2465.0,0.09
應收帳款淨額,509079.0,20.67,538037.0,21.11,533340.0,20.57,524943.0,20.48,532766.0,20.33,516857.0,20.25,539576.0,21.85,518182.0,20.57,566047.0,21.8,561011.0,21.5,560028.0,21.5,548784.0,20.87,569267.0,22.29,558828.0,21.89,592861.0,23.51,601716.0,23.16
應收票據淨額,108187.0,4.39,106836.0,4.19,78873.0,3.04,89881.0,3.51,88585.0,3.38,91072.0,3.57,88003.0,3.56,81684.0,3.24,81108.0,3.12,89486.0,3.43,77584.0,2.98,77863.0,2.96,85638.0,3.35,82458.0,3.23,74474.0,2.95,89075.0,3.43
採用權益法之投資淨額,382905.0,15.55,379472.0,14.89,368192.0,14.2,374347.0,14.61,365104.0,13.94,348387.0,13.65,323704.0,13.11,311474.0,12.36,318435.0,12.27,333092.0,12.76,510716.0,19.6,521799.0,19.84,515059.0,20.17,533477.0,20.9,518260.0,20.55,506939.0,19.51
普通股股本,1329152.0,53.97,1329152.0,52.15,1329152.0,51.26,1329152.0,51.86,1329152.0,50.73,1329152.0,52.07,1329152.0,53.82,1329152.0,52.75,1329152.0,51.2,1329152.0,50.94,1329152.0,51.02,1329152.0,50.54,1329152.0,52.04,1329152.0,52.06,1329152.0,52.7,1329152.0,51.17
未分配盈餘（或待彌補虧損）,45548.0,1.85,15188.0,0.6,30129.0,1.16,60052.0,2.34,78412.0,2.99,38482.0,1.51,73160.0,2.96,92764.0,3.68,123225.0,4.75,46989.0,1.8,61408.0,2.36,80714.0,3.07,94532.0,3.7,34382.0,1.35,68896.0,2.73,98769.0,3.8
本期所得稅負債,,,,,,,,,,,,,,,,,17016.0,0.66,9151.0,0.35,5966.0,0.23,9102.0,0.35,12902.0,0.51,8027.0,0.31,2458.0,0.1,7654.0,0.29
權益總計,,,,,,,,,,,,,,,,,1767848.0,68.1,1694143.0,64.92,1719436.0,66.0,1730891.0,65.81,1746536.0,68.39,1670980.0,65.45,1698070.0,67.33,1725966.0,66.44
權益總額,1666947.0,67.68,1632344.0,64.05,1643011.0,63.36,1685662.0,65.77,1702317.0,64.97,1661452.0,65.09,1694365.0,68.61,1722752.0,68.38,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,1666947.0,67.68,1632344.0,64.05,1643011.0,63.36,1685662.0,65.77,1702317.0,64.97,1661452.0,65.09,1694365.0,68.61,1722752.0,68.38,1767848.0,68.1,1694143.0,64.92,1719436.0,66.0,1730891.0,65.81,1746536.0,68.39,1670980.0,65.45,1698070.0,67.33,1725966.0,66.44
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,83581.0,3.39,87923.0,3.45,87923.0,3.39,87923.0,3.43,87923.0,3.36,93869.0,3.68,93869.0,3.8,93869.0,3.73,93869.0,3.62,101921.0,3.91,101921.0,3.91,101921.0,3.88,101921.0,3.99,109829.0,4.3,109829.0,4.36,109829.0,4.23
流動負債合計,476051.0,19.33,598151.0,23.47,933826.0,36.01,869403.0,33.92,909948.0,34.73,883412.0,34.61,567660.0,22.98,589080.0,23.38,620600.0,23.91,707661.0,27.12,677999.0,26.03,691620.0,26.3,599805.0,23.49,674371.0,26.42,616209.0,24.43,664195.0,25.57
流動資產合計,1334231.0,54.17,1424700.0,55.9,1476846.0,56.95,1429544.0,55.78,1499728.0,57.24,1452327.0,56.9,1405015.0,56.89,1458738.0,57.9,1547931.0,59.63,1556285.0,59.64,1375243.0,52.79,1400513.0,53.25,1313061.0,51.41,1305524.0,51.14,1295378.0,51.37,1389148.0,53.48
無形資產,14217.0,0.58,13576.0,0.53,12039.0,0.46,11564.0,0.45,10160.0,0.39,8292.0,0.32,7528.0,0.3,6771.0,0.27,6493.0,0.25,5626.0,0.22,4553.0,0.17,4267.0,0.16,4333.0,0.17,3776.0,0.15,3189.0,0.13,2882.0,0.11
特別盈餘公積,13176.0,0.53,2468.0,0.1,2468.0,0.1,1875.0,0.07,1875.0,0.07,1875.0,0.07,1875.0,0.08,1875.0,0.07,1875.0,0.07,1875.0,0.07,1875.0,0.07,1875.0,0.07,1875.0,0.07,1875.0,0.07,1875.0,0.07,1875.0,0.07
現金及約當現金,133604.0,5.42,166849.0,6.55,134664.0,5.19,186793.0,7.29,196890.0,7.51,218607.0,8.56,159055.0,6.44,315775.0,12.53,277812.0,10.7,201737.0,7.73,235993.0,9.06,170915.0,6.5,151672.0,5.94,115407.0,4.52,95049.0,3.77,115952.0,4.46
當期所得稅負債,2432.0,0.1,5374.0,0.21,4210.0,0.16,3735.0,0.15,6381.0,0.24,5623.0,0.22,8982.0,0.36,11336.0,0.45,,,,,,,,,,,,,,,,
股本合計,1329152.0,53.97,1329152.0,52.15,1329152.0,51.26,1329152.0,51.86,1329152.0,50.73,1329152.0,52.07,1329152.0,53.82,1329152.0,52.75,1329152.0,51.2,1329152.0,50.94,1329152.0,51.02,1329152.0,50.54,1329152.0,52.04,1329152.0,52.06,1329152.0,52.7,1329152.0,51.17
負債及權益總計,,,,,,,,,,,,,,,,,2596106.0,100.0,2609453.0,100.0,2605074.0,100.0,2630140.0,100.0,2553960.0,100.0,2552960.0,100.0,2521880.0,100.0,2597752.0,100.0
負債總計,,,,,,,,,,,,,,,,,828258.0,31.9,915310.0,35.08,885638.0,34.0,899249.0,34.19,807424.0,31.61,881980.0,34.55,823810.0,32.67,871786.0,33.56
負債總額,795962.0,32.32,916166.0,35.95,950053.0,36.64,877110.0,34.23,917645.0,35.03,891099.0,34.91,775338.0,31.39,796748.0,31.62,,,,,,,,,,,,,,,,
資本公積合計,189814.0,7.71,188523.0,7.4,189034.0,7.29,198555.0,7.75,198513.0,7.58,191252.0,7.49,190279.0,7.7,190335.0,7.55,206745.0,7.96,207149.0,7.94,209037.0,8.02,209247.0,7.96,209231.0,8.19,200331.0,7.85,200259.0,7.94,200087.0,7.7
資產總計,,,,,,,,,,,,,,,,,2596106.0,100.0,2609453.0,100.0,2605074.0,100.0,2630140.0,100.0,2553960.0,100.0,2552960.0,100.0,2521880.0,100.0,2597752.0,100.0
資產總額,2462909.0,100.0,2548510.0,100.0,2593064.0,100.0,2562772.0,100.0,2619962.0,100.0,2552551.0,100.0,2469703.0,100.0,2519500.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融資產－流動,85027.0,3.45,112163.0,4.4,197297.0,7.61,125171.0,4.88,223278.0,8.52,221682.0,8.68,225114.0,9.12,38026.0,1.51,55078.0,2.12,40008.0,1.53,10001.0,0.38,32002.0,1.22,45006.0,1.76,35000.0,1.37,15000.0,0.59,43005.0,1.66
遞延所得稅資產,14586.0,0.59,18508.0,0.73,17478.0,0.67,13142.0,0.51,11823.0,0.45,12029.0,0.47,13559.0,0.55,11998.0,0.48,11687.0,0.45,12290.0,0.47,13182.0,0.51,11818.0,0.45,11233.0,0.44,12730.0,0.5,13760.0,0.55,13451.0,0.52
非控制權益,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流動負債合計,319911.0,12.99,318015.0,12.48,16227.0,0.63,7707.0,0.3,7697.0,0.29,7687.0,0.3,207678.0,8.41,207668.0,8.24,207658.0,8.0,207649.0,7.96,207639.0,7.97,207629.0,7.89,207619.0,8.13,207609.0,8.13,207601.0,8.23,207591.0,7.99
非流動資產合計,1128678.0,45.83,1123810.0,44.1,1116218.0,43.05,1133228.0,44.22,1120234.0,42.76,1100224.0,43.1,1064688.0,43.11,1060762.0,42.1,1048175.0,40.37,1053168.0,40.36,1229831.0,47.21,1229627.0,46.75,1240899.0,48.59,1247436.0,48.86,1226502.0,48.63,1208604.0,46.52
預付款項,,,,,,,,,63509.0,2.42,55860.0,2.19,52654.0,2.13,61132.0,2.43,39237.0,1.51,51703.0,1.98,55002.0,2.11,137067.0,5.21,92129.0,3.61,88039.0,3.45,89751.0,3.56,94507.0,3.64
預收股本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
