,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
營業成本合計,436600.0,55.72,432624.0,57.11,432602.0,59.24,1756385.0,57.51,447562.0,56.07,452295.0,55.59,460348.0,56.92,1847958.0,56.07,419641.0,52.03,431880.0,55.05,449262.0,55.2,1826285.0,54.99,489915.0,57.03,532125.0,56.59,516446.0,56.16,2097542.0,57.09
營業收入合計,783616.0,100.0,757523.0,100.0,730283.0,100.0,3053983.0,100.0,798179.0,100.0,813631.0,100.0,808815.0,100.0,3295656.0,100.0,806574.0,100.0,784594.0,100.0,813827.0,100.0,3321366.0,100.0,859024.0,100.0,940238.0,100.0,919663.0,100.0,3673801.0,100.0
營業毛利（毛損）,347016.0,44.28,324899.0,42.89,297681.0,40.76,1297598.0,42.49,350617.0,43.93,361336.0,44.41,348467.0,43.08,1447698.0,43.93,386933.0,47.97,352714.0,44.95,364565.0,44.8,1495081.0,45.01,369109.0,42.97,408113.0,43.41,403217.0,43.84,1576259.0,42.91
營業毛利（毛損）淨額,347016.0,44.28,324899.0,42.89,297681.0,40.76,1297598.0,42.49,350617.0,43.93,361336.0,44.41,348467.0,43.08,1447698.0,43.93,386933.0,47.97,352714.0,44.95,364565.0,44.8,1495081.0,45.01,369109.0,42.97,408113.0,43.41,403217.0,43.84,1576259.0,42.91
營業費用合計,224200.0,28.61,262158.0,34.61,243507.0,33.34,1032407.0,33.81,249693.0,31.28,243633.0,29.94,260776.0,32.24,1070374.0,32.48,271193.0,33.62,251102.0,32.0,272138.0,33.44,1111596.0,33.47,272985.0,31.78,302114.0,32.13,288960.0,31.42,1158123.0,31.52
研究發展費用,47895.0,6.11,51115.0,6.75,55670.0,7.62,226429.0,7.41,56573.0,7.09,58843.0,7.23,66009.0,8.16,242770.0,7.37,52664.0,6.53,53033.0,6.76,53555.0,6.58,238982.0,7.2,51424.0,5.99,62178.0,6.61,56690.0,6.16,241116.0,6.56
確定福利計畫之再衡量數,,,,,,,,,,,,,,,,,,,,,,,40089.0,1.21,,,,,,,32284.0,0.88
確定福利計畫精算利益（損失）,,,,,,,46714.0,1.53,,,,,,,-5850.0,-0.18,,,,,,,,,,,,,,,,
稀釋每股盈餘,0.7,,0.54,,0.32,,1.71,,0.54,,0.6,,0.55,,2.09,,0.58,,0.42,,0.53,,1.95,,0.45,,0.4,,0.61,,1.9,
稅前淨利（淨損）,144802.0,18.48,109021.0,14.39,75862.0,10.39,368919.0,12.08,112726.0,14.12,127259.0,15.64,122035.0,15.09,458594.0,13.92,132902.0,16.48,125067.0,15.94,123937.0,15.23,463702.0,13.96,102586.0,11.94,120513.0,12.82,142657.0,15.51,461755.0,12.57
管理費用,62498.0,7.98,80545.0,10.63,71847.0,9.84,295311.0,9.67,68099.0,8.53,65931.0,8.1,70871.0,8.76,288219.0,8.75,58667.0,7.27,58047.0,7.4,69708.0,8.57,253343.0,7.63,61927.0,7.21,69776.0,7.42,68447.0,7.44,275828.0,7.51
繼續營業單位本期淨利（淨損）,119539.0,15.25,93110.0,12.29,59618.0,8.16,305349.0,10.0,92860.0,11.63,111874.0,13.75,101317.0,12.53,383730.0,11.64,107150.0,13.28,81168.0,10.35,99855.0,12.27,367899.0,11.08,84920.0,9.89,80150.0,8.52,118565.0,12.89,371808.0,10.12
繼續營業單位淨利（淨損）,0.7,,0.54,,0.32,,1.71,,0.54,,0.6,,0.55,,2.09,,0.58,,0.42,,0.53,,1.95,,0.45,,0.4,,0.61,,1.9,
與不重分類之項目相關之所得稅,,,,,,,,,,,,,,,,,,,,,,,6815.0,0.21,,,,,,,5488.0,0.15
與其他綜合損益組成部分相關之所得稅,,,,,,,8205.0,0.27,,,,,,,-1274.0,-0.04,,,,,,,,,,,,,,,,
財務成本淨額,3529.0,0.45,2522.0,0.33,1947.0,0.27,9589.0,0.31,1075.0,0.13,1656.0,0.2,1779.0,0.22,6353.0,0.19,836.0,0.1,1124.0,0.14,1045.0,0.13,4059.0,0.12,658.0,0.08,910.0,0.1,808.0,0.09,3593.0,0.1
非控制權益（淨利／損）,1872.0,0.24,2065.0,0.27,3724.0,0.51,6757.0,0.22,-3212.0,-0.4,5393.0,0.66,3439.0,0.43,9495.0,0.29,4241.0,0.53,6923.0,0.88,5629.0,0.69,20005.0,0.6,4595.0,0.53,8574.0,0.91,9074.0,0.99,31592.0,0.86
非控制權益（綜合損益）,1872.0,0.24,2065.0,0.27,3724.0,0.51,6757.0,0.22,-3212.0,-0.4,5393.0,0.66,3439.0,0.43,13447.0,0.41,4624.0,0.57,6958.0,0.89,5523.0,0.68,21518.0,0.65,5396.0,0.63,9427.0,1.0,8505.0,0.92,32374.0,0.88
