,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y,金額_x,%_x,金額_y,%_y
其他流動負債,322496.0,6.12,257820.0,5.02,109255.0,2.17,122596.0,2.29,198123.0,3.66,182393.0,3.33,211020.0,3.93,131647.0,2.45,94831.0,1.76,117761.0,2.18,228630.0,4.22,228054.0,3.94,216725.0,3.71,208480.0,3.57,98147.0,1.62,96523.0,1.55
其他流動資產,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64500.0,1.04
其他非流動負債,493742.0,9.37,493910.0,9.61,496482.0,9.84,451688.0,8.44,454532.0,8.41,456065.0,8.32,461467.0,8.59,470999.0,8.76,475312.0,8.85,481175.0,8.9,483520.0,8.93,646621.0,11.16,551612.0,9.44,454079.0,7.77,309209.0,5.11,272981.0,4.38
其他非流動資產,105617.0,2.0,117612.0,2.29,118545.0,2.35,97639.0,1.82,107585.0,1.99,107869.0,1.97,115091.0,2.14,128782.0,2.4,142624.0,2.65,140762.0,2.6,162272.0,3.0,129447.0,2.23,130522.0,2.23,135504.0,2.32,145051.0,2.4,176340.0,2.83
國外營運機構財務報表換算之兌換差額,441.0,0.01,4435.0,0.09,1149.0,0.02,4992.0,0.09,4962.0,0.09,463.0,0.01,6935.0,0.13,15647.0,0.29,12373.0,0.23,7515.0,0.14,19099.0,0.35,15628.0,0.27,11731.0,0.2,7110.0,0.12,-56.0,0.0,-562.0,-0.01
存貨,518596.0,9.84,538804.0,10.48,547238.0,10.84,555470.0,10.38,527819.0,9.76,606900.0,11.07,709585.0,13.21,749687.0,13.95,743508.0,13.84,731659.0,13.53,709847.0,13.11,649536.0,11.21,653550.0,11.18,616246.0,10.54,632694.0,10.46,737725.0,11.85
待出售非流動資產（淨額）,250275.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
待註銷股本股數（單位：股）,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
應付帳款,143241.0,2.72,139015.0,2.7,142551.0,2.82,136483.0,2.55,154568.0,2.86,121547.0,2.22,140773.0,2.62,101449.0,1.89,83972.0,1.56,69888.0,1.29,86885.0,1.6,132023.0,2.28,136420.0,2.33,121527.0,2.08,151999.0,2.51,197944.0,3.18
應付短期票券,89991.0,1.71,59965.0,1.17,49945.0,0.99,79942.0,1.49,69927.0,1.29,19918.0,0.36,250000.0,4.65,109990.0,2.05,110000.0,2.05,69989.0,1.29,130000.0,2.4,100000.0,1.73,120000.0,2.05,70000.0,1.2,300000.0,4.96,200000.0,3.21
應付票據,165211.0,3.14,193971.0,3.77,174242.0,3.45,208090.0,3.89,200759.0,3.71,211942.0,3.86,213362.0,3.97,267379.0,4.97,247759.0,4.61,208971.0,3.86,174096.0,3.22,219075.0,3.78,202993.0,3.47,221818.0,3.79,204408.0,3.38,218558.0,3.51
應收帳款淨額,564240.0,10.71,530747.0,10.33,500622.0,9.92,549975.0,10.27,565711.0,10.46,532844.0,9.72,524365.0,9.76,597731.0,11.12,525038.0,9.77,507020.0,9.38,536520.0,9.91,598699.0,10.33,559362.0,9.57,631900.0,10.81,632380.0,10.45,645379.0,10.37
應收票據淨額,369291.0,7.01,387181.0,7.53,300078.0,5.95,297373.0,5.56,281132.0,5.2,317534.0,5.79,313572.0,5.84,293075.0,5.45,304410.0,5.67,306471.0,5.67,317108.0,5.86,290651.0,5.02,271681.0,4.65,246171.0,4.21,259472.0,4.29,319535.0,5.13
投資性不動產淨額,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
採用權益法之投資淨額,13245.0,0.25,99816.0,1.94,106346.0,2.11,189407.0,3.54,190864.0,3.53,229995.0,4.19,224051.0,4.17,226614.0,4.22,221771.0,4.13,216637.0,4.01,205150.0,3.79,193490.0,3.34,191636.0,3.28,193559.0,3.31,189963.0,3.14,162562.0,2.61
普通股股本,1684269.0,31.96,1684269.0,32.77,1730830.0,34.3,1786961.0,33.38,1786961.0,33.05,1786961.0,32.58,1786961.0,33.26,1786961.0,33.25,1786961.0,33.26,1786961.0,33.05,1786961.0,33.0,1786961.0,30.83,1786961.0,30.57,1786961.0,30.56,1786961.0,29.53,1786961.0,28.7
未分配盈餘（或待彌補虧損）,558538.0,10.6,418692.0,8.15,474586.0,9.4,547081.0,10.22,643153.0,11.9,273055.0,4.98,370933.0,6.9,437144.0,8.13,540053.0,10.05,487526.0,9.02,581752.0,10.74,691487.0,11.93,771812.0,13.21,629903.0,10.77,739394.0,12.22,844876.0,13.57
本期所得稅負債,,,,,,,,,,,,,,,,,70874.0,1.32,76783.0,1.42,60145.0,1.11,66622.0,1.15,86700.0,1.48,61314.0,1.05,26957.0,0.45,33786.0,0.54
權益總計,,,,,,,,,,,,,,,,,3716077.0,69.16,3626432.0,67.06,3742289.0,69.12,3886921.0,67.07,3994074.0,68.34,3819584.0,65.33,4081429.0,67.45,4196664.0,67.41
權益總額,3290461.0,62.44,3306944.0,64.34,3491615.0,69.19,3582457.0,66.92,3696415.0,68.37,3389572.0,61.81,3467411.0,64.54,3605752.0,67.09,,,,,,,,,,,,,,,,
歸屬於母公司業主之權益合計,2985904.0,56.66,3037396.0,59.1,3219286.0,63.8,3291242.0,61.48,3405370.0,62.99,3096327.0,56.46,3168717.0,58.98,3304528.0,61.48,3410945.0,63.48,3293600.0,60.91,3401870.0,62.83,3544623.0,61.16,3646259.0,62.39,3471924.0,59.39,3612581.0,59.7,3719352.0,59.74
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
法定盈餘公積,385385.0,7.31,412527.0,8.03,412527.0,8.17,412527.0,7.71,412527.0,7.63,442366.0,8.07,442366.0,8.23,442366.0,8.23,442366.0,8.23,479790.0,8.87,479790.0,8.86,479790.0,8.28,479790.0,8.21,514579.0,8.8,514579.0,8.5,514579.0,8.27
流動負債合計,1413563.0,26.82,1276985.0,24.84,859099.0,17.02,1129572.0,21.1,1136631.0,21.02,1479346.0,26.98,1288428.0,23.98,1053321.0,19.6,934264.0,17.39,1090091.0,20.16,1069331.0,19.75,1177842.0,20.32,1217415.0,20.83,1490688.0,25.5,1579768.0,26.11,1646886.0,26.45
流動資產合計,2990383.0,56.75,2664929.0,51.85,2515215.0,49.84,2624119.0,49.02,2669248.0,49.37,2669150.0,48.67,2569801.0,47.83,2451316.0,45.61,2449751.0,45.59,2501283.0,46.26,2480103.0,45.8,2603604.0,44.93,2552856.0,43.68,2508001.0,42.9,2746880.0,45.39,2957875.0,47.51
無形資產,112582.0,2.14,112845.0,2.2,123465.0,2.45,147802.0,2.76,146599.0,2.71,144790.0,2.64,145278.0,2.7,145910.0,2.71,144190.0,2.68,143200.0,2.65,140743.0,2.6,134512.0,2.32,132348.0,2.26,130319.0,2.23,129541.0,2.14,119776.0,1.92
現金及約當現金,925088.0,17.55,865506.0,16.84,710986.0,14.09,767941.0,14.35,887261.0,16.41,893444.0,16.29,672195.0,12.51,543233.0,10.11,599899.0,11.16,679171.0,12.56,635824.0,11.74,766379.0,13.22,823474.0,14.09,778657.0,13.32,984829.0,16.27,876820.0,14.08
當期所得稅負債,61136.0,1.16,42268.0,0.82,36685.0,0.73,45560.0,0.85,69946.0,1.29,42371.0,0.77,40871.0,0.76,47179.0,0.88,,,,,,,,,,,,,,,,
短期借款,239475.0,4.54,140000.0,2.72,85256.0,1.69,215255.0,4.02,198662.0,3.67,211539.0,3.86,165674.0,3.08,60968.0,1.13,50000.0,0.93,100000.0,1.85,119140.0,2.2,86123.0,1.49,102297.0,1.75,69347.0,1.19,272719.0,4.51,370486.0,5.95
股本合計,1684269.0,31.96,1730830.0,33.67,1786961.0,35.41,1786961.0,33.38,1786961.0,33.05,1786961.0,32.58,1786961.0,33.26,1786961.0,33.25,1786961.0,33.26,1786961.0,33.05,1786961.0,33.0,1786961.0,30.83,1786961.0,30.57,1786961.0,30.56,1786961.0,29.53,1786961.0,28.7
與待出售非流動資產直接相關之負債,134879.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
負債及權益總計,,,,,,,,,,,,,,,,,5373255.0,100.0,5407359.0,100.0,5414575.0,100.0,5795287.0,100.0,5844678.0,100.0,5846431.0,100.0,6051272.0,100.0,6225840.0,100.0
負債總計,,,,,,,,,,,,,,,,,1657178.0,30.84,1780927.0,32.94,1672286.0,30.88,1908366.0,32.93,1850604.0,31.66,2026847.0,34.67,1969843.0,32.55,2029176.0,32.59
負債總額,1979317.0,37.56,1832907.0,35.66,1554593.0,30.81,1770736.0,33.08,1710189.0,31.63,2094436.0,38.19,1905170.0,35.46,1768895.0,32.91,,,,,,,,,,,,,,,,
資本公積合計,268256.0,5.09,333989.0,6.5,411397.0,8.15,411397.0,7.69,411397.0,7.61,411397.0,7.5,411397.0,7.66,423902.0,7.89,423902.0,7.89,335467.0,6.2,335467.0,6.2,335467.0,5.79,335467.0,5.74,246119.0,4.21,286763.0,4.74,286763.0,4.61
資本公積－實際取得或處分子公司股權價格與帳面價值差額,,,,,,,,,,,,,,,9045.0,0.17,9045.0,0.17,9958.0,0.18,9958.0,0.18,9958.0,0.17,9958.0,0.17,9958.0,0.17,50602.0,0.84,50602.0,0.81
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,,,,,,,,,,,,,,,3460.0,0.06,3460.0,0.06,3460.0,0.06,3460.0,0.06,3460.0,0.06,3460.0,0.06,3460.0,0.06,3460.0,0.06,3460.0,0.06
資本公積－發行溢價,226436.0,4.3,311353.0,6.06,411397.0,8.15,411397.0,7.69,411397.0,7.61,411397.0,7.5,411397.0,7.66,411397.0,7.65,411397.0,7.66,322049.0,5.96,322049.0,5.95,322049.0,5.56,322049.0,5.51,232701.0,3.98,232701.0,3.85,232701.0,3.74
資本公積－認股權,41820.0,0.79,22636.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
資產總計,,,,,,,,,,,,,,,,,5373255.0,100.0,5407359.0,100.0,5414575.0,100.0,5795287.0,100.0,5844678.0,100.0,5846431.0,100.0,6051272.0,100.0,6225840.0,100.0
資產總額,5269778.0,100.0,5139851.0,100.0,5046208.0,100.0,5353193.0,100.0,5406604.0,100.0,5484008.0,100.0,5372581.0,100.0,5374647.0,100.0,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融負債－流動,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
透過損益按公允價值衡量之金融資產－流動,228509.0,4.34,236447.0,4.6,257274.0,5.1,243389.0,4.55,199485.0,3.69,184484.0,3.36,199610.0,3.72,164537.0,3.06,145734.0,2.71,160311.0,2.96,159792.0,2.95,159920.0,2.76,124994.0,2.14,125507.0,2.15,120625.0,1.99,215854.0,3.47
遞延所得稅負債,62012.0,1.18,62012.0,1.21,62012.0,1.23,62476.0,1.17,62026.0,1.15,62025.0,1.13,62025.0,1.15,63825.0,1.19,62102.0,1.16,62161.0,1.15,62102.0,1.15,62792.0,1.08,62244.0,1.06,62322.0,1.07,62321.0,1.03,61992.0,1.0
遞延所得稅資產,101803.0,1.93,99957.0,1.94,105334.0,2.09,100967.0,1.89,104146.0,1.93,104249.0,1.9,102124.0,1.9,102239.0,1.9,100736.0,1.87,103887.0,1.92,104342.0,1.93,102654.0,1.77,104556.0,1.79,109094.0,1.87,89653.0,1.48,82870.0,1.33
長期借款,10000.0,0.19,0.0,0.0,137000.0,2.71,127000.0,2.37,57000.0,1.05,97000.0,1.77,93250.0,1.74,180750.0,3.36,185500.0,3.45,147500.0,2.73,57333.0,1.06,21111.0,0.36,19333.0,0.33,19758.0,0.34,18545.0,0.31,47317.0,0.76
非控制權益,304557.0,5.78,269548.0,5.24,272329.0,5.4,291215.0,5.44,291045.0,5.38,293245.0,5.35,298694.0,5.56,301224.0,5.6,305132.0,5.68,332832.0,6.16,340419.0,6.29,342298.0,5.91,347815.0,5.95,347660.0,5.95,468848.0,7.75,477312.0,7.67
非流動負債合計,565754.0,10.74,555922.0,10.82,695494.0,13.78,641164.0,11.98,573558.0,10.61,615090.0,11.22,616742.0,11.48,715574.0,13.31,722914.0,13.45,690836.0,12.78,602955.0,11.14,730524.0,12.61,633189.0,10.83,536159.0,9.17,390075.0,6.45,382290.0,6.14
非流動資產合計,2279395.0,43.25,2474922.0,48.15,2530993.0,50.16,2729074.0,50.98,2737356.0,50.63,2814858.0,51.33,2802780.0,52.17,2923331.0,54.39,2923504.0,54.41,2906076.0,53.74,2934472.0,54.2,3191683.0,55.07,3291822.0,56.32,3338430.0,57.1,3304392.0,54.61,3267965.0,52.49
預付款項,121985.0,2.31,89964.0,1.75,177671.0,3.52,187952.0,3.51,193496.0,3.58,125273.0,2.28,147857.0,2.75,84457.0,1.57,98644.0,1.84,82090.0,1.52,81930.0,1.51,120813.0,2.08,102648.0,1.76,100011.0,1.71,99622.0,1.65,81035.0,1.3
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,4656072.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
